NAME	DESCRIPTION	IBUA-M9-_1	IBUA-M9-_2	IBUA-M9-_3	IBUA-Isobut-acid-_1	IBUA-Isobut-acid-_2	IBUA-Isobut-acid-_3	MG1655-Isobut-acid-_1	MG1655-Isobut-acid-_2	MG1655-Isobut-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
hycD	b2722	2.82675	2.7445	3.6838300000000004	3.18427	2.66737	2.35584	4.2249	4.75973	3.7741300000000004	2.85661	3.72036	1.21043
ybeR	b0645	0.0	0.0	0.0	1.15257	0.566629	0.536609	0.33523200000000003	0.29027800000000004	0.0	0.6917449999999999	1.02555	0.728191
hycB	b2724	0.596961	1.04056	1.35153	1.40359	3.45641	0.46195699999999995	0.535105	3.36325	0.358883	0.61011	0.70781	2.4537400000000003
hycC	b2723	1.43918	1.08518	0.9974370000000001	2.7654799999999997	3.7889800000000005	2.4186900000000002	2.34285	2.6674900000000004	1.31085	1.7722	1.8108099999999998	0.741369
hycA	b2725	0.0	0.9689780000000001	0.674784	2.2984	1.7131299999999998	1.7548099999999998	0.5408930000000001	0.0	1.1921899999999999	1.17666	0.0	0.606054
ygbA	b2732	11.7766	7.604089999999999	11.1095	20.9434	15.9468	25.3455	35.4767	19.1371	12.4213	7.9789	9.12615	16.5293
ygbI	b2735	62.0556	61.0016	86.2451	44.6922	47.1227	46.1974	47.9851	46.2862	39.3147	41.6381	50.5208	48.638000000000005
rpoS	b2741	385.75699999999995	590.881	380.033	593.966	646.189	629.659	1079.52	1478.08	1734.88	1859.22	1266.63	2084.11
nlpD	b2742	642.302	800.916	865.1619999999999	505.731	606.856	645.5409999999999	900.495	926.571	768.845	1145.47	1086.19	1062.71
pcm	b2743	142.36700000000002	178.898	152.554	268.192	261.672	267.39599999999996	193.343	200.768	201.44400000000002	161.741	146.878	176.235
umpG	b2744	212.895	246.726	206.567	266.825	291.801	273.785	212.877	215.83700000000002	206.003	231.563	233.332	231.262
truD	b2745	285.796	315.343	275.895	329.145	301.73	320.685	260.986	281.32599999999996	206.525	271.897	261.358	279.188
djlC	b0649	6.33404	8.33334	6.67315	9.67649	10.2741	9.41014	11.7997	12.4619	12.2714	8.84453	7.33184	8.20525
ispF	b2746	182.13	262.284	195.05599999999998	230.792	244.245	276.20799999999997	172.865	185.482	181.271	206.986	207.125	251.701
ispD	b2747	140.644	178.988	143.814	189.21099999999998	194.50400000000002	174.372	163.034	147.69299999999998	134.44899999999998	164.83	149.763	140.847
ftsB	b2748	349.775	231.69799999999998	386.11199999999997	210.017	227.02599999999998	228.169	218.013	245.80599999999998	204.343	204.635	245.359	208.347
ygbE	b2749	140.751	182.94	168.553	180.024	206.925	197.452	172.951	171.731	102.18	141.463	181.218	180.547
cysN	b2751	867.39	1086.27	902.988	1230.37	1392.46	1026.76	704.4639999999999	752.8560000000001	558.776	506.63	417.12800000000004	1167.7
cysC	b2750	446.241	715.06	509.848	396.325	499.38599999999997	404.13	275.118	268.786	173.002	260.94599999999997	253.202	536.491
cysD	b2752	2101.17	1818.26	2399.3	1996.48	2216.61	1740.65	1412.56	1421.56	759.8989999999999	915.255	1002.89	1876.33
ygbF	b2754	33.6163	42.9736	16.7186	35.8711	35.1389	39.0203	29.7329	25.7038	28.4884	17.6461	23.185	34.2313
ygbT	b2755	18.185	21.2205	18.0422	18.8484	20.5092	26.0193	15.0573	19.4942	19.8937	19.6637	18.8839	18.5288
casD	b2757	11.4905	12.7519	10.6716	22.9302	18.1686	16.1979	12.4403	21.8724	18.0053	17.9425	20.3083	20.7537
yabI	b0065	59.95	70.3683	77.1986	48.8896	53.7086	60.2335	60.8735	70.0041	52.8164	65.2674	59.5428	47.3139
ybeU	b0648	2.23454	1.34853	1.52639	1.48217	1.4849700000000001	1.96238	1.35102	3.08732	1.93661	2.17393	0.987665	0.572281
casE	b2756	23.5925	25.9484	22.9235	26.0796	26.1919	27.5119	24.206999999999997	34.0109	29.0525	26.5486	26.9908	29.7095
casC	b2758	6.899939999999999	12.5913	6.6353800000000005	9.55082	7.51915	9.73803	9.55373	10.7038	14.3518	9.13766	9.78503	10.8815
casA	b2760	5.852519999999999	5.62362	5.7865400000000005	4.77588	4.99706	5.49442	4.95115	5.4441	3.6214199999999996	3.2185599999999996	4.24571	4.89654
casB	b2759	21.8412	12.7891	23.1155	7.84593	14.0112	11.9827	16.9067	11.1334	8.33774	20.5918	22.3701	21.9348
ygcB	b2761	5.01949	5.5380400000000005	4.06468	4.76043	5.4050199999999995	4.9826	5.32503	5.886480000000001	3.91265	4.264530000000001	4.83019	5.6282
cysH	b2762	1347.27	1384.46	1334.01	861.914	961.202	791.178	615.54	684.623	372.55699999999996	708.122	704.077	1440.23
cysJ	b2764	1105.68	1062.94	1109.99	942.133	1023.53	815.018	609.9119999999999	637.734	362.309	573.5269999999999	543.8290000000001	1114.33
cysI	b2763	1143.19	1190.69	1174.11	862.658	967.012	724.595	637.0930000000001	682.118	365.275	624.741	580.487	1224.83
ygcS	b2771	2.15995	0.5697369999999999	1.8710200000000001	1.8166400000000003	2.29278	1.56649	1.82168	1.6324299999999998	2.2944299999999997	1.49505	0.46056	1.34625
ygcR	b2770	3.60425	5.77865	5.467219999999999	2.67733	3.6412400000000003	6.03078	4.33114	5.5809	4.55994	4.9214	6.1413	3.02903
ubiF	b0662	118.396	143.491	123.86399999999999	158.566	143.385	133.752	141.378	141.032	133.589	156.998	132.094	152.38299999999998
ygcQ	b2769	5.40104	3.9204800000000004	4.95139	6.15824	4.5563	5.30996	5.8169900000000005	3.6625300000000003	4.29295	3.90219	1.52552	4.4397
ygcU	b4463	3.56521	1.51042	1.9259	2.8342400000000003	2.34952	2.19207	3.8565099999999997	4.21772	3.4179	3.32404	3.14692	2.4734599999999998
ygcW	b2774	1.10121	0.5229600000000001	0.380698	0.477808	0.0	0.448353	1.59437	0.553545	0.20843699999999998	0.0	0.331879	1.2978100000000001
queE	b2777	46.8943	60.8588	46.3141	33.2252	32.361	42.4715	31.8106	32.3168	38.2817	36.3025	42.0384	33.0561
eno	b2779	4869.18	5506.55	4934.66	3946.37	3912.5	3870.77	2020.84	2407.59	2747.57	3113.37	3015.97	3514.45
pyrG	b2780	1304.26	1019.25	1437.93	585.586	537.63	616.9169999999999	698.812	610.559	453.213	909.6389999999999	1073.61	944.96
mazG	b2781	106.96799999999999	111.479	112.025	131.94299999999998	127.344	124.51899999999999	116.848	121.084	115.556	106.219	109.56700000000001	130.03
mazE	b2783	211.582	246.418	213.824	270.307	270.947	319.16900000000004	185.236	224.968	206.226	201.37	181.821	207.89700000000002
mazF	b2782	63.2658	112.802	63.9237	177.24099999999999	177.425	173.317	86.274	113.729	171.113	98.8757	95.4874	122.551
relA	b2784	149.214	162.41	157.92600000000002	200.047	206.859	195.532	159.136	171.645	173.683	161.304	138.836	181.076
nagE	b0679	144.24	128.871	151.892	69.6717	76.9838	67.1375	64.0221	80.2311	91.6719	108.352	103.189	109.96700000000001
rlmD	b2785	32.0215	56.1293	33.4259	44.2974	48.324	44.4689	34.2662	33.2383	35.8007	33.9554	39.0915	43.1187
gudD	b2787	9.09505	8.71372	11.2426	19.4438	23.6448	20.1932	13.7617	19.5043	18.0159	9.580910000000001	10.3767	10.3979
gudX	b2788	3.4628	3.4008800000000003	3.5792	7.04299	6.62517	4.857819999999999	5.094040000000001	5.66392	5.99314	3.41511	2.07329	3.75735
gudP	b2789	2.33336	1.53601	1.62554	2.09505	2.37406	3.10205	2.5076099999999997	5.43958	3.36386	1.42087	2.94842	1.00195
yqcA	b2790	95.5	157.856	95.5079	146.556	164.22	147.327	80.6768	109.531	140.496	132.00799999999998	86.6474	162.529
yqcC	b2792	117.999	128.086	126.39299999999999	86.0675	86.054	80.5561	84.5245	71.233	62.1521	67.0652	67.872	71.3659
truC	b2791	86.37	81.4006	71.581	49.2884	50.7321	55.4487	62.3229	45.371	43.6793	46.6392	70.4674	55.3344
syd	b2793	168.007	157.941	143.219	124.41799999999999	124.15100000000001	149.39600000000002	190.938	173.38299999999998	148.375	144.546	181.41099999999997	146.654
fucO	b2799	6.875139999999999	11.0591	7.7382800000000005	20.5151	26.7175	24.0735	13.4213	16.1848	12.2603	8.36369	9.77259	9.98376
fucA	b2800	7.724480000000001	3.9393	3.82286	5.74214	6.31455	4.89206	6.2325	7.61096	5.510190000000001	2.68637	4.8405	6.2115
glnS	b0680	501.283	522.697	476.04699999999997	378.708	404.957	385.38199999999995	337.44	346.365	354.99699999999996	391.6	378.86199999999997	466.038
ygdD	b2807	76.0333	99.5122	74.655	110.196	122.65700000000001	103.76100000000001	57.8636	65.5008	117.04899999999999	80.7643	64.1754	65.5682
rlmM	b2806	106.225	118.212	106.23700000000001	145.625	143.05100000000002	138.222	102.611	123.242	120.46600000000001	96.0912	90.8972	94.3935
gcvA	b2808	59.7773	51.4373	57.4266	87.8702	91.9696	85.069	65.976	68.6747	53.9689	46.3234	44.7372	54.5983
ygdI	b2809	67.3929	58.7356	108.985	322.558	376.74199999999996	324.586	446.94699999999995	490.045	1049.22	406.115	350.657	516.447
tcdA	b2812	74.0845	130.72	82.1512	134.361	136.539	128.705	87.126	102.05799999999999	121.40799999999999	72.9586	56.537	73.6793
mltA	b2813	114.34	176.44099999999997	101.55799999999999	182.59799999999998	183.979	184.31599999999997	117.12100000000001	114.53399999999999	129.751	83.6597	83.7614	118.68799999999999
amiC	b2817	48.7572	62.3795	54.8126	81.5803	81.3738	88.8977	86.3556	79.1268	67.4126	55.6552	53.8591	75.1583
recB	b2820	57.0437	64.8955	56.5182	121.721	114.941	109.64200000000001	83.44	83.4939	73.4027	55.776	51.2404	55.3598
recD	b2819	37.9663	43.3925	39.4479	70.8224	65.8855	64.1894	55.159	56.3431	51.6014	40.844	41.3998	50.1378
ptrA	b2821	45.527	50.119	51.3983	63.7512	64.1099	64.163	52.0135	51.3084	49.7504	40.3897	44.4039	43.0273
chiP	b0681	2.2170900000000002	1.7449700000000001	1.9240000000000002	1.8955799999999998	1.69082	1.5717700000000001	2.57195	2.42618	1.9089200000000002	2.11269	1.54225	1.3676
recC	b2822	64.3841	62.7576	62.1351	79.9892	82.3382	86.2932	62.2503	68.0402	63.512	53.4686	52.5981	58.5484
ppdC	b2823	75.0531	39.2436	60.34	43.0015	39.8423	35.4051	64.1722	44.0493	33.2849	36.3226	41.7943	48.4575
ygdB	b2824	3.99275	11.2584	8.612589999999999	26.16	32.3908	28.4273	9.789489999999999	14.2533	24.0774	13.280999999999999	6.29929	13.0416
ppdB	b2825	2.9218599999999997	4.54739	8.975769999999999	15.6311	19.6747	17.7981	9.62324	13.1616	15.3317	5.737080000000001	4.66216	5.5568800000000005
ppdA	b2826	6.8224	1.8411099999999998	8.23811	6.76363	5.48013	3.62236	6.70725	5.22285	4.33288	5.01738	6.5381800000000005	4.15268
thyA	b2827	336.222	355.17800000000005	347.167	279.961	285.16	260.454	233.392	236.261	259.595	260.06	282.293	266.096
lgt	b2828	207.342	217.362	201.94400000000002	242.00099999999998	255.16400000000002	251.445	178.71200000000002	179.09900000000002	194.982	172.541	193.351	166.985
ptsP	b2829	267.41200000000003	250.52900000000002	272.941	294.967	297.533	296.11400000000003	260.545	258.695	224.82299999999998	244.585	247.248	268.55
rppH	b2830	635.056	623.778	633.556	740.4910000000001	691.444	725.678	552.5740000000001	592.289	536.123	591.822	545.377	627.265
aas	b2836	54.9729	67.2137	60.1477	45.8832	46.4517	43.7566	41.6204	50.4835	56.9501	51.3011	48.6248	56.2152
chiQ	b0682	1.42703	2.1132299999999997	1.49505	7.294560000000001	11.9815	10.7987	8.08204	5.15686	9.5548	8.927660000000001	8.49934	10.4635
lplT	b2835	40.0814	43.5544	46.893	33.744	34.7711	31.9447	26.5398	34.166	42.8486	36.3589	37.1773	38.0506
lysA	b2838	268.925	298.0	305.335	196.358	210.685	235.59	140.47299999999998	135.8	114.60600000000001	143.101	131.02100000000002	197.662
ygeA	b2840	213.012	114.78399999999999	195.615	89.2114	92.9311	82.2703	117.461	127.43	102.344	102.166	110.62799999999999	115.655
araE	b2841	11.1309	16.5256	13.8796	24.9814	23.1135	24.7837	17.7666	18.8519	26.8118	14.4854	15.0178	16.0748
kduD	b2842	22.2783	19.8682	18.997	17.8468	17.1345	18.3683	15.8695	20.1705	18.8304	22.2989	23.3992	19.7743
kduI	b2843	9.14052	7.261819999999999	9.40666	8.38255	11.1864	5.42738	5.53964	5.11445	6.654889999999999	6.09551	7.1334	7.550910000000001
yqeF	b2844	65.4739	73.4611	67.157	45.5487	45.7022	47.6898	30.9719	34.8346	26.1171	73.2084	66.891	82.4929
yqeL	b4683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yqeK	b2849	0.0	0.0	0.0	0.503609	0.951692	0.0	0.0	0.0	0.47245600000000004	0.0	0.0	1.4988299999999999
ygeK	b2856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seqA	b0687	899.6419999999999	531.321	761.395	565.394	615.362	541.712	729.15	733.3539999999999	457.145	519.638	490.898	495.63599999999997
ygeO	b2859	0.0	0.0	0.0	0.0	0.510703	0.0	0.0	0.0	0.499458	0.0	0.0	0.0
ygeN	b2858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeQ	b2863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeR	b2865	83.0978	87.9567	100.866	102.587	98.6268	103.113	94.009	100.024	95.7345	73.592	70.2555	91.6993
ygeV	b2869	6.05103	7.0494	6.2334	8.976560000000001	8.35634	8.16652	6.926839999999999	9.5137	9.38542	7.52485	8.78389	7.87875
yqeB	b2875	9.44915	7.73424	10.7555	7.24344	8.29106	9.22835	11.1001	11.0729	8.25647	8.215819999999999	7.00575	9.30147
yqeC	b2876	1.36447	0.39813000000000004	0.836219	1.61661	1.9977200000000002	2.24056	1.30434	2.55163	1.2737	1.49211	1.96193	1.97385
ygfT	b2887	2.92063	2.53962	2.0106900000000003	4.55339	5.15459	4.9717199999999995	3.31771	4.16324	6.12557	3.8851699999999996	3.68655	3.8614800000000002
pgm	b0688	336.621	374.588	360.827	337.87699999999995	346.30699999999996	309.445	275.618	329.509	391.32199999999995	351.861	331.57199999999995	350.784
ygfS	b2886	5.94722	3.64074	2.4260099999999998	6.16159	7.1366	5.94005	6.507000000000001	6.4008400000000005	10.155	5.5805	6.32252	5.0728800000000005
lysS	b2890	854.568	990.959	851.913	1143.72	1142.26	1104.34	757.7339999999999	905.8389999999999	924.0319999999999	627.839	562.56	738.6030000000001
prfB	b2891	797.471	887.7280000000001	778.7589999999999	1117.64	1097.0	1056.71	699.408	814.044	785.6339999999999	624.011	570.6759999999999	683.039
recJ	b2892	85.2367	103.82600000000001	100.624	190.815	186.41299999999998	165.737	116.375	121.40299999999999	139.392	97.3993	90.0575	95.5028
dsbC	b2893	348.543	239.372	349.186	346.73800000000006	338.592	348.852	287.997	324.212	262.634	257.445	286.455	265.968
xerD	b2894	126.792	140.06	128.76	191.763	213.107	202.114	140.843	135.107	121.53399999999999	124.512	131.625	148.576
sdhE	b2897	773.441	464.316	782.944	621.618	544.077	606.738	470.311	508.436	431.195	393.61800000000005	375.834	456.42199999999997
cptA	b2896	255.058	321.16900000000004	304.03	327.87	293.923	337.163	215.149	210.422	189.3	249.19099999999997	238.495	318.334
yqfA	b2899	67.6793	51.4845	78.8569	54.7748	52.0737	49.8842	70.4472	69.7089	89.5032	121.935	127.62799999999999	98.39
yqfB	b2900	234.40200000000002	161.35	198.419	165.882	154.77700000000002	144.19299999999998	144.606	164.63	127.087	139.374	113.13	153.497
ybfP	b0689	11.1953	11.0438	13.6082	5.5478	9.77195	6.42846	9.992989999999999	8.76085	6.317740000000001	5.134580000000001	7.47202	8.13522
ygfF	b2902	55.0296	48.4481	65.8997	46.111999999999995	42.452	49.1	59.3519	33.7247	22.2256	22.8743	39.6072	30.8294
gcvP	b2903	301.039	348.585	353.884	367.336	412.13699999999994	446.278	291.455	243.543	148.495	128.08700000000002	114.47399999999999	192.893
gcvH	b2904	826.9760000000001	1062.11	896.523	1277.1	1334.38	1407.05	695.57	682.5039999999999	459.73199999999997	371.903	326.994	550.145
gcvT	b2905	599.763	573.507	660.977	673.548	673.4860000000001	805.99	606.743	474.531	300.128	252.705	242.887	342.24199999999996
ubiI	b2906	140.21	170.426	133.364	207.997	218.12	208.05	100.897	117.838	125.62	115.486	106.14200000000001	126.665
pepP	b2908	378.67	462.566	405.75	660.6089999999999	696.19	647.371	338.394	349.551	367.858	376.726	362.68800000000005	429.714
ubiH	b2907	182.597	223.524	180.449	322.039	301.903	304.814	155.25	157.26	156.709	172.864	187.09799999999998	174.673
ygfB	b2909	1076.19	740.2460000000001	1032.39	1017.72	1000.98	1049.6	751.703	722.568	467.599	668.7560000000001	625.711	714.3910000000001
ibsC	b4665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
serA	b2913	3631.79	3783.67	3767.94	2956.41	3071.87	2958.14	2554.09	3418.81	2958.89	2699.96	2328.92	2983.7
ybfK	b4590	0.0	0.0	0.0	0.0	0.0	1.3096	0.0	1.5652700000000002	0.0	0.0	0.0	0.0
rpiA	b2914	385.045	501.19300000000004	366.856	560.49	561.981	514.212	361.32	422.852	533.12	381.392	318.115	482.515
yqfE	b2915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygfI	b2921	12.4272	10.6777	10.3643	14.0423	13.654000000000002	15.9845	17.0001	13.258	15.9267	12.4227	10.6136	10.4036
yggE	b2922	276.97700000000003	162.748	241.449	215.57299999999998	205.731	196.88299999999998	309.465	333.458	362.46	374.499	366.708	333.26
argO	b2923	56.7443	39.4029	56.3633	47.6092	47.8367	47.5618	47.1937	60.2623	68.8912	49.3278	67.9487	40.1644
mscS	b2924	527.4590000000001	549.1990000000001	521.842	508.67400000000004	524.649	474.125	775.6030000000001	1290.0	1730.22	1134.59	1018.28	1087.35
fbaA	b2925	3685.69	3753.24	3450.24	4106.44	4214.68	3869.68	2281.85	2257.41	2650.93	2518.31	2308.58	2999.04
pgk	b2926	3302.56	2852.7	3201.44	2213.85	2268.13	2195.71	1346.75	1550.64	1514.41	1898.0	1598.41	1981.53
epd	b2927	448.38800000000003	585.394	455.91	441.36800000000005	416.899	453.543	210.77200000000002	256.13599999999997	240.351	308.629	342.126	360.655
yggD	b2929	43.6615	54.2012	62.7146	110.77	97.2041	117.449	81.258	88.3942	100.939	59.8629	65.7326	58.2932
sgrT	b4662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ybfA	b0699	49.738	135.043	59.3443	79.8754	96.446	108.249	104.809	145.464	223.328	147.755	80.1279	138.506
yggC	b2928	37.5769	39.4914	27.3348	71.3981	72.8986	71.2188	55.1901	61.2806	76.3152	48.1734	52.7872	42.6579
yggP	b4465	2.36671	1.8820400000000002	2.2132400000000003	2.8195799999999998	3.1604400000000004	1.3992799999999999	2.53783	5.0693	3.5649800000000003	4.71143	4.04398	3.28847
yggF	b2930	3.6105199999999997	2.7784299999999997	3.3339999999999996	3.8584	5.258319999999999	4.32449	4.52913	7.58166	7.21873	6.80121	5.7594199999999995	5.34015
cmtA	b2933	0.48010699999999995	0.884233	0.7020460000000001	1.11501	1.62026	1.38107	1.2054799999999999	1.5611700000000002	1.34074	1.33343	1.73187	0.92571
cmtB	b2934	0.0	1.23973	0.568365	1.4777200000000001	0.0	1.3281100000000001	2.36636	0.412362	1.02837	0.95831	1.39794	2.47669
tktA	b2935	1505.73	1486.69	1604.62	1090.51	1120.97	1123.25	953.4910000000001	906.325	638.825	951.71	934.914	1170.51
speB	b2937	206.956	226.88	187.71400000000003	89.3645	98.1258	81.9962	95.5194	85.586	121.777	167.321	160.60299999999998	194.69400000000002
speA	b2938	608.0980000000001	722.877	581.1619999999999	346.686	358.11400000000003	355.64099999999996	330.916	274.71299999999997	393.311	511.649	484.501	602.564
yqgB	b2939	39.2882	357.278	0.0	294.707	559.187	250.813	32.5539	0.0	290.038	297.87	0.0	176.574
yggR	b2950	2.7081	3.81972	4.20435	3.05543	3.5298199999999995	3.49568	1.7507400000000002	2.5074400000000003	1.65275	2.79379	3.27852	2.21745
rhsC	b0700	3.61605	2.8637900000000003	3.6979900000000003	4.04432	4.76964	4.3094	6.69675	4.59098	4.41306	4.49906	4.65264	4.0948199999999995
yggM	b2956	7.05624	3.21497	8.41492	6.626539999999999	5.8702	5.28683	10.4763	8.00805	5.58629	3.591	5.71357	4.67281
ansB	b2957	6.17379	10.217	8.914819999999999	12.1222	8.272789999999999	8.76577	9.24289	10.0889	20.0055	12.3262	12.1435	9.81525
yggN	b2958	64.4172	108.43	79.6947	45.5392	49.8931	49.5257	42.5107	45.0681	60.1279	70.5889	60.4343	72.2319
yggL	b2959	892.477	905.6010000000001	775.295	640.732	657.596	576.9209999999999	540.6080000000001	651.935	781.546	682.965	654.447	757.465
trmI	b2960	714.0360000000001	600.814	806.137	365.561	355.17400000000004	401.783	434.625	371.34	259.232	472.403	642.312	443.2
speC	b2965	100.926	116.458	100.447	85.617	86.8342	83.1305	73.5728	65.9422	51.073	72.8044	69.2557	82.0093
yghD	b2968	45.3051	23.7914	53.055	9.212760000000001	11.9185	11.9721	23.1665	23.2563	11.5616	16.8435	22.1844	14.6105
yghE	b2969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yghF	b2970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yghG	b2971	40.7457	45.7763	43.6434	0.962191	0.9115790000000001	3.59746	1.73072	2.5737799999999997	2.16666	9.2536	13.1028	9.64353
ybfB	b0702	0.0	8.57671	0.0	7.58703	2.70788	5.29139	0.0	0.0	4.38773	6.70432	1.34122	4.03873
pppA	b2972	65.6475	78.983	77.0603	12.2594	11.1817	11.116	8.9114	9.429889999999999	9.069230000000001	36.1667	23.3336	19.6164
yghJ	b4466	61.1781	56.8409	68.5285	10.737	9.472760000000001	10.4429	9.54068	10.6748	11.0134	23.474	22.7444	20.1485
glcA	b2975	6.5078	7.25392	5.84741	6.863289999999999	5.16391	5.28939	6.53244	7.369210000000001	10.3483	21.1418	17.2569	19.8551
glcB	b2976	29.8999	30.2633	31.7741	38.76	41.6782	38.0269	42.4093	51.0681	70.1108	86.9572	105.49600000000001	118.432
glcG	b2977	57.44	69.6685	76.2287	59.9235	61.1827	54.5184	86.0065	93.2292	86.1609	163.805	245.38299999999998	217.90200000000002
glcF	b4467	11.8606	10.1554	11.092	20.8766	24.7753	17.5229	27.5601	26.9837	30.6836	41.7113	43.4336	50.0344
glcE	b4468	5.31859	4.83504	3.82787	9.62297	9.82901	10.289000000000001	8.39134	9.41794	9.8631	21.6088	24.2619	24.5253
glcD	b2979	5.05826	5.32448	4.47355	12.1996	12.5499	10.4218	10.0493	10.5618	10.113	27.1046	30.2038	33.4083
yghO	b2981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yghQ	b2983	1.4007399999999999	2.12977	1.50597	2.84409	1.28957	2.52952	2.56065	2.97198	2.46355	2.4313599999999997	2.08014	1.97537
ybfC	b0704	4.794230000000001	3.8696599999999997	3.2986	5.86869	8.07059	3.97214	11.9022	10.2223	7.22642	10.0679	8.15586	7.3426
yghR	b2984	1.33185	1.21396	3.45177	1.6906599999999998	0.688335	2.97132	1.57606	1.89868	1.77224	1.41228	1.8098299999999998	1.79424
yghS	b2985	1.12659	3.12439	1.2111299999999998	2.94271	2.2414	2.8167400000000002	1.00599	0.904164	3.9171199999999997	2.5260599999999998	1.9382400000000002	1.50515
pitB	b2987	2.1019	2.94495	2.38735	3.02865	3.0434	3.24241	3.70347	3.0229	2.81562	1.9742400000000002	1.9305299999999999	1.8962599999999998
gss	b2988	184.995	165.87599999999998	191.317	347.57300000000004	352.219	345.583	319.818	325.04	303.80400000000003	200.40599999999998	199.262	204.00799999999998
