NAME	DESCRIPTION	HMDA-HMDA-_1	HMDA-HMDA-_2	HMDA-HMDA-_3	HMDA-M9-_1	HMDA-M9-_2	HMDA-M9-_3	MG1655-HMDA-_1	MG1655-HMDA-_2	MG1655-HMDA-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ydfZ	b1541	62.6347	65.8219	90.4647	676.846	358.42400000000004	256.05400000000003	320.01099999999997	274.328	387.404	94.3738	135.519	83.3215
ydfK	b1544	10.5738	31.8273	13.3251	43.074	16.7672	39.6177	0.0	2.77992	6.2869	3.11453	19.8016	9.274519999999999
pinQ	b1545	6.39361	7.240130000000001	7.51547	13.873	10.9599	12.0661	3.88879	2.14838	2.55238	6.4859599999999995	9.39439	7.538010000000001
ynfO	b4533	0.0	0.0	0.0	37.78	25.9848	10.9241	28.4973	18.31	25.3111	0.0	2.99322	0.0
ydfO	b1549	0.66057	0.8005220000000001	0.0	8.49174	8.94586	6.756939999999999	3.11596	8.1502	7.551139999999999	7.05417	2.2053700000000003	2.15864
cspF	b1558	3.26683	0.0	8.2862	14.3368	31.984	12.8507	0.0	10.3197	0.0	38.8434	37.8826	34.128
ydfV	b1565	0.0	0.0	0.0	2.37791	2.4344200000000003	1.7684400000000002	0.0	0.0	0.0	2.98116	1.57492	0.0
flxA	b1566	20.115	7.79588	12.248	152.91899999999998	13.2926	157.719	20.4934	11.2479	11.3466	31.2792	35.8384	23.3377
clcA	b0155	63.1174	63.6069	56.669	110.95700000000001	61.631	111.391	51.3587	39.3898	35.6217	58.782	63.0679	45.3608
dicA	b1570	302.395	333.18300000000005	393.75	446.15	322.026	239.957	577.172	336.51800000000003	289.411	377.336	424.601	385.83
ydfA	b1571	0.0	0.0	0.0	0.0	0.0	11.2654	0.0	0.0	0.0	0.0	0.0	0.0
ydfB	b1572	29.3715	0.0	0.0	0.0	25.7779	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ydfC	b1573	13.3281	6.08411	6.789460000000001	14.0732	12.6894	28.4708	16.398	20.1284	9.579369999999999	3.21745	6.943910000000001	19.0237
ydfD	b1576	0.0	0.0	0.0	19.6164	5.0151900000000005	25.6298	0.0	5.986000000000001	0.0	0.0	0.0	0.0
dicB	b1575	0.0	0.0	0.0	13.6987	28.3415	21.4364	0.0	0.0	0.0	12.9852	6.74608	0.0
ydfE	b1577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intQ	b1579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ynfB	b1583	802.9119999999999	598.741	1025.42	946.4810000000001	737.915	691.317	1085.14	437.858	523.707	727.752	857.757	740.5989999999999
erpA	b0156	441.148	555.965	422.44800000000004	246.46	459.01099999999997	609.275	259.30400000000003	190.27	210.417	438.102	248.794	539.615
speG	b1584	204.878	196.18	229.827	295.159	315.74	228.463	197.65099999999998	140.442	148.058	200.165	168.118	220.625
ynfD	b1586	173.18	162.51	151.504	300.884	53.9773	281.888	186.355	206.048	201.695	156.849	181.69099999999997	114.54700000000001
ynfE	b1587	2.91112	2.33182	2.26795	28.0577	5.2081800000000005	8.93388	8.88145	38.8159	33.1896	2.86215	3.41685	1.8827
ynfF	b1588	11.1293	11.3031	12.8021	14.2795	8.59234	15.2471	17.4939	20.7527	20.9328	10.4787	8.971680000000001	7.590139999999999
ynfG	b1589	16.2551	10.7782	10.684000000000001	16.4015	8.141160000000001	15.4051	21.4973	18.5306	18.9095	15.9301	5.813359999999999	3.84004
ynfH	b1590	33.2608	36.2117	45.9845	43.6769	47.50899999999999	47.3735	36.2191	42.8598	38.9162	25.5478	26.4472	23.4571
dmsD	b1591	64.7319	92.9739	71.5672	92.9161	97.6048	70.3484	95.1972	66.9379	72.5182	77.2172	72.8506	93.5824
clcB	b1592	7.37997	6.92365	11.8708	5.07785	9.640410000000001	8.80945	8.56273	5.4493	4.107	9.13819	7.6516	5.60711
ynfM	b1596	62.5041	64.4526	87.4882	300.04400000000004	19.4674	31.968000000000004	88.5088	194.86599999999999	164.27700000000002	31.0681	41.36	24.8167
asr	b1597	90.4849	37.0759	91.0383	55.915	8.45936	39.7357	93.3331	32.8226	32.9088	35.2979	55.6188	26.5718
dgt	b0160	46.8174	40.6382	41.0779	71.646	47.2956	119.693	48.7115	64.8559	63.5509	52.0344	49.3022	62.9537
ydgU	b4601	0.0	0.0	0.0	0.0	0.0	0.0	2888.93	0.0	0.0	0.0	0.0	0.0
ydgD	b1598	66.1784	59.717	67.5868	155.28799999999998	61.4756	151.079	100.04	144.84	129.317	82.6132	79.2866	80.5331
tqsA	b1601	10.1481	11.65	11.8211	17.285999999999998	9.12836	14.4374	16.9189	27.8986	29.5165	7.56798	5.15399	7.282210000000001
ydgH	b1604	195.44400000000002	240.864	192.06599999999997	346.952	681.6060000000001	440.694	252.672	352.462	343.32599999999996	394.754	277.753	495.48
ydgI	b1605	35.3999	28.5328	36.5402	8.29145	19.5388	12.4359	31.3429	18.9382	22.6948	9.73449	14.4428	8.15315
folM	b1606	48.1167	55.3902	40.3162	99.8932	63.2961	85.5602	54.4934	40.7924	37.735	49.8767	36.4769	45.946000000000005
rstA	b1608	142.683	130.67700000000002	177.292	133.57399999999998	159.065	110.195	158.936	73.9694	103.758	137.584	156.26	172.37099999999998
rstB	b1609	34.5549	33.7978	37.3679	43.0619	38.9411	33.794000000000004	60.6397	35.7373	40.509	35.4501	37.8106	39.0822
tus	b1610	52.372	47.3356	47.5551	30.9239	31.6048	36.0945	56.6792	52.9327	49.9025	25.6311	20.8112	34.5648
manA	b1613	238.584	251.295	276.373	230.84799999999998	216.266	165.37900000000002	309.561	295.314	315.10400000000004	154.541	144.369	172.292
degP	b0161	206.40200000000002	153.498	230.967	140.046	156.661	271.202	411.157	395.006	495.976	189.66099999999997	156.795	165.71
ydgA	b1614	369.042	438.135	447.657	731.1610000000001	390.49699999999996	811.337	564.071	657.488	597.427	460.01599999999996	482.986	404.07300000000004
malX	b1621	5.74383	4.48931	3.94156	8.52924	14.1416	6.30879	1.66563	5.94351	3.94743	5.42815	2.82136	6.505730000000001
malY	b1622	47.5879	41.6053	49.2281	55.0924	57.3642	57.095	54.1349	67.0723	78.4317	46.9551	34.0282	57.7187
add	b1623	48.4701	50.9298	59.383	97.3988	60.6865	84.4634	50.0293	103.23200000000001	82.0311	42.282	33.7709	41.3436
blr	b4409	0.0	50.6872	0.0	409.952	383.926	438.324	785.92	332.11300000000006	343.79400000000004	182.24900000000002	63.6008	156.412
cnu	b1625	17.9229	10.078	18.3335	46.5101	27.5267	34.4847	6.17926	0.0	16.5267	3.40529	23.7716	19.5493
ydgK	b1626	214.83900000000003	209.54	284.966	141.951	160.534	112.025	112.337	78.3624	77.968	174.769	201.94099999999997	136.334
rsxC	b1629	122.12899999999999	141.284	135.131	76.053	125.575	56.0489	131.196	91.5506	104.605	95.2325	108.94200000000001	88.7566
rsxA	b1627	112.662	178.53799999999998	144.088	40.7308	115.853	56.845	138.285	53.1793	53.5922	106.204	127.834	113.411
rsxB	b1628	187.981	220.41400000000002	249.468	87.1993	148.497	89.3746	188.231	86.3188	73.9073	136.97	150.596	103.18299999999999
cdaR	b0162	21.9457	21.6783	19.5119	10.7635	12.5339	10.6734	28.3484	27.0997	23.4281	13.6653	10.432	12.9246
rsxD	b1630	84.3981	103.479	102.67200000000001	67.8543	94.5287	39.3563	108.72200000000001	109.334	124.59100000000001	63.5769	68.7725	60.4322
rsxG	b1631	67.598	105.02	102.55799999999999	72.5611	86.07799999999999	44.0677	91.4333	88.2603	85.4388	65.139	59.0545	54.2872
nth	b1633	77.8583	86.74799999999999	80.9941	54.4672	77.8928	38.3288	71.9107	62.6043	64.9483	49.4906	54.8045	50.6693
rsxE	b1632	101.625	119.81	149.642	70.9627	84.62799999999999	50.0393	119.524	95.1753	94.669	89.3808	113.596	72.5208
dtpA	b1634	165.095	260.397	229.68099999999998	71.3485	147.434	64.0777	128.094	161.2	163.066	17.3892	16.8811	15.787
gstA	b1635	262.997	216.613	361.151	486.759	257.519	672.028	397.88699999999994	473.80800000000005	506.355	253.551	232.153	277.077
slyB	b1641	1026.44	904.2189999999999	1169.74	1993.55	1741.27	2117.05	1787.7	2201.38	2174.42	1959.62	1922.98	2444.57
ydhI	b1643	31.7636	37.124	31.1853	54.7272	23.7264	18.9877	22.2094	29.0336	25.0469	28.8161	40.2841	37.4236
ydhK	b1645	11.4067	12.9028	15.969000000000001	9.989130000000001	10.3766	8.295860000000001	12.1644	10.0807	10.3871	9.039810000000001	8.58822	6.24388
ydhJ	b1644	20.9783	15.2838	23.125	19.8735	13.1766	14.3103	20.2058	11.4997	8.31504	17.0458	16.5666	13.4841
rpsB	b0169	4846.6	5167.52	5888.12	3946.07	7598.33	2103.44	6622.41	5167.52	5129.49	6149.11	6550.43	7625.29
nemR	b1649	32.1982	28.1409	31.1272	23.4263	20.6577	31.5946	20.7912	15.8942	9.33826	25.2362	20.1428	27.2597
nemA	b1650	77.3503	76.4541	89.3898	227.015	114.829	349.108	34.2791	43.9539	36.7308	88.5406	87.0398	84.3693
gloA	b1651	1894.12	1388.66	2105.72	1727.07	1130.51	1354.02	1399.92	779.847	983.933	868.352	1016.35	823.595
rnt	b1652	324.658	325.11	327.849	103.925	162.724	140.08	194.89	110.014	112.76700000000001	117.822	143.951	108.97
lhr	b1653	21.6635	26.3421	20.1235	24.1715	14.3386	25.7837	19.9174	33.0747	28.9533	25.4032	23.21	28.8406
mepH	b1655	85.5256	55.3277	75.6495	49.3269	88.3336	54.5601	93.1236	30.5176	33.852	115.662	115.99700000000001	116.1
sodB	b1656	724.265	816.5219999999999	979.22	1289.97	1140.95	1098.85	1800.44	2001.44	2110.19	754.975	575.4259999999999	828.191
purR	b1658	337.67400000000004	357.23199999999997	382.847	143.91	520.918	129.885	496.13599999999997	243.53799999999998	292.143	324.869	307.101	354.069
ydhC	b1660	13.0451	16.0172	13.5923	22.4422	19.6353	18.7387	50.1126	108.26700000000001	108.524	18.3608	18.3219	18.7749
cfa	b1661	529.193	458.80199999999996	451.542	1450.71	443.999	1762.98	702.572	776.5989999999999	761.26	794.571	618.509	740.513
tsf	b0170	2008.17	2374.46	2332.84	2350.0	4401.01	1447.73	1646.25	2097.56	2140.66	2487.48	2412.27	3153.62
mdtK	b1663	44.2551	47.4387	46.4037	109.21799999999999	111.679	101.46799999999999	75.6022	78.2466	79.3099	63.0733	50.4279	53.8609
ydhR	b1667	1040.7	711.816	897.3739999999999	1860.45	807.795	1916.34	1905.16	2022.31	1991.31	988.6439999999999	822.0219999999999	817.2919999999999
ydhS	b1668	23.8019	23.44	20.45	70.8664	8.55705	86.5922	58.242	67.271	63.3614	68.3715	70.3696	56.2887
pykF	b1676	318.236	379.735	316.687	818.67	567.366	862.755	907.1239999999999	1020.07	998.637	1183.7	1139.92	1316.05
lpp	b1677	20600.2	27907.7	21175.8	77257.9	67233.1	77954.2	27814.6	51943.6	50295.1	63186.9	47746.7	70967.7
ydiK	b1688	55.0841	76.7959	61.7457	82.6441	91.1796	104.00200000000001	61.4001	115.007	121.70100000000001	59.4405	44.9068	67.5132
ydiL	b1689	2.92683	3.1030599999999997	3.51425	3.5249599999999996	0.0	2.09669	0.0	2.0905299999999998	1.14288	2.1983099999999998	4.82308	3.4146699999999996
ydiM	b1690	1.9462	0.823894	1.8162900000000002	0.350552	1.1666	1.18739	0.295784	0.222921	0.455535	1.48961	0.453788	0.66
ydiN	b1691	0.7990470000000001	0.9961770000000001	1.07089	2.76559	2.47273	5.6765	0.286826	0.6392939999999999	0.642508	0.416677	0.217234	0.20986799999999997
ydiB	b1692	2.23563	4.8006400000000005	4.6566	11.5254	10.842	13.7279	3.10994	4.02851	3.28986	3.93439	3.70568	1.14341
dnaJ	b0015	258.009	265.573	262.603	210.083	373.999	221.30599999999998	267.625	255.023	268.296	196.195	160.041	178.092
pyrH	b0171	851.8789999999999	720.7080000000001	945.4119999999999	504.009	1340.14	434.48199999999997	1014.14	523.295	647.285	922.62	1212.47	1164.95
aroD	b1693	98.9388	74.4155	92.4276	224.37900000000002	168.563	231.517	84.1652	54.8448	57.8802	98.2151	76.3397	96.322
ydiF	b1694	5.79252	4.83255	4.22063	11.3525	13.0402	14.2457	1.95449	0.493996	1.37148	2.66317	2.35352	1.82244
ydiO	b1695	7.908989999999999	6.043419999999999	7.970039999999999	22.5628	14.6357	22.6402	2.65435	1.45617	3.08485	5.07664	3.73561	4.3423
ydiQ	b1697	4.40926	3.28589	1.12955	5.97716	4.44193	4.01931	2.00979	3.45076	3.9211400000000003	3.0615099999999997	2.45091	2.72238
ydiR	b1698	7.262519999999999	5.51684	5.22848	14.4704	5.10367	17.3711	4.7807699999999995	5.05639	5.58902	5.34668	4.07355	6.38837
ydiS	b1699	8.87205	3.16565	8.87999	13.6523	7.1594	16.4536	5.89066	4.4015	6.152769999999999	6.659669999999999	7.05814	5.34302
ydiT	b1700	1.20476	1.3657299999999999	2.9275599999999997	7.298019999999999	4.63445	8.711210000000001	0.0	0.0	1.38679	2.74159	1.41493	1.37878
fadK	b1701	2.71325	3.64016	3.6429	6.36784	4.24899	9.129430000000001	2.5568	2.0362	2.99035	2.2518700000000003	2.9603200000000003	1.6746
ppsR	b1703	56.2445	58.8787	67.3003	121.406	109.772	236.101	56.8658	75.7041	76.6053	80.2629	65.32600000000001	105.305
aroH	b1704	125.33200000000001	103.75299999999999	121.396	142.20600000000002	338.103	101.32799999999999	108.98700000000001	53.7055	76.9923	243.351	232.21400000000003	281.431
frr	b0172	879.431	962.967	886.823	1062.27	2113.83	1285.79	945.8580000000001	994.622	973.102	1542.15	1396.59	1944.1
ydiE	b1705	158.909	207.928	162.878	316.938	507.95599999999996	133.404	155.739	261.024	274.709	192.422	303.232	230.358
arpB	b4494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yniD	b4535	0.0	284.486	0.0	0.0	0.0	0.0	0.0	131.671	0.0	356.49699999999996	727.918	143.004
pfkB	b1723	151.489	209.518	119.155	367.56800000000004	157.675	582.57	240.429	488.82800000000003	407.339	184.40400000000002	149.06799999999998	176.15099999999998
ydiZ	b1724	947.1089999999999	685.0160000000001	1000.52	1628.75	251.166	1703.65	1687.24	946.683	987.9639999999999	1119.63	1478.58	874.3560000000001
yniA	b1725	135.35299999999998	146.664	116.155	330.483	71.4321	475.173	207.908	324.515	337.06800000000004	185.88299999999998	175.112	136.134
yniC	b1727	256.72900000000004	200.516	281.97	174.308	226.287	198.97099999999998	187.547	46.8593	53.3131	152.705	159.72799999999998	144.946
ydjM	b1728	7.83522	9.69319	5.22356	6.04473	10.3862	7.94995	4.38136	1.0608799999999998	8.96936	5.42937	5.34375	1.6439599999999999
ydjN	b1729	597.6990000000001	724.7660000000001	688.62	787.323	2242.96	545.049	764.015	729.5160000000001	863.265	726.262	608.391	1367.25
katE	b1732	461.596	455.155	404.51599999999996	302.216	28.9545	455.265	802.922	802.816	755.5260000000001	548.38	537.56	375.80699999999996
dxr	b0173	68.4395	73.2347	84.6765	53.3089	60.2428	66.0655	51.2242	41.9089	56.1227	73.8788	80.1183	70.1063
nadE	b1740	536.8380000000001	509.23699999999997	537.005	788.862	462.345	839.5189999999999	820.664	742.4910000000001	715.94	649.317	636.018	654.646
cho	b1741	54.593999999999994	62.7931	74.9494	23.3081	36.2246	13.710999999999999	58.4786	55.896	58.648	29.987	29.2329	30.8913
xthA	b1749	163.372	176.16299999999998	171.385	179.37400000000002	282.126	172.957	151.67	97.3893	128.77200000000002	182.46099999999998	148.714	205.03900000000002
ydjX	b1750	5.65857	6.02833	4.30964	30.5754	11.3352	8.95785	58.5779	31.372	30.2413	10.5038	12.5455	5.22389
ydjY	b1751	6.54015	11.7576	10.6896	34.4003	15.2492	14.2318	34.069	45.933	43.4327	13.2752	22.8791	14.7478
ynjA	b1753	19.1504	24.2584	18.7123	25.5142	25.1353	27.1206	11.3094	18.5239	7.51832	24.1576	16.2112	14.6954
ydjZ	b1752	15.4018	17.5319	15.8438	19.0668	11.9772	19.6127	15.8025	22.5035	23.4466	12.0698	11.3316	13.8008
ynjC	b1755	8.125010000000001	17.7962	9.8938	13.9994	8.32392	17.8317	8.99343	12.2406	12.075	6.6273100000000005	5.94134	7.872560000000001
ynjB	b1754	40.7074	36.9486	41.4288	32.3448	31.194000000000003	48.8032	45.3522	35.8477	31.9013	26.2899	29.6131	24.4722
ynjD	b1756	24.8695	25.8937	28.8052	20.1734	26.2362	22.9447	17.9725	19.4957	23.6492	13.8497	13.5972	19.7508
ispU	b0174	524.433	603.509	625.516	185.042	554.123	256.246	425.52099999999996	259.41900000000004	276.08099999999996	409.088	496.684	521.879
ynjE	b1757	28.6035	26.9234	35.1047	85.574	48.2018	37.6322	43.9452	48.7821	53.5982	22.7924	32.3174	25.8333
nudG	b1759	24.9648	33.5428	42.1915	47.8184	59.8232	38.0229	20.2385	8.38512	12.107999999999999	47.0413	33.3536	36.3497
gdhA	b1761	186.472	241.38	260.841	996.574	1617.77	843.503	859.132	1242.53	1296.35	1883.13	1644.45	2496.61
sppA	b1766	93.0273	131.616	114.58	73.9447	104.25299999999999	109.88600000000001	125.135	125.272	129.247	102.947	104.60700000000001	106.169
ansA	b1767	106.595	115.596	109.184	94.2944	177.671	102.936	136.475	62.5674	74.9014	174.574	202.963	188.845
pncA	b1768	181.676	141.77100000000002	207.361	224.838	246.74	195.94400000000002	270.631	120.23299999999999	119.20200000000001	276.241	391.881	257.309
gapA	b1779	7001.49	7491.97	7630.25	12018.5	12386.3	8514.66	10315.1	12916.1	12689.3	9225.72	7851.02	9979.71
yeaD	b1780	301.552	241.417	300.053	384.75699999999995	493.80699999999996	235.87	263.65	187.06799999999998	201.06400000000002	368.265	352.731	429.311
yeaG	b1783	208.46200000000002	173.118	171.925	793.382	81.8322	1246.8	248.968	358.0	307.563	580.183	554.201	470.66
yeaH	b1784	50.7234	47.3314	43.5185	236.89	26.8317	358.2	51.7589	83.1931	62.794	186.47	173.15200000000002	155.308
cdsA	b0175	333.20099999999996	429.44699999999995	368.528	180.243	331.272	207.455	207.66400000000002	243.763	261.942	227.585	236.604	263.29200000000003
yeaI	b1785	1.8206200000000001	1.53662	3.27326	4.35431	2.11159	5.37632	0.682541	1.24845	1.9966400000000002	1.87483	1.40754	1.18497
yeaJ	b1786	21.1651	21.1935	24.5189	13.6078	18.4057	20.8203	35.005	32.9481	32.2318	11.1604	10.748	11.4121
yeaK	b1787	175.81799999999998	155.737	171.74099999999999	149.939	134.60299999999998	164.69400000000002	310.913	224.562	221.97099999999998	197.893	153.319	166.505
yeaL	b1789	12.1755	27.9046	22.8484	11.1221	37.5758	21.6219	20.8237	23.955	34.3854	19.9811	17.1124	20.1908
yeaN	b1791	13.0765	14.7566	12.877	9.213280000000001	9.77482	10.3867	9.87018	7.47491	7.94481	8.64578	11.0667	8.51956
yeaO	b1792	79.0054	64.6148	51.2894	195.44099999999997	66.4845	160.362	101.85	127.116	125.39200000000001	106.291	82.43	99.0687
yeaP	b1794	200.112	219.75599999999997	242.47299999999998	139.352	202.301	115.8	267.31	177.454	177.745	209.175	265.714	196.269
yoaK	b4676	526.623	235.463	547.9069999999999	1413.42	914.45	0.0	0.0	420.37	720.4739999999999	2392.5	1455.45	1654.97
yoaJ	b4675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dmlA	b1800	9.61695	11.7356	10.0586	23.3927	13.311	27.105999999999998	14.6671	20.719	17.8416	12.6519	11.1531	15.0908
rseP	b0176	552.905	692.597	652.745	295.68	391.596	266.61400000000003	437.25800000000004	312.753	391.032	470.042	502.57099999999997	454.17900000000003
yeaV	b1801	2.00407	2.32087	1.4863899999999999	1.09791	2.0276400000000003	1.5398	1.01155	1.13507	1.49494	0.605878	0.803537	0.789125
yeaW	b1802	7.71672	4.42183	6.538469999999999	6.960719999999999	4.99316	5.3466	4.45846	4.311	4.38161	3.90266	3.14697	3.40575
yeaX	b1803	7.93629	6.075419999999999	6.37078	10.0242	8.37918	13.5818	7.00798	7.467910000000001	8.9855	6.34471	8.082939999999999	6.80465
yoaB	b1809	461.704	503.462	703.823	426.944	486.51300000000003	335.02099999999996	938.725	560.127	590.934	474.80199999999996	556.55	571.809
yoaC	b1810	148.16899999999998	94.8895	130.725	347.445	109.148	463.559	101.86	118.025	140.738	242.269	252.8	199.245
pabB	b1812	67.1624	60.8369	79.4225	25.9949	76.2273	22.9138	93.9562	59.888000000000005	67.1956	59.7446	57.4334	51.0399
nudL	b1813	64.6929	70.6803	74.4753	49.8597	47.3956	50.0838	124.165	88.78	113.455	63.8225	82.7163	70.3834
sdaA	b1814	58.9925	56.2851	57.9081	100.664	56.4931	108.78200000000001	56.5343	65.1941	59.2851	33.3698	30.9118	33.8092
yoaD	b1815	7.4146600000000005	8.05522	7.10232	9.35735	3.6004199999999997	10.2213	12.2838	11.6984	13.1715	10.0169	7.80737	7.234960000000001
manX	b1817	252.19400000000002	272.829	234.442	1121.34	873.9069999999999	863.566	609.717	1359.04	1234.89	782.9680000000001	620.216	959.4060000000001
bamA	b0177	653.753	723.689	735.561	505.084	634.972	472.14099999999996	727.4639999999999	787.31	801.8560000000001	627.7180000000001	623.793	681.3739999999999
manY	b1818	445.05800000000005	468.39	466.834	1557.61	1399.35	1444.34	777.685	1126.05	1010.59	1273.29	1249.23	1467.83
manZ	b1819	413.215	378.43800000000005	486.816	1115.15	1042.22	1059.2	764.4989999999999	766.748	747.545	1055.12	1102.64	1109.49
yobD	b1820	56.0197	78.8848	53.2672	51.6449	79.4117	50.6229	44.5962	71.875	66.4543	73.708	60.7248	80.828
mntP	b1821	7.8652	4.9055599999999995	7.467969999999999	4.87432	11.7117	2.84464	1.50747	2.12588	2.3498200000000002	4.600230000000001	4.93919	5.28664
yobH	b4536	92.3096	114.96600000000001	80.0872	79.4075	84.2518	60.5112	220.91099999999997	77.6953	125.859	181.331	193.52900000000002	198.454
yebQ	b1828	6.8055	6.86993	8.25767	2.19595	1.78312	1.79522	12.5818	5.30189	6.35922	7.77319	11.8683	8.061689999999999
yebT	b1834	35.8057	37.2219	36.6909	44.2716	36.7105	55.7027	47.3389	56.3002	51.8695	59.1791	56.523	53.5055
yebS	b1833	28.8332	32.3028	30.4367	43.0322	31.0947	44.8299	30.7228	38.2235	33.9348	45.9105	43.9231	41.3931
rsmF	b1835	52.4523	73.7632	67.9194	30.6457	78.3157	35.5671	49.0996	32.9787	39.713	36.6977	33.0206	40.1334
yebV	b1836	502.39099999999996	763.685	457.216	578.043	100.836	778.8889999999999	780.7719999999999	2059.46	1674.39	1345.48	1012.96	1263.15
skp	b0178	1629.35	1797.67	1653.79	2057.73	2132.1	2566.19	1497.65	1592.8	1682.2	1699.72	1657.71	1974.16
yebW	b1837	108.91799999999999	178.313	86.6714	116.912	67.9931	150.611	144.118	245.393	223.71	169.16400000000002	102.572	94.1943
holE	b1842	839.416	403.23400000000004	891.015	216.907	222.96099999999998	89.8328	2177.75	152.592	234.951	717.446	1085.08	599.814
yobB	b1843	49.6558	53.1654	52.5857	39.4252	33.6998	37.7322	72.0292	29.0992	36.7377	42.8445	43.1656	48.2202
exoX	b1844	97.4799	114.363	92.3917	85.7969	75.1119	103.834	75.5294	97.0543	73.3359	63.3334	55.5054	76.4061
purT	b1849	106.431	110.65299999999999	105.103	171.176	570.809	49.5377	105.537	79.4561	96.0263	306.502	251.452	425.08099999999996
yebK	b1853	47.4087	44.3563	47.5865	69.4043	70.1396	41.7467	66.39	93.3298	88.2536	69.8816	71.6999	70.6419
pykA	b1854	239.11900000000003	243.62900000000002	220.30900000000003	495.265	355.219	550.2959999999999	418.022	623.6990000000001	599.553	389.19699999999995	335.082	403.18699999999995
znuB	b1859	52.5803	53.3052	70.7017	55.4071	72.69	44.4538	45.8767	31.3943	36.2114	62.265	69.2492	69.9551
znuC	b1858	69.7199	67.8557	88.8748	92.9884	120.31	74.175	81.0192	84.0824	92.9364	73.1799	101.1	83.3935
yebB	b1862	7.4800699999999996	5.55936	6.19767	6.708489999999999	4.198919999999999	5.39273	5.25217	1.7961799999999999	2.75109	3.0546900000000003	2.20945	0.8970520000000001
lpxD	b0179	1125.19	1483.22	1275.11	603.989	970.56	804.0310000000001	1229.37	1230.18	1188.36	854.398	845.3489999999999	863.0169999999999
yecE	b1868	61.4744	76.1971	96.0967	26.9453	30.8312	40.5026	37.2346	34.9795	35.3038	33.865	36.010999999999996	30.7558
yecD	b1867	247.011	273.112	327.92400000000004	157.638	135.215	198.957	166.457	206.375	193.903	123.98700000000001	116.551	115.898
