NAME	DESCRIPTION	OCTA-Octa-acid-_1	OCTA-Octa-acid-_2	OCTA-Octa-acid-_3	OCTA-M9-_1	OCTA-M9-_2	OCTA-M9-_3	MG1655-Octa-acid-_1	MG1655-Octa-acid-_2	MG1655-Octa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ypdI	b2376	0.0	1.294	2.3485400000000003	3.5068099999999998	2.09614	2.5911	2.69257	8.72925	7.54736	2.27513	2.40321	2.28963
lpxP	b2378	32.9147	41.1604	28.7476	24.6144	34.4243	52.5803	10.1905	10.2249	8.621839999999999	28.2671	54.3332	14.5275
ypdK	b4680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafF	b4503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ypdA	b2380	18.8565	19.0648	18.7785	15.6022	17.8304	20.1447	22.6103	17.0939	24.5703	16.8586	19.9186	17.2072
ypdB	b2381	49.3435	50.3606	57.2485	47.0343	38.828	29.2946	48.3547	42.3838	63.503	43.9206	36.67	47.6998
ypdC	b2382	21.921999999999997	25.4348	24.2791	12.8873	16.3728	10.6242	22.4701	17.3365	23.3225	19.7448	22.0242	26.8052
yfeO	b2389	20.6948	14.5045	21.4053	6.93629	7.73774	3.7118599999999997	24.9105	24.6101	25.2014	15.0977	14.3721	14.542
ypeC	b2390	110.17399999999999	160.345	159.585	41.4589	44.317	30.2998	73.2131	80.8347	61.5783	20.8071	19.7518	27.6232
nupC	b2393	242.19	238.37599999999998	285.70599999999996	361.027	365.619	232.665	139.089	155.437	155.155	238.519	222.19400000000002	279.515
yfeC	b2398	78.6146	48.2664	79.6912	96.6763	140.266	113.625	49.7205	50.8213	77.295	63.0034	95.3898	105.419
yfeD	b2399	81.8143	54.8795	66.2347	93.6736	92.4999	69.0261	45.1213	39.7126	45.961999999999996	52.6701	51.4171	50.7637
yfeN	b2408	17.0795	5.88941	6.82725	5.30861	4.69272	9.67543	30.6381	22.5439	25.9761	12.7827	11.872	9.547839999999999
ivy	b0220	788.952	768.687	718.655	644.145	668.698	668.158	1667.97	1599.49	1592.11	602.32	597.972	551.073
yfeH	b2410	70.1327	68.9567	79.0972	65.6897	63.223	53.0261	72.4729	71.502	65.9826	70.2071	62.3835	85.0946
cysZ	b2413	95.3414	96.5949	106.45	93.1397	102.319	69.4417	61.3894	54.7425	54.9152	63.9329	53.6182	75.1542
cysK	b2414	6720.81	4957.09	7389.1	5916.49	7059.46	6072.23	4914.37	5484.31	3198.89	2867.78	2311.45	5075.65
ptsH	b2415	3399.22	4590.62	5091.43	5615.82	5401.48	3261.37	2086.36	2401.71	2759.69	3047.3	2646.53	3775.6
ptsI	b2416	2367.77	2371.42	2503.84	2881.57	2980.31	2382.92	1622.22	1795.18	2029.46	2264.32	2167.92	2296.2
crr	b2417	3148.14	3310.09	3477.33	4195.18	4032.09	2725.56	2354.93	2491.12	2865.04	2950.29	2458.88	3151.36
yfeK	b2419	25.0649	26.5661	26.6098	46.3209	20.831	26.5844	26.5819	22.1722	30.6578	17.5346	17.5812	17.2986
yfeS	b2420	17.6186	17.7148	18.5879	33.4226	25.0132	19.1755	17.6993	23.3049	19.3786	15.7693	14.4524	13.2095
murQ	b2428	20.2688	19.8679	20.5253	28.6669	38.1965	25.6627	17.9293	17.7657	12.7739	16.3135	19.9125	22.829
murP	b2429	6.51235	9.989180000000001	7.529489999999999	12.4485	12.61	11.3501	5.64922	6.39307	5.55457	8.54621	10.3567	13.0062
nhaR	b0020	54.701	54.3004	55.2613	64.27199999999999	58.6179	63.2828	102.31299999999999	114.719	128.727	64.4526	50.8624	52.1107
gmhA	b0222	456.95099999999996	448.126	520.085	709.562	711.365	522.33	294.095	298.211	294.126	359.48800000000006	317.748	403.18699999999995
yfeW	b2430	8.23967	8.80697	8.87999	8.87599	10.5944	7.312289999999999	7.10928	6.17471	7.34656	8.92613	8.02358	9.28098
amiA	b2435	111.736	118.65	142.29	137.934	104.863	93.1798	74.8038	67.2536	77.4959	77.6824	73.2411	74.7282
hemF	b2436	59.3998	70.9142	70.0838	61.195	62.2498	62.3265	52.7057	53.0408	57.8129	56.2814	55.4136	59.0092
intZ	b2442	57.7992	52.031000000000006	47.3624	56.7773	52.9841	61.6807	60.6709	60.9874	54.6867	62.5754	66.8449	61.8368
yffL	b2443	24.7975	19.6381	16.6711	24.2223	23.8984	29.3893	39.0851	43.0268	39.5928	36.8783	36.4218	27.8652
yffM	b2444	8.42733	3.17837	8.734639999999999	6.825880000000001	0.0	9.763110000000001	0.0	0.0	5.47288	0.0	0.0	2.86585
yffN	b2445	4.336119999999999	2.24654	2.49613	3.76635	4.39088	1.12784	1.05406	4.5285400000000005	2.66418	5.573919999999999	0.964241	1.9013799999999998
yffO	b2446	3.74171	4.8305	8.50109	8.53929	5.10945	10.0095	7.353619999999999	7.50275	5.47832	11.3616	5.34178	9.6537
yffP	b2447	7.71307	8.20777	9.22458	8.52675	9.97123	11.0921	9.69753	10.4362	11.0389	8.54427	9.37098	8.69251
yffQ	b2448	2.12143	5.15078	4.86008	6.3177900000000005	4.7211300000000005	5.70219	6.44471	12.7232	11.8125	6.7797	10.2662	16.811
yafJ	b0223	138.393	156.971	173.14700000000002	200.63299999999998	186.077	189.345	121.566	111.405	95.8426	129.702	109.01799999999999	146.963
yffR	b2449	70.9187	64.2972	72.495	71.6832	72.6294	83.5199	78.2619	117.77799999999999	128.349	112.23700000000001	87.8916	90.8078
yffS	b2450	62.2607	50.2784	54.7956	86.2464	85.1755	104.20299999999999	69.3603	69.5175	64.3569	78.4412	79.5766	87.2852
talA	b2464	96.0678	64.1542	107.07	28.121	29.4038	23.5758	911.204	865.5089999999999	964.679	508.029	527.14	330.61300000000006
tktB	b2465	98.4796	66.8522	104.895	27.8593	24.1267	24.7084	969.439	1011.42	1082.15	617.42	626.982	385.43300000000005
narQ	b2469	23.2856	25.4945	21.6248	20.3037	22.5794	20.5772	16.2137	20.6306	16.2433	13.2882	16.9904	13.7384
acrD	b2470	11.7088	20.6718	12.0687	9.56139	9.24742	5.69799	4.5343599999999995	5.78578	5.62697	4.82567	3.63942	5.205019999999999
yffB	b2471	113.32700000000001	74.5002	87.3341	116.001	176.09599999999998	145.355	139.608	127.723	139.19799999999998	160.77700000000002	187.05900000000003	127.53
dapE	b2472	99.5922	90.8907	88.5637	128.678	120.78	130.345	93.568	94.5109	97.1624	113.80799999999999	121.12100000000001	95.3589
ypfN	b4547	262.47900000000004	235.90900000000002	128.84799999999998	301.374	246.78799999999998	272.52099999999996	241.763	279.19599999999997	293.569	278.147	259.315	224.545
gcvR	b2479	348.795	251.8	323.367	382.32300000000004	354.619	348.26300000000003	359.89599999999996	292.283	391.47	379.324	372.95599999999996	433.13
yafL	b0227	5.0605199999999995	15.0323	8.00002	4.9177800000000005	6.05408	5.05093	14.0826	11.4604	13.3023	9.1293	9.69242	8.65788
bcp	b2480	1875.59	1358.03	1727.55	2257.18	2048.9	2050.46	1803.49	1394.76	1440.34	1499.74	1607.59	1509.92
hyfB	b2482	2.57373	3.04524	3.6985699999999997	3.1510599999999998	1.77817	2.09453	1.93717	2.8089	2.0723	1.2288700000000001	1.24343	2.61374
hyfA	b2481	1.11468	1.3316	1.2849899999999999	0.505091	0.0	1.1518899999999999	0.510518	0.943801	0.33866599999999997	0.0	0.5297970000000001	0.0
hyfC	b2483	0.218854	0.809045	0.5854060000000001	0.0	0.311526	0.368012	1.62153	0.280244	1.6672900000000002	0.0	1.2854700000000001	1.2369700000000001
hyfD	b2484	0.771666	0.886707	0.491095	0.385991	0.385407	0.0	0.9552700000000001	0.9949049999999999	0.729097	0.359668	0.395704	1.1158
hyfE	b2485	1.7297200000000001	2.5221	1.4035600000000001	0.0	0.551782	0.5835520000000001	1.48358	0.455363	3.00927	2.04555	2.29765	0.537982
hyfF	b2486	4.10821	5.38523	4.9487	3.1646900000000002	5.11371	3.5068699999999997	3.94771	3.9847	5.44925	3.31331	4.757280000000001	3.0580000000000003
hyfG	b2487	5.36512	6.850160000000001	3.97263	3.4871300000000005	4.95696	5.03112	6.56319	4.95819	5.6549	5.38133	3.3658300000000003	3.2904400000000003
hyfI	b2489	4.38666	5.7447	4.28191	4.18657	2.41432	0.784999	5.63053	4.18848	5.351380000000001	4.40985	3.20436	4.65794
hyfJ	b2490	4.58936	3.63341	3.0174	5.80437	2.7017900000000004	4.46033	12.6148	7.77833	2.65729	7.11981	6.15813	9.96763
rayT	b0228	24.1676	27.8721	19.5265	24.4362	24.2124	31.6842	38.3754	40.0747	34.8325	27.0876	30.6486	29.9667
hyfH	b2488	4.9393199999999995	7.5499	8.00037	3.3941800000000004	2.90988	4.03651	11.4974	9.618269999999999	11.6861	11.3845	11.0244	5.7244
hyfR	b2491	4.13795	4.54481	2.5469999999999997	1.6791599999999998	2.3244	2.90372	5.37589	5.03618	4.2451	2.93262	2.93027	1.99353
focB	b2492	11.6226	12.6956	7.06946	3.91839	7.21356	9.91157	10.4734	8.232380000000001	10.4707	4.68659	8.47432	6.9092
bepA	b2494	104.73700000000001	86.4909	86.3544	102.53200000000001	105.602	120.34700000000001	136.091	119.917	133.086	112.415	97.0371	113.135
yfgD	b2495	807.2310000000001	610.86	764.033	1043.12	1000.06	921.3489999999999	805.2810000000001	897.518	829.74	907.85	1040.73	984.617
purN	b2500	732.558	669.2439999999999	751.16	1018.0	870.852	809.497	444.839	408.967	379.148	658.071	664.1619999999999	804.297
purM	b2499	859.693	738.1060000000001	995.1519999999999	1226.82	1226.77	983.235	487.119	445.23400000000004	419.968	750.3660000000001	725.98	1027.56
ppk	b2501	138.613	134.701	146.951	130.089	118.529	119.52799999999999	140.245	147.476	145.67	128.191	126.493	133.356
ppx	b2502	152.159	158.833	173.47400000000002	132.936	119.495	106.63	138.22799999999998	127.36	130.184	124.935	131.116	132.417
yfgG	b2504	82.7037	111.31	182.989	161.078	221.395	159.445	327.166	284.57599999999996	301.13599999999997	452.619	440.597	435.48400000000004
lafU	b0230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfgH	b2505	3.9739800000000005	6.1176900000000005	10.3632	5.42473	7.94308	7.8136600000000005	2.60488	4.633380000000001	4.1886	3.68859	1.32687	3.16648
yfgI	b2506	7.6769	9.75405	7.292839999999999	5.49538	8.168439999999999	9.68338	9.66087	5.76875	9.10943	9.05633	7.59098	3.8284300000000004
xseA	b2509	145.664	118.302	161.975	166.968	131.055	147.739	137.88299999999998	139.96	139.44799999999998	188.93	203.891	189.46400000000003
sseA	b2521	105.102	102.288	109.598	141.082	134.844	115.65700000000001	168.394	151.916	174.5	158.965	144.84	178.56
suhB	b2533	302.565	230.965	330.648	416.96	326.001	325.314	253.65200000000002	233.15400000000002	219.709	447.846	543.623	456.96
yfhR	b2534	2.0834599999999996	2.23011	2.31165	3.46153	2.4055	2.6400200000000003	1.7796599999999998	1.27915	0.8443219999999999	0.508451	2.26593	1.06234
csiE	b2535	10.6513	11.2221	13.5373	9.39846	8.29428	8.36857	41.5068	35.603	50.3093	30.3933	27.2634	27.2277
hcaF	b2539	21.5764	19.8136	18.6426	13.7776	13.2754	15.9377	19.9661	10.3626	14.4208	11.3292	16.7008	16.6756
hcaC	b2540	20.2668	16.6383	10.9122	8.4809	19.090999999999998	22.6841	14.0655	15.9089	15.7023	17.7907	15.2037	17.9812
hcaE	b2538	24.3586	21.9892	19.2815	20.8236	25.0401	28.9448	31.094	27.2877	26.9033	25.6205	26.7171	28.5278
dinB	b0231	17.9416	18.0503	13.2386	17.5285	17.5754	12.5044	24.5785	23.3613	21.4585	23.7707	21.4889	27.8926
hcaB	b2541	13.8286	20.7486	13.5757	5.9471	11.8078	12.3838	12.344000000000001	8.90508	12.2162	13.0001	12.0209	7.94015
hcaD	b2542	11.9934	17.0008	12.8136	13.1716	10.7321	8.83646	9.4975	9.46307	10.55	11.3336	9.830869999999999	12.3811
yphA	b2543	57.4606	53.967	59.4049	29.4078	23.9974	33.4226	337.175	372.316	348.152	185.325	164.947	143.809
yphH	b2550	14.1623	12.7727	17.3309	17.9219	17.0225	19.1967	12.312000000000001	12.5454	14.2286	15.2234	12.325999999999999	16.0553
hmp	b2552	72.6519	55.9271	63.6203	64.4184	70.1891	65.1517	33.2275	35.463	32.2107	32.1252	26.6469	25.2681
mltF	b2558	34.5655	32.421	34.2116	12.7283	11.6177	10.3337	23.5591	27.1662	26.075	15.4166	11.9779	13.4418
yfhH	b2561	24.4646	24.4321	29.9056	26.8564	33.8646	16.345	20.6496	18.1883	24.0999	26.8884	19.4194	34.260999999999996
yfhL	b2562	81.4131	76.0261	69.6207	60.2094	34.6138	161.536	189.34799999999998	74.0789	96.5877	153.221	201.627	123.676
nadB	b2574	234.28099999999998	153.86	286.046	193.25900000000001	187.324	143.412	123.48299999999999	122.20100000000001	118.805	128.39700000000002	137.175	212.81900000000002
srmB	b2576	142.273	142.377	138.55700000000002	139.671	155.702	164.581	222.62599999999998	192.571	186.93599999999998	174.236	204.30200000000002	170.261
yafN	b0232	13.0538	21.4336	37.7784	47.985	31.2063	22.7921	20.1771	42.0826	32.0258	35.3522	50.5023	33.6819
eamB	b2578	12.6449	12.5799	11.347999999999999	15.0343	13.0318	12.8053	14.2016	11.0037	10.8567	14.3941	12.5072	13.9487
ung	b2580	148.696	114.546	144.96	181.21200000000002	189.105	210.468	112.566	128.06799999999998	110.82	126.52799999999999	145.165	142.667
trxC	b2582	86.6233	77.0212	88.2659	137.461	112.027	137.866	127.16799999999999	124.037	100.177	107.286	110.904	122.07700000000001
yfiP	b2583	46.8546	39.5639	44.0638	43.0873	52.6458	51.3206	28.1705	28.0856	21.4303	32.5454	31.2053	36.8681
pka	b2584	30.3642	35.6914	35.0959	35.2041	37.1496	32.8473	57.8919	50.6544	56.4483	52.8488	54.1972	45.1959
pssA	b2585	275.291	218.542	254.84900000000002	262.697	236.40900000000002	246.40400000000002	388.542	357.082	354.87800000000004	313.87	274.087	308.492
yfiM	b2586	22.4066	10.568	18.5861	21.761	18.2526	39.7435	35.0872	42.3154	37.416	38.1354	38.5768	31.0138
bamD	b2595	1109.86	692.122	853.563	1144.52	1265.37	1676.98	1102.72	844.0830000000001	832.308	916.7310000000001	1011.69	882.455
raiA	b2597	1514.3	1281.73	1779.71	1645.63	3102.84	1221.04	946.53	2009.23	1229.73	961.48	826.084	1055.4
pheL	b2598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafO	b0233	23.665	15.7783	27.8386	30.7355	19.7777	25.8207	34.8864	32.7625	42.6551	28.4388	29.4927	21.7322
pheA	b2599	460.278	324.888	463.733	395.914	403.41	417.48900000000003	340.50800000000004	347.17800000000005	306.247	319.796	357.676	317.84
yfiL	b2602	10.8889	3.8206	11.8804	10.8322	11.0957	15.1342	83.2099	89.3066	74.869	54.125	76.9016	51.5685
yfiN	b2604	20.6616	17.1858	18.4527	26.3526	18.2053	18.3848	16.493	17.1092	13.8578	20.9331	23.4575	19.9115
yfiR	b2603	61.4557	35.7067	39.7859	47.6614	56.5349	81.52600000000001	39.3186	29.3699	32.5427	42.8656	64.7603	52.0658
yfiB	b2605	56.6703	37.5992	47.6414	60.3214	59.5496	57.8133	58.1214	60.5345	46.527	94.7909	101.319	113.26700000000001
ypjD	b2611	147.368	106.522	134.66	147.286	167.893	198.243	162.56799999999998	171.265	155.292	120.57600000000001	157.739	113.76299999999999
yfjD	b4461	78.381	91.2031	72.1855	70.7142	65.1756	58.8889	56.6644	61.6588	64.2342	56.0817	54.4848	48.5354
nadK	b2615	77.8984	61.6509	67.574	62.8785	64.9156	64.45	111.999	109.37200000000001	115.23299999999999	102.68299999999999	119.42200000000001	102.35700000000001
recN	b2616	30.6857	40.1219	34.0569	55.3879	57.2685	56.035	30.4508	30.9202	30.4634	26.2627	23.2054	33.378
bamE	b2617	774.678	754.88	905.448	1357.21	1036.21	1298.44	698.323	600.814	627.637	564.629	511.116	714.5419999999999
yafP	b0234	12.0432	9.92035	13.7437	14.81	5.5144400000000005	10.1061	15.0087	12.3757	15.9026	7.74149	16.3094	8.406369999999999
smpB	b2620	475.574	331.63599999999997	416.051	591.511	654.489	770.633	546.613	459.774	452.111	496.17800000000005	531.941	499.76099999999997
intA	b2622	104.01100000000001	74.4867	103.095	112.014	91.5689	108.209	91.3391	85.0449	106.171	76.8789	68.5053	90.8366
alpA	b2624	5.93658	0.0	1.7683099999999998	10.8063	0.0	0.0	0.0	3.4931900000000002	0.0	0.0	4.20118	11.181
yfjI	b2625	3.30597	1.28303	2.57154	3.6923	1.91513	2.4748799999999997	2.63832	2.0276	1.49442	1.7425700000000002	3.03746	1.37509
yfjJ	b2626	5.70256	2.52992	1.9475799999999999	6.1517	3.99128	5.4130199999999995	2.50085	4.39698	5.87619	3.21516	3.21747	1.81014
rnlB	b2631	132.263	170.158	182.14	160.96	164.608	90.1738	103.715	130.308	141.15	123.147	150.697	126.459
rnlA	b2630	276.843	175.55700000000002	202.345	235.648	219.995	531.306	521.243	407.853	359.63199999999995	310.345	455.37300000000005	249.338
yfjP	b2632	7.19625	7.1752	4.99945	7.20286	7.62125	5.303640000000001	12.3858	8.55557	10.692	7.26498	4.4050199999999995	7.00723
yfjQ	b2633	2.79598	0.6582	1.47549	2.55954	1.6362299999999999	2.1388599999999998	7.1626199999999995	6.6551100000000005	5.5706	3.4094599999999997	5.82356	1.32133
yfjR	b2634	0.589536	2.8436	4.689780000000001	3.90533	3.5455699999999997	2.35928	1.3816	1.66113	1.41005	1.25885	1.5304	0.43236499999999994
ykfJ	b0235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjS	b2636	9.225810000000001	3.25727	4.26429	8.334710000000001	5.22065	8.64368	1.7355	5.34463	8.257660000000001	4.6566	5.74913	0.766432
ypjK	b2635	6.671819999999999	6.52675	2.96011	2.26003	0.0	6.72733	0.0	2.84445	3.7859599999999998	5.88058	3.15932	2.8553599999999997
yfjT	b2637	5.81329	6.54309	5.96554	4.57643	6.21327	2.27402	2.20628	2.8491400000000002	4.48382	2.66215	2.2892	5.06435
yfjW	b2642	11.6248	11.977	26.9601	28.3871	12.0284	8.11192	10.0125	12.089	12.9062	19.5443	15.8743	25.1185
ypjI	b4644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjX	b2643	0.0	0.0	0.46963999999999995	0.0	0.0	0.776075	0.731332	0.0	0.0	0.0	0.0	0.0
yfjY	b2644	0.0	0.0	0.0	0.590128	1.2753	0.7964640000000001	0.707861	0.605274	0.0	0.636443	0.6929960000000001	1.30311
ypjJ	b4548	0.0	0.0	3.75518	2.94602	0.0	9.06798	0.0	0.0	0.0	0.0	0.0	0.0
yfjZ	b2645	4.713369999999999	0.814279	0.7771600000000001	1.24085	1.30281	0.0	0.0	3.73797	0.0	0.0	0.0	0.0
ypjF	b2646	4.7927	2.99677	8.42102	5.420380000000001	2.38879	1.48365	15.937000000000001	7.386539999999999	15.2562	5.15795	8.2649	2.56353
yaaY	b0024	26.2285	16.4673	11.2217	8.85782	10.4116	12.2548	8.88833	3.56699	12.0044	3.81039	0.0	11.3786
prfH	b0236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaQ	b4462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
csiD	b2659	11.277000000000001	10.7548	10.6546	8.6211	8.75388	5.8744	117.381	111.604	164.71599999999998	47.4411	35.302	59.2366
lhgO	b2660	13.264000000000001	10.9859	11.5901	5.16967	6.697	6.55386	113.119	96.2839	124.29700000000001	50.6092	55.2867	50.1378
gabD	b2661	23.3927	22.3526	26.0173	12.9658	11.0432	9.02835	194.06799999999998	191.553	211.627	98.4456	110.542	95.4022
gabT	b2662	28.0176	28.6257	30.9162	15.1173	14.2808	12.0562	266.829	252.012	249.081	138.469	131.661	125.62
gabP	b2663	10.0421	9.05213	11.4887	4.14087	4.52136	2.66502	67.8276	75.3042	83.6207	38.7283	24.8661	39.4712
csiR	b2664	52.8223	49.7357	53.2604	72.857	55.9386	45.0531	144.264	109.405	146.72299999999998	83.7968	67.0087	90.6537
ygaV	b2667	54.24	27.0501	36.4348	43.2713	40.9974	70.0516	65.3816	69.1362	42.4918	42.4938	61.3253	43.1112
ygaP	b2668	30.6074	29.8832	37.5586	52.6959	36.2469	18.2805	18.7155	26.0896	30.2791	29.3002	26.4403	36.1299
alaE	b2670	3.1634599999999997	2.82755	2.62305	5.40912	24.0526	20.0085	6.19384	1.9949400000000002	6.38972	1.4151200000000002	0.731136	6.40787
gpt	b0238	460.101	304.4	421.009	474.06800000000004	421.684	400.47900000000004	335.08	282.066	255.005	333.469	259.8	364.20099999999996
ygaM	b2672	157.208	146.023	139.615	42.6164	45.8348	47.9612	1417.7	1428.89	1391.08	1124.72	1344.88	924.821
nrdI	b2674	149.44	54.76	146.888	173.37599999999998	176.105	177.894	465.24699999999996	436.401	516.72	376.389	363.917	239.699
nrdE	b2675	95.3128	45.2777	85.6168	105.18799999999999	95.3181	107.859	278.116	221.141	282.76099999999997	201.99200000000002	225.107	160.055
nrdH	b2673	156.02200000000002	64.4084	126.76799999999999	139.227	128.326	158.112	427.468	361.41	566.867	307.278	204.69400000000002	232.533
nrdF	b2676	70.2908	34.8954	58.371	74.6033	59.9228	80.1321	210.764	210.65	240.113	189.481	213.27200000000002	141.988
proW	b2678	561.3009999999999	642.999	555.62	63.8065	77.0724	40.3834	159.692	135.832	136.625	244.82	194.67	321.28
proV	b2677	1083.65	863.584	894.533	145.15200000000002	111.682	180.576	512.234	467.33	340.908	607.929	799.41	693.455
proX	b2679	988.7689999999999	842.02	813.7	139.192	143.541	166.825	394.148	391.935	304.156	681.518	924.684	904.197
ygaY	b2681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaH	b2683	345.649	264.842	235.60299999999998	235.36700000000002	311.205	368.24800000000005	311.059	211.308	183.638	228.101	357.19599999999997	194.273
frsA	b0239	90.2094	92.26100000000001	97.3449	103.262	100.772	70.0986	72.819	78.3865	84.5474	74.366	63.4756	89.6226
ygaZ	b2682	361.96	336.724	341.395	413.083	432.80300000000005	624.6080000000001	317.176	276.14	265.08799999999997	290.99	345.702	294.731
mprA	b2684	1300.93	873.0089999999999	1194.67	847.903	780.503	866.2389999999999	811.961	878.658	809.082	553.415	526.779	556.183
emrA	b2685	380.264	335.72900000000004	426.685	190.01	160.624	166.39	126.54299999999999	115.35700000000001	106.376	81.4934	87.1669	86.9287
emrB	b2686	220.278	268.66900000000004	208.609	91.6406	105.46	83.4804	57.4803	55.7232	57.826	53.5902	49.3879	57.5272
srlE	b2703	10.8358	10.2982	7.0716600000000005	7.19464	8.38893	9.9178	1.23555	2.98123	1.00406	5.27385	4.17247	3.9745699999999995
srlA	b2702	16.0358	10.3482	10.7703	11.675	13.9578	16.0313	7.21725	5.01511	4.51819	5.21925	7.5113199999999996	5.95943
srlB	b2704	16.9992	25.2273	20.8214	15.2907	13.7483	9.68036	6.1454699999999995	4.087680000000001	1.43136	6.11187	4.5531	5.2503
srlD	b2705	42.358000000000004	42.6243	56.3143	30.346	28.6972	32.0344	14.9023	11.5658	14.7484	10.7654	11.9207	13.4842
srlM	b2706	5.94075	4.91904	6.7548699999999995	3.1133900000000003	2.38345	4.11985	10.4385	3.3034199999999996	8.45683	2.3373	2.60632	5.91864
srlQ	b2708	36.2115	38.7844	46.715	45.7573	42.5162	30.775	29.9029	27.4367	29.8802	29.1157	20.4998	29.7792
srlR	b2707	69.3488	56.5433	57.9555	81.3718	92.85799999999999	136.667	96.8319	88.5606	81.02199999999999	72.1011	88.925	77.2932
norW	b2711	5.23701	4.7727	4.48457	3.5415300000000003	2.79963	2.8127299999999997	3.18015	5.26089	3.84977	2.89165	1.8724599999999998	4.95014
norV	b2710	7.78932	6.574389999999999	6.6851199999999995	4.45095	4.93242	5.80673	11.7143	10.0147	10.5262	8.146339999999999	10.1286	7.92088
ascF	b2715	8.63424	8.983830000000001	7.98342	6.930339999999999	10.2611	6.64578	4.33685	3.35249	5.29725	7.41794	4.33022	6.27381
ascB	b2716	17.4423	20.5175	17.4657	16.9155	17.2399	14.6621	13.0876	13.210999999999999	12.7783	11.8689	10.8015	12.7706
hypA	b2726	30.0844	11.0417	17.5284	10.448	119.839	104.501	64.4673	66.2926	45.9805	36.2491	34.538000000000004	18.8218
hypD	b2729	18.0478	23.2569	23.5553	12.1525	16.0442	11.4998	20.9509	24.4881	24.5305	17.4137	17.6252	18.1038
hypC	b2728	33.2518	18.9264	21.8386	8.37641	31.1399	15.0367	17.7191	23.8276	20.5228	1.8884599999999998	11.4008	13.4832
hypB	b2727	15.8821	18.0591	27.184	8.78939	26.4144	10.1015	9.74864	9.95839	12.498	8.21315	7.2838899999999995	10.129
hypE	b2730	20.4722	28.3829	24.098000000000003	12.4333	16.3618	9.702639999999999	21.2221	17.9412	22.7156	15.9457	17.5565	15.904000000000002
fhlA	b2731	46.3359	33.4968	39.4021	8.019110000000001	6.967280000000001	7.0038100000000005	68.7759	61.1721	63.1151	24.4379	26.9874	19.4151
