NAME	DESCRIPTION	PUTR-Putrescine-_1	PUTR-Putrescine-_2	PUTR-Putrescine-_3	PUTR-M9-_1	PUTR-M9-_2	PUTR-M9-_3	MG1655-Putrescine-_1	MG1655-Putrescine-_2	MG1655-Putrescine-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ydaT	b1358	4.75991	5.02836	4.205030000000001	5.02456	2.56513	5.9698400000000005	5.1451199999999995	6.3647	5.85535	4.9720699999999995	3.81912	4.40492
ydaU	b1359	4.95872	4.36564	4.92598	7.63775	7.77597	9.05735	7.466139999999999	6.90424	5.60584	9.7903	8.99903	6.72063
ydaW	b1361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ydaV	b1360	3.7380400000000003	5.67534	3.0096	6.909730000000001	6.07063	4.87533	5.1551599999999995	5.32459	6.07154	5.92778	1.4652399999999999	3.8739
rzpR	b1362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trkG	b1363	32.6031	37.8056	33.0937	41.2699	42.7507	44.3285	36.7197	42.6898	30.9192	41.2669	40.3975	41.5747
ydaY	b1366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ynaK	b1365	6.8158199999999995	1.61179	7.12502	7.75431	9.99313	8.55176	5.41196	6.26842	5.11396	8.95936	7.24112	6.83971
yadG	b0127	86.9029	97.4577	114.39299999999999	102.052	106.90700000000001	104.977	93.6004	93.8245	91.5917	126.113	153.326	138.066
tmpR	b1368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stfR	b1372	2.1874700000000002	1.8066200000000001	1.5399200000000002	3.65	3.00015	2.73422	4.24571	3.5930400000000002	3.38133	3.57617	3.5772699999999995	2.47752
tfaR	b1373	1.16215	2.1550599999999998	0.8063060000000001	2.57729	2.63718	2.20614	1.14527	1.69005	2.78992	0.9227780000000001	1.41868	2.85413
ydbJ	b4529	91.8782	96.2234	84.3201	245.482	231.625	188.525	277.127	218.18599999999998	276.455	273.099	150.857	271.873
ynbE	b1382	39.8791	28.066999999999997	42.5073	53.1762	63.8072	55.7684	65.6986	36.9425	80.8552	31.0461	38.1753	35.2123
ydbH	b1381	40.7448	41.1302	38.4624	27.3281	30.7468	33.3065	34.232	36.7986	31.1096	26.3079	23.2184	27.5274
ydbL	b1383	56.883	100.11	100.62	59.9134	77.1766	115.3	84.9215	79.7659	49.4822	183.065	273.726	150.765
feaB	b1385	12.0621	12.7344	11.6229	24.2529	20.1867	18.4337	22.2084	22.3319	23.0428	25.4661	23.0096	27.9995
yadI	b0129	38.2517	29.2861	28.3896	15.8753	11.7473	19.659000000000002	38.5359	27.596999999999998	48.836000000000006	18.4912	21.0144	23.2174
paaA	b1388	0.828784	0.977018	1.92577	1.2406	2.3681200000000002	1.56621	1.62565	1.35404	1.7532599999999998	1.96745	0.5268930000000001	1.01482
paaB	b1389	0.0	3.21691	2.47135	3.6280099999999997	3.79544	1.88137	2.40844	1.6959799999999998	4.18044	1.48908	1.57669	4.45485
paaC	b1390	1.8719	1.2221600000000001	0.795477	3.01955	2.7924	2.88231	1.53073	2.9155599999999997	2.0699	1.8230400000000002	1.9016	0.9363819999999999
paaD	b1391	1.62642	2.23841	1.2614299999999998	1.37439	3.20595	4.47635	2.47465	1.8159599999999998	2.31447	2.9579	2.7913799999999998	3.04285
paaF	b1393	3.2360599999999997	1.44925	2.7650799999999998	3.2551900000000002	2.87048	5.4177	4.22736	4.7851099999999995	3.67044	5.49458	3.30385	2.27546
paaE	b1392	2.9704900000000003	2.61713	2.65702	4.27694	5.8827300000000005	4.62712	4.1296800000000005	4.27808	4.28736	4.2778599999999996	2.32639	3.15942
paaG	b1394	1.17262	2.4163	1.23814	2.2697	3.17049	3.3071099999999998	2.96874	2.9992400000000004	3.63	4.43381	3.52546	2.57808
paaJ	b1397	6.4557400000000005	6.5986199999999995	4.88124	15.743	16.2721	16.4478	19.8541	16.3619	18.6015	15.9616	23.1798	22.5499
paaI	b1396	3.8676199999999996	7.624389999999999	5.93401	13.4849	8.58088	12.0096	8.0822	7.2568600000000005	10.8597	8.59736	9.88608	5.401269999999999
paaH	b1395	3.03035	2.9601900000000003	1.86106	3.97117	4.4884	5.05489	4.8522099999999995	4.53172	4.277430000000001	3.38935	3.7186800000000004	3.7061699999999997
yadE	b0130	21.4308	27.3111	34.6011	12.6727	12.7567	14.5587	25.065	21.7348	19.7802	18.5734	19.6051	12.5221
paaK	b1398	9.67228	10.0012	9.52935	15.3748	17.7738	14.8111	22.9584	20.619	20.3648	21.1214	23.6894	19.0482
paaY	b1400	104.545	101.124	89.8224	140.815	110.85799999999999	108.97	72.0181	78.1196	80.4736	72.5377	75.7991	71.5153
paaX	b1399	98.5887	89.35700000000001	83.3756	89.5833	77.0475	82.5946	94.0477	81.5661	96.8101	63.2166	54.4676	56.163999999999994
ydbC	b1406	38.4704	30.2921	27.9944	65.6862	65.0995	68.5122	61.687	60.81	54.8001	63.9526	72.1246	59.93
ydbD	b1407	1.65472	1.7639599999999998	1.3570200000000001	2.39921	1.9836200000000002	2.32892	1.32787	2.65453	1.3895899999999999	2.7922599999999997	3.22118	1.9639099999999998
ynbA	b1408	0.0	0.403144	0.0	0.616762	0.0	0.372754	0.0	0.332725	0.0	0.0	0.47745	0.512177
yadD	b0132	6.5157	11.1392	9.78952	10.6468	9.5046	16.4538	14.8887	10.1061	8.98348	22.4253	24.9728	26.7653
ynbB	b1409	0.223117	0.190966	0.40809	0.301655	0.194029	0.174036	0.413328	0.161054	0.0	0.226471	0.649153	0.0
ynbC	b1410	3.13784	3.5965300000000004	3.9427199999999996	5.21964	4.26176	5.6231800000000005	5.92735	7.19388	4.29964	5.82981	5.01344	6.2112300000000005
ynbD	b1411	7.34662	5.41191	6.39918	9.397910000000001	8.944360000000001	9.986130000000001	13.414000000000001	9.8551	10.4093	10.6037	10.4989	12.9788
hrpA	b1413	121.04700000000001	115.323	106.729	82.0971	83.5786	81.4086	97.9583	96.9146	109.48	86.0436	77.6836	86.5767
ydcF	b1414	97.3768	95.5172	100.884	99.7478	103.338	110.40700000000001	109.762	110.705	103.274	81.3906	69.5764	83.3637
aldA	b1415	136.91899999999998	131.733	82.7724	224.37099999999998	233.582	281.69599999999997	595.419	464.845	524.366	593.872	669.12	750.2819999999999
cybB	b1418	85.6627	73.5321	94.9344	368.272	323.76099999999997	333.14099999999996	192.69299999999998	193.02200000000002	210.396	263.83099999999996	248.873	363.60400000000004
ydcA	b1419	29.53	42.6315	34.948	47.3209	44.1633	27.2402	33.5065	79.3736	106.54	37.5964	86.5931	8.652460000000001
trg	b1421	4.90926	7.23338	7.72695	6.84587	4.5511800000000004	3.60903	8.698080000000001	9.61239	8.026	6.31149	6.68162	7.000139999999999
ydcJ	b1423	15.1843	15.4338	11.7227	16.7985	15.0284	14.7176	29.7031	26.2927	27.4151	10.3575	8.89498	10.4461
hrpB	b0148	60.928000000000004	58.0107	60.1017	35.2737	34.0238	37.0433	58.2387	54.8525	57.5041	37.278	34.368	39.0657
opgD	b1424	57.4548	56.156000000000006	57.5454	84.7026	85.3278	84.7757	91.9953	92.1634	94.4534	93.0894	83.9877	112.36200000000001
ydcH	b1426	172.168	130.966	97.6802	132.273	133.60299999999998	116.001	367.98800000000006	260.254	352.29	139.465	122.64	130.039
rimL	b1427	70.2127	47.7167	58.9415	79.041	56.2742	62.2249	72.7714	76.3467	86.2853	66.8502	67.8138	76.6118
tehA	b1429	30.1305	39.0592	35.0579	34.9429	36.6502	35.2255	44.2796	41.1883	39.2792	41.3777	42.6679	40.9328
tehB	b1430	102.27799999999999	91.9506	92.4434	173.533	168.048	143.921	153.149	174.22400000000002	168.792	165.688	197.28099999999998	196.782
ydcL	b1431	36.5213	46.941	43.7715	392.11	406.20300000000003	395.756	84.6795	102.73899999999999	80.5416	289.281	243.794	206.706
insQ	b1432	126.413	135.584	137.80100000000002	57.1897	58.6438	58.2739	73.2153	62.5286	82.7174	50.1219	39.1106	52.9872
ydcN	b1434	84.4773	86.8164	89.7545	19.4229	20.6939	18.678	52.8631	49.0749	52.3184	34.1501	28.538	48.5658
ydcP	b1435	45.3762	51.9854	39.4173	68.7732	78.5611	80.8306	51.3872	57.3411	56.4232	93.9786	98.4354	102.52
hicA	b4532	0.0	4.46103	0.0	34.2225	18.1671	8.00108	5.012919999999999	25.8071	35.4507	14.0683	0.0	0.0
mrcB	b0149	76.8385	76.5442	73.0471	81.2428	80.9754	79.615	59.7021	58.9094	58.0569	72.1265	70.5578	70.7366
hicB	b1438	35.1828	34.3311	30.6041	62.3893	68.4972	74.1287	45.0826	56.295	51.4384	84.4543	65.2778	69.3352
ydcR	b1439	17.3441	15.8406	18.8619	40.2281	37.7478	42.4324	38.6818	42.6749	31.5302	46.7587	44.6507	47.1487
ydcS	b1440	64.687	58.2665	53.8899	38.1099	41.4207	43.2593	63.5248	61.568000000000005	66.4593	27.6596	25.3954	22.349
ydcT	b1441	34.0209	36.6933	25.2286	15.3237	20.4225	16.0565	28.6176	26.7606	23.2303	10.0673	12.7504	12.815
ydcV	b1443	25.7483	19.5414	20.0165	15.9852	17.78	18.1311	28.7844	19.2806	20.8468	22.5378	27.1714	16.4911
ydcU	b1442	23.1343	24.0303	20.8232	16.1354	13.3269	11.6424	21.1337	19.1492	22.2356	8.22185	15.1472	12.2758
patD	b1444	33.3115	19.923	17.2978	28.5361	38.2007	31.6018	36.6991	35.5086	28.8525	35.3121	27.6625	36.033
ydcX	b1445	55.196999999999996	6.11955	28.544	65.7323	59.782	81.5834	14.4099	92.4724	61.1947	118.17200000000001	175.46900000000002	286.409
ydcY	b1446	432.343	543.138	667.033	474.57599999999996	448.01	520.341	593.7280000000001	515.715	585.255	562.06	509.28	516.854
curA	b1449	140.345	142.687	126.93	167.50900000000001	163.086	167.666	164.06099999999998	143.438	141.78	148.131	170.644	113.169
fhuA	b0150	522.25	582.422	591.504	411.594	408.67199999999997	412.491	378.18300000000005	369.589	412.097	366.704	402.945	366.348
mcbR	b1450	72.619	77.4946	78.2059	130.91899999999998	137.033	123.85	70.0767	90.1377	41.5019	80.9879	116.16	57.7404
yncE	b1452	650.731	517.636	553.331	1335.99	1180.54	1178.52	734.0089999999999	688.863	867.0889999999999	1033.99	1067.32	1356.98
yncG	b1454	77.0841	75.6148	74.5737	52.478	45.9433	50.3038	65.7802	57.2461	71.2167	35.4716	47.8998	37.6834
yncH	b1455	3.01507	0.0	3.6010800000000005	3.69006	0.0	0.0	3.5753800000000004	2.4108	0.0	0.0	0.0	0.0
ydcD	b1457	7.1894800000000005	4.82531	3.22951	7.021	8.69465	12.6732	6.3586599999999995	7.52336	7.475910000000001	14.2735	2.7775	13.9743
rhsE	b1456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yncI	b1459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ydcC	b1460	0.463358	0.713179	0.635351	0.205436	0.648762	0.840974	0.462289	0.447726	0.583626	0.712601	0.857261	0.936019
pptA	b1461	92.6551	28.5323	41.4796	83.5474	66.2938	62.9169	67.9966	123.665	108.285	102.23	71.9273	118.06700000000001
nhoA	b1463	26.2471	17.8259	17.6419	30.3577	27.302	33.0896	29.1191	25.8486	21.2839	32.9235	34.8929	38.1541
dnaK	b0014	1674.82	1483.53	1648.42	1307.1	990.923	1262.86	1117.05	1130.81	1198.37	736.9839999999999	539.597	774.784
fhuB	b0153	56.9292	40.2183	34.6905	47.2761	41.5727	41.9436	45.7936	36.2744	45.9329	47.4604	46.3486	37.5186
fdnG	b1474	2.54469	1.9059099999999998	2.42892	2.24381	2.26329	1.7005	2.7783900000000004	2.44043	3.29126	1.23404	1.57552	1.28542
fdnH	b1475	1.78928	2.3239	2.31962	1.64242	1.59178	2.28439	1.98026	3.1656	3.17124	3.49712	3.1696299999999997	2.74212
fdnI	b1476	2.73578	3.67211	2.0056700000000003	5.29827	4.99607	4.17345	9.54369	10.3904	7.8415	9.54527	8.73203	7.5697600000000005
osmC	b1482	3676.94	3089.32	3262.25	1984.12	1739.92	1441.58	3589.38	3636.58	3853.41	923.6289999999999	762.305	766.681
lsrC	b1514	7.83436	5.66526	5.61969	4.11032	3.1541099999999997	3.71516	7.00943	7.55892	6.597460000000001	2.0611900000000003	4.30277	4.8877
lsrA	b1513	2.34839	3.17917	2.8475900000000003	3.06678	2.1699900000000003	2.63073	6.024369999999999	4.909009999999999	4.64193	2.858	1.17936	1.14723
lsrD	b1515	5.355919999999999	6.975219999999999	5.68202	3.04688	5.81813	4.2931	5.891780000000001	5.05532	6.06591	3.9772300000000005	1.48348	1.7328299999999999
lsrB	b1516	6.559	6.02312	5.03793	10.5445	10.485	10.5207	10.1863	7.95885	10.3306	12.7498	7.670660000000001	6.17967
lsrF	b1517	6.79845	5.56162	5.8131699999999995	10.7617	10.1826	10.8494	13.1151	9.97958	12.2105	11.4298	10.0656	7.6032
lsrG	b1518	11.0201	9.30851	11.8243	32.0607	19.0358	18.6956	22.7323	27.8182	23.8275	21.2371	14.7448	15.7952
fhuD	b0152	78.0055	59.1168	69.0973	74.589	67.7337	80.642	61.7271	64.7783	64.6887	92.92200000000001	106.491	80.0018
tam	b1519	86.8884	87.5229	80.2224	106.772	115.679	94.9631	128.535	119.73	111.47200000000001	80.7961	85.154	69.6934
yneJ	b1526	13.4338	12.0671	11.5619	18.796	20.6267	19.2054	27.1377	41.0294	27.0714	22.0451	16.5764	22.9194
yneK	b1527	0.688167	0.9515620000000001	0.519073	2.2603400000000002	3.62143	2.70626	1.2030100000000001	3.28743	0.529039	3.4813099999999997	2.8189900000000003	1.7371
ydeA	b1528	35.0607	32.1005	36.8688	45.6773	50.1658	55.6637	50.7611	45.8297	37.259	60.8881	59.6075	70.4623
marR	b1530	34.5227	33.6734	41.3531	20.0336	23.2049	23.313000000000002	37.7461	49.4012	52.0177	49.728	58.3192	50.0644
marA	b1531	157.487	94.7098	107.885	65.0975	77.3239	56.8677	114.686	121.26	109.90299999999999	112.24700000000001	91.2367	104.844
marB	b1532	69.7315	43.1854	45.3564	20.4164	21.6962	23.2321	51.6276	56.9405	59.0224	36.7619	34.4626	51.409
ydeE	b1534	13.0846	13.479000000000001	11.1721	20.1495	21.1875	18.1939	29.2639	30.6023	28.5323	13.7875	17.4281	12.165999999999999
yneM	b4599	1649.12	596.005	1128.72	75.4884	580.886	129.425	5802.78	5026.67	4788.87	841.868	415.991	1978.68
ydeJ	b1537	48.5701	42.1217	54.9033	37.696	38.3068	42.4339	22.1616	30.8121	22.4533	23.1884	21.8185	17.4631
fhuC	b0151	115.50299999999999	112.38	97.66799999999999	108.162	92.0701	92.6101	92.2661	98.6602	125.964	90.8092	100.234	94.5336
ydfG	b1539	278.44	226.921	218.30599999999998	465.20300000000003	455.666	410.23199999999997	461.63300000000004	523.913	534.2230000000001	417.066	330.406	584.455
rspR	b1540	67.4636	67.208	91.3323	77.9496	69.9331	74.1846	76.6501	100.529	98.1954	99.5878	103.87799999999999	100.66
ydfZ	b1541	105.851	138.482	219.77200000000002	73.4153	78.4027	80.6066	250.143	87.1481	184.674	94.3738	135.519	83.3215
ydfK	b1544	22.475	30.7486	26.1999	5.63668	11.1407	1.9217400000000002	7.212960000000001	4.82585	1.70619	3.11453	19.8016	9.274519999999999
pinQ	b1545	7.23525	6.16196	7.5808800000000005	7.78975	7.455610000000001	6.93815	2.35663	5.43889	2.53953	6.4859599999999995	9.39439	7.538010000000001
ynfO	b4533	6.13013	8.26063	0.0	3.79525	5.25646	7.19442	11.1122	3.10692	12.7046	0.0	2.99322	0.0
ydfO	b1549	3.99746	1.20763	1.26281	4.0952	2.1195	2.53315	1.9319099999999998	3.2917	3.08215	7.05417	2.2053700000000003	2.15864
cspF	b1558	29.4475	10.600999999999999	26.7068	18.1983	13.2636	9.3609	8.83307	9.85256	16.21	38.8434	37.8826	34.128
ydfV	b1565	0.0	0.0	0.0	1.51427	0.0	0.994042	0.0	1.69997	0.853569	2.98116	1.57492	0.0
flxA	b1566	6.35785	9.46387	4.01566	48.9295	54.0931	57.5854	11.0531	16.3062	10.3147	31.2792	35.8384	23.3377
clcA	b0155	63.9276	72.2587	68.9676	69.5673	71.0195	71.9241	59.1455	59.1375	61.2168	58.782	63.0679	45.3608
dicA	b1570	243.428	337.844	334.472	221.076	231.16099999999997	230.27	262.957	260.616	211.826	377.336	424.601	385.83
ydfA	b1571	0.0	6.31196	7.66173	10.8755	5.15603	0.0	0.0	0.0	9.712110000000001	0.0	0.0	0.0
ydfB	b1572	0.0	0.0	0.0	23.9917	0.0	0.0	0.0	0.0	16.5546	0.0	0.0	0.0
ydfC	b1573	6.808389999999999	2.17455	2.49185	10.0431	12.9873	7.71483	9.82421	5.1620099999999995	12.3829	3.21745	6.943910000000001	19.0237
ydfD	b1576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dicB	b1575	0.0	0.0	4.8091800000000005	2.59117	3.40671	3.62964	0.0	6.44001	0.0	12.9852	6.74608	0.0
ydfE	b1577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intQ	b1579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ynfB	b1583	354.846	379.6	512.614	522.85	537.191	578.511	808.9630000000001	660.352	667.196	727.752	857.757	740.5989999999999
erpA	b0156	169.765	108.73200000000001	113.432	510.89	500.94599999999997	524.678	239.521	293.126	205.377	438.102	248.794	539.615
speG	b1584	113.44	111.54799999999999	123.654	207.183	232.793	230.562	212.771	266.18	211.767	200.165	168.118	220.625
ynfD	b1586	193.044	263.8	302.2	194.77	170.245	157.505	198.87	132.19899999999998	185.72099999999998	156.849	181.69099999999997	114.54700000000001
ynfE	b1587	26.0886	24.2558	22.2668	3.7138199999999997	3.85471	3.23868	10.3707	4.24045	16.5028	2.86215	3.41685	1.8827
ynfF	b1588	19.8141	20.3176	29.138	13.6222	14.0037	10.9739	13.7022	11.0125	12.8657	10.4787	8.971680000000001	7.590139999999999
ynfG	b1589	14.0543	17.3239	18.4653	13.0112	16.302	10.790999999999999	11.0901	16.1929	16.4547	15.9301	5.813359999999999	3.84004
ynfH	b1590	24.2525	27.6831	30.2616	25.8177	28.7201	26.7541	34.549	30.1904	27.0893	25.5478	26.4472	23.4571
dmsD	b1591	35.8951	42.8556	42.3106	64.8629	63.1272	75.7234	50.4415	63.0104	52.7931	77.2172	72.8506	93.5824
clcB	b1592	5.7048	4.53064	5.16061	5.61436	6.51321	5.52297	6.39467	10.6932	8.6527	9.13819	7.6516	5.60711
ynfM	b1596	654.604	757.607	930.187	35.3041	30.9383	32.2785	80.0042	64.8977	87.0667	31.0681	41.36	24.8167
asr	b1597	37.6667	72.9803	69.7087	34.2342	22.2247	48.6489	58.2042	31.2447	44.0063	35.2979	55.6188	26.5718
dgt	b0160	38.2811	40.7105	39.7221	85.1803	76.9183	79.9064	46.4134	47.2581	45.7993	52.0344	49.3022	62.9537
ydgU	b4601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ydgD	b1598	97.1331	95.7505	100.479	134.873	105.811	119.383	112.84299999999999	102.271	113.36200000000001	82.6132	79.2866	80.5331
tqsA	b1601	23.1021	23.711	23.8896	14.0983	10.3599	13.0538	25.8928	23.7267	25.283	7.56798	5.15399	7.282210000000001
ydgH	b1604	194.834	78.15100000000001	76.4344	348.129	406.806	349.97	280.867	319.334	322.32099999999997	394.754	277.753	495.48
ydgI	b1605	10.7668	12.485	13.4195	8.5544	10.3672	7.47019	18.7574	26.1774	22.595	9.73449	14.4428	8.15315
folM	b1606	23.1584	21.78	23.3487	54.4038	52.2384	58.3527	36.3837	40.9679	36.0696	49.8767	36.4769	45.946000000000005
rstA	b1608	64.0829	73.1871	68.0338	86.9713	91.6104	104.244	277.746	288.689	259.08099999999996	137.584	156.26	172.37099999999998
rstB	b1609	25.636	25.2805	24.5417	34.0287	29.061	33.941	63.8439	71.2681	67.3135	35.4501	37.8106	39.0822
tus	b1610	31.0018	32.8279	31.7223	30.6417	36.0101	36.4209	35.5587	43.1524	42.5562	25.6311	20.8112	34.5648
manA	b1613	374.94599999999997	359.744	419.478	133.377	123.50299999999999	142.741	242.502	239.665	274.295	154.541	144.369	172.292
degP	b0161	234.19099999999997	212.34599999999998	212.942	247.75099999999998	223.658	231.05200000000002	430.67199999999997	470.577	390.35400000000004	189.66099999999997	156.795	165.71
ydgA	b1614	755.666	752.252	831.993	591.164	534.585	497.176	550.961	533.651	557.882	460.01599999999996	482.986	404.07300000000004
malX	b1621	1.80889	2.79229	2.42968	5.99718	6.60955	4.52959	3.0996	5.16113	5.89594	5.42815	2.82136	6.505730000000001
malY	b1622	50.328	44.1652	47.7588	56.4064	52.386	56.4998	59.7169	58.5695	56.6683	46.9551	34.0282	57.7187
add	b1623	173.081	163.946	185.321	68.0116	58.1186	54.8755	89.9707	90.3651	118.448	42.282	33.7709	41.3436
blr	b4409	277.936	209.778	316.623	271.77299999999997	235.405	80.3859	227.468	423.066	354.915	182.24900000000002	63.6008	156.412
cnu	b1625	19.3536	2.40328	19.2018	32.0771	13.7388	8.23897	35.3044	60.556000000000004	34.7886	3.40529	23.7716	19.5493
ydgK	b1626	69.8951	89.5306	124.943	83.555	107.421	92.9641	145.194	184.11	124.62799999999999	174.769	201.94099999999997	136.334
rsxC	b1629	94.7478	82.9293	70.6986	52.8828	61.5386	61.0439	69.8243	75.4955	71.7421	95.2325	108.94200000000001	88.7566
rsxA	b1627	73.7311	75.0189	87.5988	69.9124	57.2964	65.4499	95.1002	117.902	94.896	106.204	127.834	113.411
rsxB	b1628	118.34899999999999	111.23100000000001	137.53799999999998	74.1605	78.9356	88.1588	100.42	124.58200000000001	107.262	136.97	150.596	103.18299999999999
cdaR	b0162	12.7602	11.2858	9.96738	9.23995	7.425260000000001	10.0445	19.9554	14.4191	16.4509	13.6653	10.432	12.9246
rsxD	b1630	101.399	94.2495	97.2535	54.6584	55.2089	47.099	55.3342	64.5385	57.2207	63.5769	68.7725	60.4322
rsxG	b1631	102.367	82.3465	73.8631	50.1397	47.7762	57.214	69.1422	56.5477	63.8776	65.139	59.0545	54.2872
nth	b1633	81.6925	60.4036	67.2864	46.2626	44.5721	37.3096	40.4038	45.7363	46.3549	49.4906	54.8045	50.6693
rsxE	b1632	81.1043	97.8848	101.25299999999999	63.7974	61.1486	60.989	50.1285	58.117	69.9436	89.3808	113.596	72.5208
dtpA	b1634	296.918	305.315	367.675	126.515	129.916	118.84	54.0586	53.6426	63.106	17.3892	16.8811	15.787
gstA	b1635	272.655	254.675	281.139	401.26599999999996	334.045	335.477	406.25	351.0	402.16900000000004	253.551	232.153	277.077
slyB	b1641	1040.31	1072.51	1065.33	2144.92	2079.68	2072.54	2932.61	2944.05	3149.63	1959.62	1922.98	2444.57
ydhI	b1643	44.9695	18.51	44.0676	20.872	40.7698	22.4953	24.2905	25.5838	32.8911	28.8161	40.2841	37.4236
ydhK	b1645	9.28469	9.26308	8.16212	8.83283	6.63128	7.35756	10.8536	9.872869999999999	9.24249	9.039810000000001	8.58822	6.24388
ydhJ	b1644	11.7714	18.7874	19.9768	14.231	13.3396	15.1206	13.0326	19.0094	14.4448	17.0458	16.5666	13.4841
rpsB	b0169	4355.39	4690.06	4873.71	3776.06	4113.76	4379.83	4856.65	4932.99	4927.93	6149.11	6550.43	7625.29
nemR	b1649	22.1182	20.7128	15.8781	34.1787	31.3421	30.4151	27.4925	27.125999999999998	22.1169	25.2362	20.1428	27.2597
nemA	b1650	63.7447	52.6223	54.7749	138.1	138.4	112.355	49.5385	58.5206	52.3686	88.5406	87.0398	84.3693
gloA	b1651	662.654	912.6469999999999	985.992	647.066	661.4960000000001	826.075	869.441	678.2510000000001	654.419	868.352	1016.35	823.595
rnt	b1652	112.75	122.764	135.181	92.3883	109.382	116.288	103.20299999999999	134.638	109.124	117.822	143.951	108.97
lhr	b1653	29.6833	26.6816	21.4374	24.1008	23.4475	21.7557	29.3241	27.2626	33.3959	25.4032	23.21	28.8406
mepH	b1655	21.1803	30.6645	23.8078	66.1432	80.8258	80.5213	49.6117	63.5903	47.1439	115.662	115.99700000000001	116.1
sodB	b1656	637.3009999999999	495.36	492.52	597.052	644.964	575.607	1283.66	1233.78	1154.79	754.975	575.4259999999999	828.191
purR	b1658	131.751	113.587	124.641	195.132	194.16099999999997	221.378	298.117	339.858	286.77299999999997	324.869	307.101	354.069
ydhC	b1660	64.1023	71.2377	143.9	24.7921	19.7305	23.8671	43.5065	19.883	49.4657	18.3608	18.3219	18.7749
