NAME	DESCRIPTION	HEXA-Hexa-acid-_1	HEXA-Hexa-acid-_2	HEXA-Hexa-acid-_3	HEXA-M9-_1	HEXA-M9-_2	HEXA-M9-_3	MG1655-Hexa-acid-_1	MG1655-Hexa-acid-_2	MG1655-Hexa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
flgD	b1075	7.56146	7.0068600000000005	14.5781	3.53704	1.92304	4.11641	8.09067	21.2148	13.440999999999999	31.3084	27.2469	36.0039
flgE	b1076	13.7198	16.409000000000002	13.9435	5.8476	6.2124	4.0336099999999995	13.1495	20.28	18.9848	31.2176	34.3031	45.692
flgF	b1077	4.56998	6.395919999999999	4.4859800000000005	2.16078	3.77694	3.0995	5.03627	5.43555	10.7253	14.7478	15.9629	12.5023
flgG	b1078	19.0384	18.453	12.5812	6.48019	9.83728	10.2785	10.9468	14.1528	16.5815	27.1573	21.7799	31.5856
flgH	b1079	8.29883	7.30832	6.1817	4.291530000000001	4.3173900000000005	2.77908	6.43131	4.47245	8.04774	12.2292	11.8159	10.6577
flgJ	b1081	5.78861	5.9314	4.92791	4.35538	3.1846099999999997	3.8395900000000003	2.57685	5.71203	3.47995	5.38912	8.02866	6.973339999999999
lpxC	b0096	3118.4	3390.92	2146.56	1451.61	1472.84	1592.29	1473.28	1528.59	1541.17	1115.81	1040.16	1246.45
flgI	b1080	7.2676300000000005	5.18765	3.7589699999999997	3.3352800000000005	2.88667	2.93565	4.13244	4.85425	5.0459	7.604439999999999	8.22831	8.73444
flgK	b1082	9.56574	9.582310000000001	10.575	5.72296	5.75928	5.41413	6.41291	6.25506	6.081180000000001	8.92709	9.86875	9.87541
flgL	b1083	34.5307	34.7841	28.2577	13.3222	15.4267	12.8213	21.6314	22.506999999999998	24.9265	22.935	18.4025	23.6388
yceQ	b1085	0.0	3.49266	0.0	0.984823	1.10889	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rluC	b1086	24.5623	24.6664	73.5092	236.87599999999998	210.812	197.082	136.105	91.8515	138.366	233.351	232.209	242.761
yceD	b1088	2437.26	2209.43	3371.2	4914.22	4547.01	4616.02	3671.44	3676.7	3513.73	5352.99	6176.86	6130.32
rpmF	b1089	5951.93	6606.21	6892.73	7332.26	5648.54	5656.15	6896.35	6476.54	7316.74	8108.06	6109.52	9258.25
plsX	b1090	133.559	153.531	197.798	268.786	274.482	275.242	239.54	173.832	262.626	266.69599999999997	233.21	267.11
fabH	b1091	451.684	481.786	398.14	647.243	727.605	705.0319999999999	373.537	475.788	354.07099999999997	610.606	610.1990000000001	663.138
fabD	b1092	877.345	962.508	710.705	920.0139999999999	985.5169999999999	1031.93	617.136	668.3589999999999	697.4169999999999	767.558	685.446	900.471
secM	b0097	597.253	575.244	817.702	381.545	369.334	351.548	707.8689999999999	664.132	382.911	463.03	468.45099999999996	424.861
fabG	b1093	3677.72	3049.86	3490.03	2330.79	2130.96	2257.66	2998.56	3924.85	1962.91	3540.79	4112.36	3546.04
acpP	b1094	22244.4	15826.4	26761.8	22970.5	21010.7	21266.7	24357.2	23413.4	16953.7	23572.6	23914.0	26892.8
fabF	b1095	1402.07	1449.94	1650.77	2228.67	2289.06	2321.29	914.3660000000001	802.571	969.5930000000001	1171.74	1132.26	1365.94
pabC	b1096	69.9476	72.3259	63.5878	103.95700000000001	114.221	99.8855	43.3882	54.5688	37.7776	69.5594	68.5656	76.9103
holB	b1099	84.5316	88.0776	89.4295	84.6739	88.7432	104.948	67.4532	50.6706	78.0326	64.4543	61.3887	58.1032
tmk	b1098	101.73299999999999	116.821	145.02200000000002	126.086	117.24600000000001	129.033	111.789	95.7225	89.2562	96.4346	94.626	90.2414
yceG	b1097	42.8216	42.3802	54.2336	76.7986	71.2459	80.9199	31.5631	28.3021	34.4847	44.92100000000001	37.5165	46.9096
ycfH	b1100	137.33	143.435	136.236	138.129	129.55700000000002	149.356	113.331	93.6787	134.445	118.647	108.51100000000001	122.86200000000001
ptsG	b1101	2176.48	2581.78	1623.41	2576.48	2503.47	2697.6	1092.87	1169.3	1453.05	1607.95	1328.54	1923.59
hinT	b1103	401.19300000000004	394.699	397.134	419.62300000000005	447.67199999999997	417.45300000000003	457.139	395.222	547.335	427.76099999999997	356.676	461.88300000000004
secA	b0098	467.474	496.134	369.851	388.769	406.652	405.399	260.525	304.504	296.116	240.628	254.24400000000003	286.725
ycfL	b1104	364.541	343.436	386.786	310.937	315.268	325.127	425.494	352.29	398.175	366.04699999999997	368.711	389.211
thiK	b1106	80.3694	75.3858	71.9342	73.8661	74.9099	64.7633	127.87899999999999	163.252	135.234	122.193	150.77	123.744
lpoB	b1105	338.045	431.504	391.904	270.709	278.32599999999996	285.187	388.34	393.80400000000003	358.67800000000005	361.12	315.695	313.139
nagZ	b1107	199.75799999999998	201.329	170.547	159.954	164.8	166.013	193.143	231.33700000000002	207.59099999999998	204.99900000000002	214.32	230.895
ycfP	b1108	1604.93	1883.25	790.7080000000001	322.702	304.60200000000003	322.972	610.016	752.002	479.577	487.145	406.81800000000004	444.555
ndh	b1109	454.466	516.319	318.33	210.137	250.482	219.229	140.305	202.65599999999998	121.45200000000001	118.42	109.62	158.731
ycfJ	b1110	657.9910000000001	431.292	635.993	121.0	128.925	163.859	42.5435	44.1484	42.1083	10.9683	25.3898	14.5721
bhsA	b1112	36159.6	35471.4	28700.1	302.92900000000003	260.72700000000003	245.554	9908.6	12915.6	5198.73	504.92400000000004	422.39300000000003	295.995
lolE	b1118	124.215	140.472	118.625	168.46599999999998	171.38099999999997	182.766	105.684	103.492	111.64200000000001	115.818	122.51899999999999	115.12299999999999
lolD	b1117	145.549	121.65899999999999	155.161	192.053	228.063	218.75599999999997	122.736	149.885	154.69899999999998	125.064	135.255	136.895
talB	b0008	2894.61	2886.49	3010.72	2563.04	2366.45	2444.29	1920.14	1990.45	2012.26	1995.83	1831.09	2304.76
mutT	b0099	62.6036	54.2666	21.7284	102.51299999999999	127.147	126.823	26.7607	26.7846	18.5976	39.461999999999996	47.0702	41.2069
lolC	b1116	46.9245	53.6467	97.745	167.40099999999998	183.53	187.162	98.7942	65.6501	104.1	112.46600000000001	119.774	98.2044
nagK	b1119	145.654	174.89700000000002	129.035	122.087	133.155	143.60299999999998	109.833	139.96200000000002	123.883	123.458	129.909	127.079
cobB	b1120	214.24400000000003	213.51	181.916	176.416	204.31900000000002	178.36	170.394	190.957	202.62	213.074	198.21599999999998	221.65
pepT	b1127	175.729	210.648	96.7406	56.869	55.6192	65.6246	107.507	152.826	121.43	95.9999	83.5707	93.363
icd	b1136	7499.93	8346.3	6130.61	5035.08	4974.04	4727.39	5033.72	5460.35	5715.34	5169.33	4119.39	7013.43
lit	b1139	70.6013	67.5299	79.2806	28.8896	25.7605	25.9696	165.28	120.18799999999999	207.63299999999998	44.6013	41.0077	57.9657
ymfI	b1143	409.458	313.181	421.275	200.515	166.467	152.667	340.36699999999996	333.29	216.00099999999998	379.152	322.624	323.221
croE	b1146	5.99976	2.90924	4.69569	2.21611	7.44665	2.2105099999999998	3.39382	4.3861	11.397	8.412180000000001	4.49268	12.249
ymfM	b1148	11.5819	16.4492	13.4411	4.976369999999999	5.634180000000001	4.58507	19.7519	24.3458	16.7626	20.1481	15.3371	8.42411
ymfL	b1147	2.45549	6.98257	3.7927400000000002	4.44515	3.28345	4.248419999999999	4.5744	7.71661	6.7925	4.6374699999999995	2.5428900000000003	2.3597
guaC	b0104	238.62900000000002	227.96099999999998	482.48800000000006	527.57	517.118	486.18300000000005	433.829	384.235	453.27099999999996	516.526	480.74699999999996	605.744
oweE	b4692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aaaE	b4693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beeE	b1151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ymfR	b1150	24.5829	10.828	0.0	0.0	5.22612	0.0	6.86125	0.0	6.05545	0.0	10.6254	0.0
ymfQ	b1153	2.4201900000000003	4.44758	3.07312	0.988526	1.12645	2.5023400000000002	2.25678	1.04736	2.47867	2.6768099999999997	1.5279399999999999	0.938622
jayE	b1152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stfP	b1154	3.55954	9.66772	10.4645	2.21597	2.20824	1.2316200000000002	1.8457599999999998	3.7581800000000003	2.25081	1.28931	3.2128400000000004	2.17063
tfaP	b1155	6.71709	9.99037	6.39731	3.6316800000000002	8.577160000000001	1.23332	4.98764	2.2107200000000002	3.1039	4.72792	4.95425	6.6228
pinE	b1158	2.05911	1.44284	1.58079	1.56577	3.25977	0.844391	0.302136	0.741049	1.25124	0.367266	0.382616	1.54459
mcrA	b1159	11.9513	12.238	13.1314	17.5676	20.7258	16.9147	16.7601	8.656039999999999	16.1899	22.4292	18.6264	23.9885
ampE	b0111	96.8292	117.755	81.9544	71.5404	66.442	60.9848	67.1524	90.6402	58.4548	61.7805	62.3967	67.7684
icdC	b4519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ycgZ	b1164	1028.49	553.422	1774.03	156.911	144.974	120.51100000000001	564.286	195.49200000000002	582.684	100.861	93.5909	65.0025
ymgA	b1165	1576.87	683.086	2108.37	70.1321	63.3082	54.3121	493.157	309.401	304.177	53.5422	64.4547	34.3432
ariR	b1166	229.707	231.4	179.33599999999998	17.4597	20.7814	28.1424	91.8078	49.6914	119.86399999999999	20.4064	6.293769999999999	8.285160000000001
ymgC	b1167	189.313	156.541	131.661	26.822	19.4199	13.0277	48.8154	19.6971	106.92399999999999	15.9037	8.46076	2.65505
ycgG	b1168	9.40618	9.285730000000001	7.1814800000000005	1.7332400000000001	0.649211	0.849468	3.3702400000000003	1.9821099999999998	2.99582	1.8984299999999998	2.01474	2.78463
ymgF	b4520	21.6324	16.4523	26.7945	0.0	0.0	3.97704	6.18571	15.2199	7.62718	3.7266199999999996	3.6610300000000002	0.0
ycgH	b4491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ymgJ	b4594	0.0	0.0	0.0	3.18107	10.4878	9.34805	0.0	0.0	0.0	18.5014	6.33619	5.96555
ycgI	b4521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ampD	b0110	367.649	276.94	257.63599999999997	115.54	120.387	101.45299999999999	181.882	330.233	137.569	143.525	227.69299999999998	131.002
ycgJ	b1177	70.0421	80.3091	78.9388	65.7345	57.291000000000004	51.6581	130.718	136.636	166.429	168.68200000000002	159.127	156.418
ycgL	b1179	673.7180000000001	436.91900000000004	841.2669999999999	780.166	688.25	590.222	649.616	783.345	467.094	709.182	942.215	732.3
ycgM	b1180	132.328	143.60299999999998	150.164	143.24	155.347	130.947	84.7375	94.5204	109.235	112.69200000000001	112.18700000000001	128.309
ycgN	b1181	94.13600000000001	104.43700000000001	131.80700000000002	154.371	151.843	121.087	112.274	95.2182	84.0282	113.719	104.352	99.0721
umuD	b1183	55.9183	55.2657	32.2624	22.5337	18.9011	14.040999999999999	35.9461	39.0883	22.6306	13.8547	25.0872	25.2221
umuC	b1184	26.3859	26.493000000000002	20.8109	15.6149	13.9008	14.2346	15.6723	16.311	14.7062	12.2841	11.0143	12.4342
fadR	b1187	114.78399999999999	103.786	110.088	230.123	221.447	249.696	89.9126	104.96799999999999	108.064	119.59899999999999	147.526	123.96600000000001
dadA	b1189	518.689	583.8380000000001	534.281	72.3019	74.6745	87.5101	139.20600000000002	155.403	115.84200000000001	47.3675	46.7595	43.4282
dadX	b1190	377.048	423.278	344.77	57.4373	61.9608	61.2837	96.4287	70.786	81.5645	38.7257	37.0538	34.1612
emtA	b1193	36.5833	37.4517	69.4999	176.425	176.83599999999998	179.774	94.4698	49.8576	98.3387	114.211	88.9165	144.889
pdhR	b0113	371.76	302.6	428.754	236.628	249.00799999999998	356.449	405.459	235.28900000000002	347.20599999999996	211.863	242.755	212.157
ymgE	b1195	37.1105	60.4664	20.72	5.77484	9.702169999999999	4.4208	97.6344	109.213	129.981	122.039	52.8751	72.1259
ycgY	b1196	2.48153	2.0425400000000002	1.9453	2.18665	3.06746	1.11883	17.65	11.2062	7.41485	9.59115	13.4348	14.2506
dhaR	b1201	37.2241	35.7314	38.2828	32.6615	32.394	28.9962	25.1648	22.9481	22.4448	21.1455	18.7175	22.8842
ychH	b1205	384.765	466.67400000000004	320.755	39.0854	33.8365	38.1364	265.73400000000004	443.714	332.276	112.896	50.803999999999995	106.831
hemA	b1210	170.763	198.351	133.452	123.37799999999999	140.276	147.922	82.5915	71.3414	91.9037	81.9648	80.7788	90.6066
ychQ	b1213	143.929	164.52	147.05700000000002	153.954	136.29399999999998	122.09	135.66	136.489	128.571	115.459	150.984	121.65899999999999
prmC	b1212	118.331	112.54700000000001	119.34299999999999	84.5092	88.8869	91.6026	36.3159	33.4173	48.0434	53.555	56.706	40.9204
prfA	b1211	214.101	230.31099999999998	221.523	189.541	193.452	203.68900000000002	92.2826	88.9253	106.398	113.00399999999999	145.391	98.7138
ychA	b1214	237.34099999999998	302.73	245.622	250.3	238.299	246.545	199.933	216.255	214.812	202.44400000000002	187.679	206.437
kdsA	b1215	866.072	876.8639999999999	907.8660000000001	607.929	583.69	612.977	575.759	634.45	646.761	465.349	464.16	527.361
aceE	b0114	5589.77	6303.03	4594.49	2013.9	2008.71	2090.43	2352.28	2405.03	2620.11	1695.51	1481.36	2244.24
chaB	b1217	50.5589	25.4343	28.9937	15.7307	15.7709	19.8019	81.2719	105.899	119.44200000000001	124.163	118.18700000000001	101.40799999999999
chaC	b1218	122.406	141.499	93.8762	54.9245	66.6677	53.3033	105.22399999999999	119.684	113.863	78.6338	71.4925	60.9827
ychO	b1220	30.1034	28.1929	41.8134	21.7055	22.8883	22.3925	32.9867	36.8713	30.4644	35.0072	41.2035	28.8572
narK	b1223	18.3883	33.6523	5.4633199999999995	1.9454099999999999	1.69202	3.24805	6.729419999999999	11.2487	3.9168199999999995	1.4463700000000002	2.02399	1.69115
narG	b1224	71.8036	145.188	11.814	3.85419	4.29325	4.40247	8.69143	21.0035	5.91788	3.4665800000000004	3.99798	3.3789300000000004
narH	b1225	15.3443	19.7344	12.2073	4.73419	7.05005	6.25471	5.63283	6.22792	8.12468	6.0259	5.6192400000000005	5.98161
narJ	b1226	14.0445	15.1915	12.6518	5.72195	6.57724	6.85568	7.334460000000001	7.50287	6.654610000000001	5.87084	7.09665	4.8857
narI	b1227	26.2761	23.2464	17.932000000000002	5.02046	4.85709	6.82678	7.312469999999999	7.74803	7.6049	8.026110000000001	6.65096	6.589639999999999
rssA	b1234	87.9912	98.6265	110.484	116.831	114.07700000000001	118.26299999999999	153.70600000000002	132.827	167.39700000000002	153.172	172.33900000000003	148.24
rssB	b1235	111.18299999999999	110.412	108.34200000000001	82.5427	87.6131	82.2426	149.959	143.819	159.704	149.511	144.638	111.755
aceF	b0115	3562.84	4400.47	2729.29	1308.94	1374.88	1406.47	1393.84	1476.54	1610.22	1072.91	917.93	1374.33
galU	b1236	671.797	610.5409999999999	736.8639999999999	645.898	611.019	602.918	587.72	515.67	635.242	522.27	564.9490000000001	570.752
tdk	b1238	63.165	55.0663	159.02100000000002	270.163	262.876	248.71200000000002	138.963	108.792	164.29	139.918	138.67700000000002	155.565
ychE	b1242	102.51899999999999	116.0	60.367	24.4151	23.4965	20.7939	24.9986	27.7782	19.1467	12.3047	14.8233	10.2897
oppA	b1243	4165.05	4668.65	3938.5	933.6310000000001	888.1210000000001	904.1039999999999	1613.74	1907.41	1425.74	1268.04	1260.96	1412.21
oppB	b1244	1104.74	1019.61	1232.11	323.71299999999997	283.288	280.19599999999997	387.05400000000003	547.518	342.412	337.423	453.389	355.615
oppC	b1245	1011.63	1228.84	1025.82	310.587	269.343	301.03	350.584	403.096	307.357	314.328	291.495	331.095
oppF	b1247	759.7919999999999	1023.44	611.866	272.151	271.51599999999996	273.652	242.264	258.21299999999997	267.783	223.06400000000002	172.477	243.47400000000002
oppD	b1246	867.8539999999999	1031.78	645.616	257.903	260.23	281.126	242.44400000000002	288.781	268.722	223.856	230.885	246.394
yciY	b4595	343.769	482.941	367.86400000000003	447.269	477.255	530.6709999999999	561.361	363.20599999999996	770.48	361.22	306.589	379.574
tonB	b1252	331.721	322.541	370.055	760.197	828.0889999999999	873.012	397.216	352.369	434.10400000000004	357.441	408.496	352.704
lpd	b0116	4289.29	4991.11	3775.13	2106.74	2356.95	2180.86	2136.66	2327.65	2657.16	2236.14	2018.48	2894.32
ompW	b1256	101.008	141.099	47.827	10.7077	16.2779	27.4734	91.9258	166.018	74.21600000000001	22.5766	45.4874	23.5886
yciO	b1267	319.545	325.47	261.23900000000003	146.702	141.77700000000002	128.215	262.6	250.641	213.856	229.19400000000002	222.81599999999997	212.697
yciV	b1266	179.472	165.25	128.83	130.14700000000002	126.426	126.941	151.488	171.285	163.125	170.606	187.94400000000002	158.636
yciQ	b1268	9.75407	14.8735	8.910919999999999	9.82195	10.5867	9.45694	14.0117	14.9137	14.5437	16.1123	15.3625	15.2994
rluB	b1269	99.8102	96.34200000000001	146.752	195.548	205.362	227.64	177.05200000000002	146.861	220.878	227.051	231.09099999999998	283.51599999999996
sohB	b1272	172.523	207.00400000000002	180.456	222.658	235.331	217.834	166.392	215.088	175.643	228.487	221.984	269.418
topA	b1274	267.156	200.679	390.285	374.426	372.605	368.912	338.291	294.619	316.791	341.254	336.334	381.027
cysB	b1275	313.507	269.051	255.165	287.376	284.543	293.187	223.12599999999998	190.96599999999998	148.994	205.445	186.59799999999998	316.828
ymiA	b4522	0.0	0.0	0.0	8.88751	34.7494	59.9969	41.1618	0.0	10.9462	27.9072	30.2694	26.2573
yciX	b4523	0.0	66.1565	32.3816	73.1633	92.2004	60.364	143.142	62.2177	70.8967	361.705	301.903	199.787
acnB	b0118	2141.76	2255.5	1813.25	937.4689999999999	958.707	961.673	1868.67	2188.67	2290.21	1990.78	1747.37	2642.35
acnA	b1276	437.94300000000004	446.215	315.406	90.0508	86.8378	86.5012	530.4169999999999	622.703	487.855	369.61800000000005	376.596	303.546
pgpB	b1278	65.8817	84.2865	62.3691	54.1752	53.9001	48.6622	60.0735	65.441	52.222	65.5754	67.5078	66.8823
yciS	b1279	277.633	279.724	275.259	406.57300000000004	349.027	336.501	347.78	410.935	323.335	282.569	313.10200000000003	366.856
yciM	b1280	84.65299999999999	92.73299999999999	100.435	111.398	118.20100000000001	104.59	79.6567	68.6986	88.1531	76.1882	76.4643	83.4591
pyrF	b1281	77.8823	61.6812	122.774	306.525	288.14099999999996	299.927	210.295	136.757	285.915	342.54400000000004	326.632	506.31199999999995
yciH	b1282	179.502	116.46	378.93699999999995	406.43	372.32800000000003	369.19699999999995	610.677	544.398	384.045	708.7819999999999	895.648	884.495
ymiB	b4672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
puuD	b1298	11.9673	11.6446	16.6204	20.3368	24.5362	21.467	51.406000000000006	59.0742	49.5015	112.184	132.595	91.9848
puuR	b1299	70.2994	63.0689	65.183	89.6278	89.9003	80.9389	113.066	123.0	107.38799999999999	197.732	213.247	170.625
puuC	b1300	46.9804	43.728	39.0448	19.0912	19.3145	19.7473	50.016999999999996	47.9835	44.066	115.285	143.566	93.4745
yacL	b0119	726.4810000000001	589.888	403.514	266.753	288.383	242.878	247.018	478.158	203.28	317.552	512.61	260.986
puuB	b1301	32.1278	27.3468	24.0201	10.9156	12.9854	12.8817	26.2349	33.2285	29.6883	68.5837	78.5116	63.4281
puuE	b1302	21.7559	30.035999999999998	14.2844	9.65702	11.4829	8.970889999999999	16.9984	27.1266	22.8473	51.4285	70.1249	64.9197
pspA	b1304	215.87099999999998	185.017	188.264	178.28900000000002	161.22	162.127	169.543	161.463	163.99900000000002	132.811	124.229	176.435
pspC	b1306	37.9285	42.7698	25.2881	32.7257	22.9868	24.9526	12.9476	32.5127	30.8697	18.6538	18.7053	25.3141
pspB	b1305	58.6544	57.6649	41.663999999999994	53.3619	58.9414	56.547	36.7171	75.0006	56.6635	48.2385	36.8823	83.838
pspD	b1307	11.3197	21.8736	20.5208	25.221	15.7719	18.8707	22.4234	25.3277	14.5631	7.81837	27.0152	19.5618
pspE	b1308	171.368	165.31099999999998	120.29700000000001	120.824	112.859	116.854	97.1352	110.479	144.659	124.26899999999999	89.4469	104.30799999999999
ycjM	b1309	0.172457	1.1294600000000001	1.23015	1.83792	1.6723400000000002	1.35523	0.9508639999999999	1.25396	1.17662	1.09004	1.2334100000000001	1.9915200000000002
ycjN	b1310	1.10835	1.32666	2.48559	0.305526	1.04502	1.48784	0.44707299999999994	0.716046	0.864956	0.39613200000000004	0.40571199999999996	1.12782
ycjP	b1312	2.28059	1.5541399999999999	2.8041400000000003	1.8307200000000001	0.773829	2.4754099999999997	1.95823	1.20844	1.15172	0.648568	0.0	2.6169700000000002
mog	b0009	163.892	180.697	144.863	133.437	142.304	147.714	81.7959	117.06	71.3511	68.1364	79.6482	85.2551
cueO	b0123	101.57	98.6862	93.7147	103.193	94.4624	92.6017	78.1518	83.9399	62.5645	78.8789	81.0647	68.6819
ycjO	b1311	2.85305	1.37734	1.7828400000000002	0.7612680000000001	1.42709	0.539695	1.5046899999999999	0.866052	1.29367	2.14261	1.56552	1.82037
ycjQ	b1313	8.56678	6.52099	4.35494	5.247330000000001	4.62143	3.09363	4.07108	3.73918	5.9294199999999995	4.57149	6.42255	3.22018
ycjR	b1314	5.29638	8.49773	6.654539999999999	4.73677	5.45414	4.47634	4.58453	6.8353399999999995	4.49395	5.00568	4.377190000000001	3.8875900000000003
ycjU	b1317	3.31466	3.6680900000000003	3.65655	0.5350090000000001	1.23719	0.5944119999999999	1.27109	1.53213	0.6318729999999999	2.1515400000000002	0.889589	1.01577
ycjT	b1316	5.95421	6.939430000000001	5.662780000000001	2.84948	3.6322	3.33721	3.4013199999999997	3.68539	3.38294	3.00108	3.25703	2.87825
ycjS	b1315	12.8083	14.3979	10.5251	7.15343	4.26871	5.619269999999999	7.962289999999999	10.0054	9.39345	8.55439	9.33761	6.62096
ycjV	b4524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ompG	b1319	0.7093149999999999	1.16733	0.27138	0.8601780000000001	0.770508	0.9115469999999999	0.426426	0.584865	1.27928	1.01457	0.27842	0.25451799999999997
ycjF	b1322	54.5	39.6942	39.655	37.2345	34.0328	34.4244	56.8033	48.568999999999996	43.2615	34.0478	31.9508	29.601
ycjX	b1321	52.5959	35.5633	44.5085	37.0367	36.7108	33.041	47.8716	43.121	41.9334	26.1829	25.128	30.3792
hpt	b0125	306.84	238.132	433.462	471.01800000000003	468.702	474.1	326.163	322.582	317.086	369.82	378.798	409.874
tyrR	b1323	221.942	260.501	181.56799999999998	170.99200000000002	170.891	177.785	130.30700000000002	128.001	152.35299999999998	130.365	115.865	150.165
ycjG	b1325	107.971	115.62700000000001	121.734	57.1293	54.1385	53.9036	78.3181	105.469	64.6184	65.7097	81.8573	60.9286
pgrR	b1328	39.4861	32.0077	33.3373	35.2324	28.2294	27.0167	28.1902	23.4976	29.0025	30.7635	31.8191	34.1277
mppA	b1329	17.929000000000002	17.5004	25.7168	28.9275	28.1943	29.6286	34.668	30.1353	38.035	49.2737	52.3259	50.2782
