	MG1655-1	BUT1-2_1	BUT3-6_1	BUT7-7_1	BUT9-7_1	marC-1	rob-1	yobF-1	MG1655-2	BUT1-2_2	BUT3-6_2	BUT7-7_2	BUT9-7_2	marC-2	rob-2	yobF-2	MG1655-3	BUT1-2_3	BUT3-6_3	BUT7-7_3	BUT9-7_3	marC-3	rob-3	yobF-3	cspC-1	marC_rob-1	marC_yobF-1	rob_yobF-1	marC_rob_yobF-1	marC_rob_mppA-1	marC_rob_mppA_yobF-1	ypjA_mprA_nadR_yhjK-1	cspC-2	marC_rob-2	marC_yobF-2	rob_yobF-2	marC_rob_yobF-2	marC_rob_mppA-2	marC_rob_mppA_yobF-2	ypjA_mprA_nadR_yhjK-2	cspC-3	marC_rob-3	marC_yobF-3	rob_yobF-3	marC_rob_yobF-3	marC_rob_mppA-3	marC_rob_mppA_yobF-3	ypjA_mprA_nadR_yhjK-3
41.84075	57.336000000000006	81.707	87.988	68.113	78.294	61.06	58.15	53.894	57.661	80.969	82.30799999999999	68.827	78.27199999999999	60.897	62.611999999999995	59.128	58.277	81.87899999999999	84.869	71.877	80.395	61.446000000000005	60.016999999999996	60.333999999999996	70.23100000000001	85.979	77.32	77.413	78.983	76.468	84.11399999999999	2.9739999999999998	75.917	83.052	81.074	72.793	79.366	89.12200000000001	80.692	3.345	78.972	80.876	74.633	78.839	82.152	82.37700000000001	87.12700000000001	1.857
42.00737	58.262	81.51899999999999	88.319	68.97	78.521	61.254	58.931000000000004	54.018	57.708	80.692	82.54299999999999	68.84100000000001	78.499	59.937	61.99100000000001	58.78	59.203	82.45	84.96799999999999	71.669	80.117	60.989	61.875	61.174	70.903	86.226	76.502	77.97800000000001	79.26899999999999	77.285	83.648	3.035	76.461	83.492	81.44800000000001	73.32	79.39699999999999	89.818	80.95100000000001	3.488	79.566	80.97	74.79899999999999	78.928	82.33	82.95100000000001	86.807	1.8869999999999998
42.17399	58.196000000000005	81.72	88.242	68.852	78.437	60.876000000000005	59.708999999999996	53.608000000000004	58.26	81.343	82.999	68.949	78.641	60.83	64.127	59.868	60.858000000000004	81.691	84.74700000000001	71.807	80.316	61.599	61.865	61.191	71.297	86.40299999999999	77.405	78.628	79.665	78.414	83.708	3.272	77.255	83.696	82.015	73.628	79.031	89.712	80.98100000000001	3.4130000000000003	79.99	80.748	75.193	78.64699999999999	82.587	83.54799999999999	87.18	1.671
42.34081	58.486000000000004	81.557	88.539	68.785	78.325	61.872	60.308	55.696999999999996	59.536	81.375	82.89299999999999	68.76899999999999	78.586	61.63	63.827	61.597	59.001000000000005	82.374	85.095	71.602	80.432	62.2	62.553000000000004	61.961000000000006	72.086	86.955	77.66	77.811	79.669	79.094	83.632	3.04	76.979	83.228	81.796	73.821	79.712	89.5	81.013	3.4339999999999997	80.16199999999999	81.32	75.53	78.904	82.45200000000001	84.405	87.164	2.0580000000000003
42.50742	58.516000000000005	81.83	88.26299999999999	69.083	78.38	63.85	61.922	55.79600000000001	59.768	81.059	83.50299999999999	68.72800000000001	78.274	62.108999999999995	65.65899999999999	62.335	60.218999999999994	82.027	84.742	72.149	80.202	62.852	63.173	63.262	72.08800000000001	87.016	78.675	78.148	79.438	79.85300000000001	83.309	3.035	77.28	82.956	81.533	73.913	79.736	89.79	80.104	3.5439999999999996	79.98899999999999	81.309	75.307	78.928	82.75299999999999	84.39	86.72200000000001	1.7169999999999999
42.67402	59.636	81.325	87.79	69.135	78.352	64.88600000000001	61.093	55.33	59.531000000000006	81.286	82.801	69.146	78.048	63.456	66.244	63.821000000000005	61.111999999999995	82.001	85.029	71.86399999999999	80.796	63.802	65.45100000000001	63.648	72.737	87.165	78.507	78.035	79.298	80.70100000000001	84.04700000000001	3.4419999999999997	77.933	83.527	82.185	74.108	79.794	89.853	80.727	3.4130000000000003	81.035	81.68	75.757	79.24	82.84100000000001	85.63799999999999	87.124	1.8119999999999998
42.84065	59.178000000000004	81.725	87.706	68.78399999999999	78.445	65.33	62.132	57.841	58.681000000000004	81.46300000000001	82.806	68.88	78.819	62.996	66.997	64.013	62.093999999999994	82.459	84.891	72.385	80.267	63.739	65.442	65.50399999999999	73.903	87.305	79.023	78.665	79.306	80.877	83.346	3.286	78.078	83.556	81.569	73.641	79.717	90.023	80.25399999999999	3.4	81.437	81.684	75.937	78.73899999999999	82.338	84.455	86.617	1.7990000000000002
43.00731	59.513000000000005	81.836	88.36200000000001	69.016	78.381	67.138	63.258	57.406000000000006	59.435	81.514	82.917	69.17	78.529	63.872	69.006	64.546	62.007	82.851	85.76799999999999	72.764	80.516	66.67399999999999	68.156	65.531	73.98	87.37100000000001	78.705	78.347	80.063	81.635	83.486	3.284	78.078	83.759	81.906	74.953	79.73899999999999	90.03	80.135	3.395	80.782	81.683	75.983	79.044	82.70299999999999	85.587	87.35600000000001	1.8219999999999998
43.17407	59.14	82.039	87.656	69.146	78.418	67.32600000000001	65.143	57.01	60.333999999999996	81.23899999999999	83.204	69.468	78.905	64.061	69.39	64.85	63.242	82.68700000000001	85.26299999999999	72.241	80.777	65.932	67.863	65.637	74.384	87.2	78.967	79.033	79.533	82.206	83.68799999999999	3.3810000000000002	78.336	84.155	81.459	74.118	79.916	90.256	80.707	3.3819999999999997	81.185	81.575	76.16199999999999	79.023	82.62299999999999	86.831	86.84899999999999	2.147
43.34063	60.501000000000005	81.911	88.03	69.286	78.83	68.653	65.598	57.361000000000004	60.25899999999999	80.86	83.273	69.043	78.555	66.546	71.166	67.563	62.964	81.99600000000001	85.07600000000001	72.068	80.313	67.515	69.217	65.979	74.119	87.037	79.295	78.373	80.11399999999999	83.292	83.898	3.447	78.48899999999999	83.90899999999999	81.61399999999999	74.507	80.07300000000001	90.34700000000001	80.01899999999999	3.45	81.08800000000001	81.898	76.80199999999999	79.095	82.29799999999999	86.726	86.745	1.7919999999999998
43.50739	60.472	81.995	87.861	69.314	78.492	69.527	67.234	57.981	61.443000000000005	81.649	83.38600000000001	69.97399999999999	78.781	67.11	72.548	67.253	65.7	82.617	85.696	72.914	80.84899999999999	69.48899999999999	70.514	68.771	75.247	87.291	78.984	78.965	79.634	83.79899999999999	83.475	3.447	78.48899999999999	83.881	82.037	75.128	79.565	90.178	80.21600000000001	3.45	81.285	82.15100000000001	76.661	79.208	82.637	86.67	86.54700000000001	1.849
43.67407	61.946999999999996	82.046	87.387	69.135	78.165	70.11	67.642	58.085	62.998000000000005	81.016	83.26799999999999	69.939	78.822	67.578	73.506	68.648	67.635	82.382	85.21600000000001	73.111	80.52600000000001	69.67399999999999	72.006	68.503	75.6	87.527	79.59100000000001	79.148	79.395	83.936	83.696	3.659	79.13600000000001	84.281	82.087	75.075	79.806	90.92	80.343	3.4019999999999997	81.98	82.374	76.783	79.421	82.488	87.635	86.861	2.0540000000000003
43.84068	62.669	81.757	87.48700000000001	69.71	78.587	71.05199999999999	70.252	58.562	63.27	81.521	83.458	70.682	78.707	69.029	74.499	69.79	67.44800000000001	82.34899999999999	85.178	72.354	80.35300000000001	70.081	72.718	69.702	76.275	87.73700000000001	80.068	78.807	80.211	84.01299999999999	83.66	3.636	79.352	84.18299999999999	81.742	74.852	79.831	90.679	80.39699999999999	3.325	82.34200000000001	82.56299999999999	77.009	79.277	82.652	87.339	86.764	1.865
44.00745	63.349	81.82600000000001	87.12799999999999	69.935	78.492	72.348	70.167	60.463	64.79899999999999	81.649	83.35799999999999	70.143	78.865	69.253	74.973	69.847	68.604	82.307	85.696	73.027	80.426	71.745	73.785	70.548	75.811	87.544	80.31	78.937	79.973	85.689	83.757	3.7289999999999996	79.081	84.389	81.812	74.789	79.227	90.34700000000001	79.708	3.45	81.934	82.236	77.31	78.87	82.693	87.995	86.801	1.7080000000000002
44.1741	64.955	82.29299999999999	88.051	70.444	79.01100000000001	73.25399999999999	71.212	60.876999999999995	65.839	81.66199999999999	82.95	70.597	78.566	71.485	76.334	69.706	69.735	82.49	85.85600000000001	73.286	80.325	72.679	75.626	70.972	75.936	87.87799999999999	79.334	79.738	79.957	84.54899999999999	83.773	3.551	79.40899999999999	83.844	82.419	74.796	80.0	90.45299999999999	80.623	3.467	81.947	82.56299999999999	77.235	79.051	82.962	87.791	87.35700000000001	1.639
44.34076	66.124	82.088	87.361	69.917	78.727	75.03699999999999	71.616	61.604	66.193	81.545	82.915	70.577	79.044	71.491	77.775	71.24	70.815	82.4	84.971	72.811	80.46300000000001	73.589	75.76899999999999	71.574	76.384	87.41	80.065	79.34	80.038	84.34299999999999	83.962	3.951	79.512	83.945	82.102	74.997	79.65899999999999	90.58	79.915	3.39	82.309	82.21600000000001	77.206	79.104	82.363	87.91799999999999	86.639	1.845
44.50747	66.866	81.869	87.046	69.785	78.067	75.541	73.535	62.251999999999995	67.616	81.585	83.20200000000001	70.3	78.41199999999999	72.703	78.385	71.587	73.884	82.324	85.366	73.15	80.785	75.22399999999999	77.339	72.875	76.648	87.709	80.19	79.26899999999999	79.741	85.387	83.993	3.908	79.794	84.25	81.99700000000001	75.584	79.70100000000001	90.76899999999999	80.211	3.2680000000000002	81.503	82.47200000000001	76.858	79.033	82.399	88.727	86.721	2.0069999999999997
44.67411	68.932	82.184	87.07	70.29899999999999	79.181	75.595	75.219	62.702	68.854	81.805	83.01	70.62100000000001	78.84899999999999	73.77	79.186	72.779	73.318	82.916	85.60700000000001	73.48100000000001	80.722	75.923	79.015	73.594	76.898	87.88600000000001	81.059	79.571	79.76100000000001	85.59899999999999	83.29700000000001	3.647	80.035	84.387	82.14	75.444	79.917	91.02600000000001	80.426	3.3360000000000003	82.147	83.132	77.546	79.702	82.76799999999999	89.266	86.96799999999999	1.734
44.84075	69.87100000000001	82.148	87.0	70.195	78.417	76.05	76.267	63.681000000000004	70.925	81.378	83.257	70.516	79.186	74.31	79.241	71.574	73.943	82.79700000000001	85.117	72.893	80.775	76.096	78.082	73.318	77.119	87.587	80.631	79.878	80.01100000000001	86.012	83.62799999999999	3.6519999999999997	80.024	83.838	82.24600000000001	75.13600000000001	79.547	90.47399999999999	79.972	3.1460000000000004	82.565	82.361	77.686	79.416	82.564	88.884	86.87100000000001	1.883
45.00755	70.492	81.563	86.94	70.399	78.575	76.384	75.53	63.79	71.551	81.418	82.55799999999999	70.634	78.553	75.206	79.652	73.75	77.036	82.693	85.146	73.485	80.506	76.404	79.309	73.51899999999999	77.579	87.40799999999999	80.135	79.186	80.024	86.124	83.15299999999999	3.582	79.968	84.059	82.02799999999999	75.189	79.815	91.001	79.931	3.25	81.98299999999999	82.87100000000001	77.675	79.03399999999999	82.43	88.988	86.699	1.848
45.1743	71.342	82.169	86.96	70.204	78.585	77.969	77.143	63.953	72.343	81.26100000000001	83.109	71.031	78.564	75.947	81.382	73.669	76.14399999999999	82.62299999999999	85.36	73.969	80.433	77.03	80.11	74.65	77.565	87.62799999999999	80.176	79.592	80.205	86.537	83.648	3.798	79.873	84.389	82.071	75.816	79.601	90.911	79.857	3.464	82.27799999999999	82.97200000000001	78.051	79.638	82.36	88.98200000000001	86.74600000000001	1.864
45.34096	73.305	81.541	86.727	71.095	78.942	77.622	76.569	65.547	73.431	81.704	82.734	71.133	78.808	76.275	81.88	73.517	78.389	82.896	85.09899999999999	73.988	80.875	78.035	80.185	74.16	77.69800000000001	87.62100000000001	79.998	79.358	79.80199999999999	86.219	83.104	3.718	80.006	84.26899999999999	82.40100000000001	75.637	79.536	90.876	79.961	3.298	82.213	82.993	78.014	79.46	82.662	89.792	86.344	1.839
45.50753	74.404	81.851	86.191	70.926	79.027	78.862	78.12	66.02600000000001	74.89699999999999	82.155	82.62100000000001	70.88	79.344	76.839	81.73899999999999	74.363	79.065	82.64200000000001	85.381	73.903	80.678	78.73899999999999	80.411	74.301	77.923	87.565	80.336	79.499	79.57600000000001	87.036	82.851	3.6889999999999996	79.97800000000001	83.988	81.837	75.158	79.76100000000001	90.678	79.707	3.383	82.29799999999999	83.021	77.873	79.62899999999999	82.74600000000001	89.84899999999999	87.021	2.036
45.67413	75.005	82.113	86.255	70.824	78.923	78.955	79.2	66.99600000000001	75.837	81.515	82.686	71.539	78.535	77.778	81.832	75.218	79.61	83.29899999999999	85.10700000000001	74.054	80.743	78.918	81.434	75.32600000000001	78.101	87.684	80.683	79.564	80.036	86.762	82.971	3.883	79.958	84.333	82.55	75.308	79.827	90.685	79.632	3.549	82.419	83.141	78.13600000000001	79.384	82.529	89.48899999999999	86.57700000000001	2.117
45.84092	75.597	81.687	85.94	70.828	78.415	79.068	78.186	67.34100000000001	76.683	81.935	82.73899999999999	71.514	78.563	77.834	82.281	75.587	80.368	82.535	84.792	73.831	80.46	78.749	81.685	76.00399999999999	78.182	87.619	80.456	79.337	80.09100000000001	87.179	83.27799999999999	3.702	80.065	84.355	81.73	75.592	79.71300000000001	90.509	79.71600000000001	3.3689999999999998	81.76899999999999	83.587	77.515	79.157	82.554	89.932	86.76799999999999	1.995
46.0075	77.219	82.206	86.17399999999999	71.023	78.714	79.283	78.852	67.653	77.547	82.288	82.639	70.919	79.087	77.935	82.661	74.906	81.536	83.14	84.522	74.444	80.42	80.03399999999999	82.037	75.969	78.252	87.765	79.993	79.523	79.797	86.59700000000001	83.009	3.7680000000000002	79.991	84.25	81.828	75.725	79.335	90.34700000000001	79.564	3.5210000000000004	81.78399999999999	83.626	78.18	79.286	82.37100000000001	89.40299999999999	86.58	1.979
46.17421	78.638	82.334	86.221	70.85600000000001	78.866	79.378	78.946	68.806	78.682	81.598	81.781	71.683	78.64699999999999	78.735	82.647	75.615	81.663	83.042	84.314	73.69	79.98100000000001	79.172	82.84	76.08800000000001	78.88600000000001	87.225	80.878	79.253	80.344	87.348	82.742	3.505	80.319	84.101	82.575	75.732	79.178	90.678	79.885	3.426	82.22	83.67200000000001	78.107	79.411	82.667	89.538	86.149	2.079
46.34085	77.96600000000001	81.806	85.78200000000001	71.637	78.727	80.76	79.933	68.878	79.92399999999999	81.376	81.984	71.422	78.536	79.07600000000001	83.132	76.259	82.262	82.935	84.661	73.939	80.914	80.187	81.97200000000001	76.423	78.921	87.861	80.46	79.791	79.615	87.92399999999999	83.56700000000001	3.697	80.442	84.48	82.61	75.50399999999999	79.377	91.34100000000001	79.943	3.446	82.22399999999999	83.682	78.108	79.89399999999999	82.448	90.568	86.639	1.93
46.50757	79.446	81.622	86.045	71.944	78.294	81.565	79.782	70.597	78.87	81.223	82.111	71.362	78.666	78.557	82.779	76.619	83.12	82.35799999999999	84.41799999999999	74.018	80.479	80.74	82.859	76.783	78.709	87.669	80.109	79.27199999999999	79.77199999999999	87.115	82.762	3.622	80.367	84.178	82.51	75.666	79.197	90.699	79.735	3.542	81.986	83.523	77.929	79.683	81.98299999999999	89.728	86.367	1.942
46.6745	78.896	81.75	85.556	72.117	78.811	81.55	80.046	69.95	80.76899999999999	81.545	81.78699999999999	71.62	78.762	79.442	83.21600000000001	76.766	83.587	82.851	84.35	74.277	80.322	80.75	83.044	77.241	78.97800000000001	87.664	80.544	79.369	80.094	87.557	82.947	3.697	80.273	84.62100000000001	82.441	76.012	79.574	90.834	79.351	3.4739999999999998	81.83	83.682	78.785	79.922	82.53200000000001	89.751	86.21600000000001	1.9580000000000002
46.84096	79.89699999999999	81.65	85.34100000000001	71.465	78.829	81.03	80.627	70.203	81.377	81.11	81.801	72.123	78.835	79.712	83.79299999999999	76.703	83.62700000000001	82.639	83.939	74.44	80.648	81.359	83.76100000000001	78.078	78.99	87.556	81.066	79.638	80.02600000000001	87.45299999999999	82.931	3.678	79.917	84.545	82.257	75.441	79.14	90.78399999999999	79.932	3.429	82.155	83.411	78.633	79.824	82.06700000000001	90.12200000000001	86.085	1.857
47.00768	80.182	81.851	85.346	71.264	78.858	80.919	80.91	70.902	81.37899999999999	81.675	81.663	71.75399999999999	78.667	80.193	83.853	76.899	84.02600000000001	82.98	84.31	74.495	80.28399999999999	81.699	82.75	77.514	79.02199999999999	87.565	80.505	79.245	79.80199999999999	88.023	82.59700000000001	3.492	80.26	84.26899999999999	82.654	76.003	79.25399999999999	90.425	79.22800000000001	3.693	81.678	83.5	78.352	79.798	82.211	89.87700000000001	86.175	2.177
47.17441	80.669	82.113	84.79	71.669	78.585	82.111	80.49600000000001	71.956	81.585	81.43	81.72800000000001	72.102	79.268	80.314	84.03	77.078	84.71	82.679	83.36	74.251	80.574	82.32700000000001	82.956	77.58	78.918	87.289	80.429	79.339	79.726	87.60700000000001	82.633	3.6860000000000004	80.38	84.587	82.494	75.64699999999999	79.15	90.516	79.717	3.549	81.828	84.24	78.587	79.835	82.022	89.65799999999999	86.07	2.005
47.34101	80.93	82.205	84.99700000000001	71.803	78.53	81.806	80.97800000000001	72.286	82.57700000000001	81.71600000000001	82.016	72.35	79.214	80.516	84.771	77.188	84.46600000000001	83.08	84.073	74.92399999999999	80.775	81.598	84.458	77.438	79.48899999999999	87.41799999999999	80.631	79.962	79.92699999999999	87.98700000000001	83.09200000000001	3.6519999999999997	80.44800000000001	84.12	82.444	75.813	79.604	90.7	79.154	3.823	81.804	84.195	79.04	79.98	82.507	90.125	85.714	2.024
47.5077	81.422	82.04799999999999	84.867	72.081	78.858	82.3	81.445	72.734	83.324	81.45	81.748	72.43	78.667	80.531	84.586	77.181	85.15299999999999	82.64200000000001	83.915	74.833	80.453	82.009	83.821	78.472	79.27600000000001	87.565	80.505	79.33	80.084	87.515	83.02	3.7739999999999996	80.14699999999999	84.32600000000001	82.40100000000001	75.919	79.45100000000001	90.70700000000001	79.623	3.693	82.044	84.007	78.437	79.939	82.211	90.102	86.006	2.374
47.67439	81.571	82.28200000000001	84.705	72.064	78.923	81.999	82.18700000000001	72.914	83.698	81.91	81.531	72.187	79.071	80.483	84.48100000000001	77.69800000000001	85.33	82.70700000000001	83.95200000000001	75.068	80.405	81.426	84.336	77.524	79.28399999999999	88.05	80.26	79.564	79.98	87.60700000000001	82.831	3.6289999999999996	80.211	84.417	82.494	76.069	79.319	90.432	79.294	3.633	81.99700000000001	84.24	78.643	79.863	82.445	89.771	85.929	1.9480000000000002
47.84097	82.046	81.687	84.785	72.095	78.81	82.64399999999999	80.889	73.818	83.554	81.541	81.5	72.64	78.675	80.959	84.815	77.699	85.40899999999999	82.648	83.074	74.704	80.544	82.579	84.36	78.14399999999999	79.365	87.704	80.37100000000001	79.366	79.893	87.714	83.334	3.674	80.403	84.664	82.434	75.676	79.85300000000001	90.34	79.49	3.707	81.71300000000001	84.545	78.839	79.97399999999999	82.245	89.84700000000001	85.92299999999999	2.023
48.00765	81.64699999999999	81.88	84.38600000000001	72.183	78.612	82.698	82.069	73.455	84.31	81.736	80.765	72.47399999999999	79.041	82.111	84.92399999999999	77.137	85.685	82.73	83.26799999999999	75.184	80.402	82.436	83.99	78.539	79.642	87.38600000000001	80.39699999999999	79.477	80.033	87.62299999999999	82.429	3.775	80.426	84.348	82.459	75.931	79.148	90.896	79.49	3.6689999999999996	81.711	84.314	78.556	80.141	82.186	90.23299999999999	85.777	2.069
48.17435	81.86	81.756	84.31700000000001	71.75399999999999	79.193	82.94	81.49600000000001	73.138	84.551	81.275	80.473	72.663	78.946	81.76100000000001	84.405	77.804	85.306	82.803	82.806	75.232	80.363	82.48200000000001	84.456	78.22	79.63	87.344	80.612	79.691	80.078	87.86200000000001	82.305	3.852	80.075	84.22200000000001	82.50299999999999	75.922	79.335	90.6	79.11399999999999	3.915	81.615	84.07600000000001	78.94	79.848	82.06200000000001	90.021	85.652	1.979
48.34111	82.295	82.24600000000001	84.38600000000001	71.845	79.23100000000001	83.036	81.844	73.765	84.141	81.708	80.484	72.586	79.069	81.238	85.54299999999999	77.813	85.544	82.758	82.73299999999999	75.24	80.712	83.196	85.088	78.82	79.473	87.72399999999999	80.39699999999999	79.308	80.286	88.073	82.12	3.6910000000000003	80.37	84.292	82.262	76.1	79.205	90.361	79.433	3.838	81.795	84.089	78.97800000000001	80.141	82.01700000000001	90.402	85.637	2.351
48.50772	81.816	81.627	84.189	72.718	78.612	83.37299999999999	81.844	74.41199999999999	84.338	81.821	80.484	72.418	78.78699999999999	82.39200000000001	83.96700000000001	77.58800000000001	85.854	82.645	82.677	75.325	80.655	82.57700000000001	84.49700000000001	78.679	79.305	87.302	81.045	79.73	79.92	87.398	82.964	3.6910000000000003	80.173	83.954	81.95200000000001	75.846	79.205	90.051	79.067	3.9219999999999997	81.485	84.48299999999999	78.866	79.887	82.439	89.867	85.355	2.323
48.67445	82.37	81.845	83.899	72.527	78.807	83.28299999999999	82.59899999999999	74.305	85.089	81.339	80.396	72.76	78.87	81.851	85.16799999999999	77.562	86.573	82.72399999999999	82.895	74.681	80.624	82.742	85.05	78.426	79.52199999999999	87.51100000000001	80.703	79.586	80.001	88.088	82.76	3.8930000000000002	79.993	84.054	82.311	75.84899999999999	79.512	90.34700000000001	79.404	3.986	81.34100000000001	84.61200000000001	78.779	80.13600000000001	82.236	90.161	85.23200000000001	1.825
48.84112	83.029	81.97	83.574	72.59100000000001	79.37899999999999	83.238	82.441	74.931	85.69200000000001	82.10799999999999	80.069	73.274	79.161	82.031	84.87100000000001	78.105	87.205	82.679	82.822	75.70100000000001	80.241	82.499	84.95	79.139	80.012	87.723	80.882	80.046	79.618	88.046	83.22200000000001	3.9	80.372	84.208	82.99799999999999	76.054	79.747	90.698	78.935	4.077	81.801	84.738	79.295	80.344	82.275	89.613	85.92	2.253
