	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	relA-1	purT-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	relA-2	purT-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	relA-3	purT-3	fabR-1	yfgF-1	metJ_relA-1	metJ_purT-1	relA_purT-1	metJ_acrB-1	fabR_yfgF-1	fabR-2	yfgF-2	metJ_relA-2	metJ_purT-2	relA_purT-2	metJ_acrB-2	fabR_yfgF-2	fabR-3	yfgF-3	metJ_relA-3	metJ_purT-3	relA_purT-3	metJ_acrB-3	fabR_yfgF-3
76.84335	3.1639999999999997	44.21	62.073	49.711000000000006	62.538000000000004	17.869	3.008	2.7710000000000004	3.0039999999999996	43.288999999999994	64.987	47.952	61.211000000000006	19.768	2.549	2.533	2.263	42.257	66.381	49.393	53.062	20.364	2.013	2.231	2.206	2.1180000000000003	5.059	19.134	3.6519999999999997	30.8	3.832	4.431	3.201	4.126	16.65	2.4090000000000003	28.570999999999998	3.5460000000000003	2.9789999999999996	4.1339999999999995	3.6439999999999997	4.217	3.6439999999999997	23.75	2.929
77.01001	2.8369999999999997	44.773	62.29	50.063	62.004	17.596	2.5989999999999998	2.844	3.638	43.346000000000004	64.9	48.123000000000005	61.247	19.459	2.26	1.972	2.582	42.46	66.382	49.593	53.258	20.326	1.935	2.569	2.9160000000000004	1.9969999999999999	5.426	18.647000000000002	3.0010000000000003	30.962	3.8710000000000004	4.107	3.42	5.457999999999999	15.712	2.81	29.365	3.072	3.888	3.932	3.233	4.828	3.533	24.008000000000003	3.0860000000000003
77.17664	2.972	44.583	62.361000000000004	50.051	62.045	18.055999999999997	2.949	2.7439999999999998	4.373	43.518	65.057	47.931000000000004	60.836000000000006	19.766	2.79	2.7710000000000004	2.737	42.119	66.118	49.731	53.123999999999995	20.213	2.105	2.105	2.531	2.039	4.571000000000001	19.075	2.6889999999999996	30.572	3.528	4.753	3.2569999999999997	6.526	16.682000000000002	2.8280000000000003	28.945999999999998	3.0580000000000003	3.034	3.6489999999999996	3.971	3.734	3.551	24.041999999999998	3.1919999999999997
77.34345	2.5669999999999997	44.443000000000005	62.411	50.063	62.605	17.625999999999998	2.69	2.9339999999999997	3.5180000000000002	43.646	65.02	48.213	61.217	19.639	2.6210000000000004	2.633	2.131	42.28	66.442	49.593	53.258	20.416	1.845	1.9380000000000002	2.7960000000000003	2.5380000000000003	5.035	19.218	3.241	30.872	3.781	4.107	3.21	4.376	15.982999999999999	2.84	28.704	2.891	2.7769999999999997	3.812	3.9539999999999997	3.8360000000000003	3.4730000000000003	23.918000000000003	3.176
77.51015	2.9930000000000003	44.336000000000006	62.668	50.016000000000005	62.592	17.753	3.174	2.727	3.7039999999999997	43.538999999999994	65.127	47.986000000000004	61.144	19.797	2.655	2.5469999999999997	1.959	42.293	66.22	49.156000000000006	53.153	20.183	2.93	2.033	2.7439999999999998	2.1830000000000003	4.95	19.195	2.7039999999999997	31.151999999999997	3.785	3.21	2.553	5.011	16.14	2.844	28.654	3.918	2.7510000000000003	3.366	3.628	4.561	3.988	24.436999999999998	3.031
77.67674	2.918	44.556999999999995	62.266999999999996	50.178000000000004	62.641999999999996	17.171	2.9739999999999998	2.918	2.9989999999999997	43.18600000000001	65.18	48.419	60.924	19.399	2.846	2.529	2.615	42.424	66.243	49.559	52.927	20.627	2.28	2.617	2.83	2.713	5.325	18.947	3.287	30.910999999999998	4.008	4.396	3.438	4.843	15.921	2.8569999999999998	28.741999999999997	3.03	4.087	4.19	3.64	4.574	3.46	24.223000000000003	3.405
77.84341	3.242	44.553000000000004	62.361000000000004	49.871	62.315	18.357	2.739	2.714	2.9610000000000003	43.698	64.937	48.261	61.196999999999996	19.676	3.27	2.6210000000000004	2.467	42.50899999999999	66.238	50.001000000000005	53.004	20.663	2.105	2.465	3.2510000000000003	2.069	5.502000000000001	18.715	3.139	30.631999999999998	4.249	4.4830000000000005	3.407	4.364	16.022000000000002	2.798	28.855999999999998	3.178	2.5839999999999996	3.89	3.491	3.344	3.641	25.003	3.162
78.00995	3.318	44.353	62.411	50.063	62.275	17.746	2.87	2.544	3.0069999999999997	43.526	65.2	48.363	61.217	20.18	2.411	2.122	2.312	42.7	66.562	49.713	53.528999999999996	20.326	2.386	2.329	2.886	2.237	4.945	19.007	2.9410000000000003	30.872	3.8110000000000004	3.8360000000000003	3.991	4.466	15.682	2.81	28.524	2.891	3.197	3.542	3.6239999999999997	4.8580000000000005	3.6239999999999997	24.248	3.116
78.17675	3.512	44.492	62.361000000000004	50.081	62.315	18.147000000000002	2.9789999999999996	3.2239999999999998	2.9010000000000002	43.698	65.327	48.381	61.016000000000005	20.066	2.49	2.7710000000000004	2.827	42.479	66.419	49.761	53.034	20.904	1.805	2.375	2.531	2.129	4.931	19.195	2.509	31.173000000000002	4.3389999999999995	4.002	3.347	4.904	16.112000000000002	4.269	28.886	3.148	3.214	3.6489999999999996	3.761	4.305	4.302	25.393	3.432
78.34355	3.728	44.416000000000004	62.558	50.365	62.812	17.793	4.635	2.8369999999999997	3.057	43.531000000000006	65.405	48.185	61.333999999999996	20.224	2.583	2.505	2.325	42.583	66.226	49.655	53.589	20.701	2.289	2.32	2.239	3.0660000000000003	4.966	18.992	3.1430000000000002	31.093000000000004	3.622	3.286	3.802	4.488	16.479	2.832	28.866	4.984	3.008	4.885	3.495	3.738	4.0360000000000005	24.590999999999998	3.167
78.51019	2.863	44.661	62.915	50.253	62.598	17.569000000000003	2.707	3.222	3.034	43.771	65.529	47.952	61.783	20.129	2.76	2.383	2.443	43.038999999999994	66.622	49.754	53.423	20.635	2.013	2.261	3.65	2.298	4.848	18.774	3.0810000000000004	31.101	3.5610000000000004	3.4389999999999996	3.713	4.216	15.747	2.56	29.052	3.215	3.49	3.7430000000000003	3.7039999999999997	3.886	4.095	24.502	3.32
78.6768	3.173	44.607	62.577	50.407	62.802	17.632	2.693	2.727	4.215	43.538999999999994	65.458	48.467	61.263999999999996	19.827	2.625	2.367	2.5	42.744	66.37	49.968	53.363	20.334	2.029	2.2430000000000003	2.654	3.175	6.212000000000001	18.864	3.065	31.151999999999997	3.695	3.661	3.1239999999999997	4.5	16.32	2.844	29.014	3.016	4.163	3.6660000000000004	3.5380000000000003	4.561	4.048	23.926	2.91
78.84341	3.3480000000000003	44.864	62.411	49.882	62.395	17.506	2.5989999999999998	3.115	3.068	43.526	65.44	48.363	61.518	20.06	2.801	2.603	2.312	42.64	66.743	50.044	53.318999999999996	21.076999999999998	1.995	2.569	2.886	2.3569999999999998	5.035	19.488	2.6710000000000003	31.593000000000004	3.42	4.0169999999999995	2.8489999999999998	4.676	16.133	2.93	28.885	3.4619999999999997	3.1069999999999998	3.452	3.714	3.326	3.263	24.278000000000002	3.447
79.0101	3.693	44.853	62.81100000000001	50.591	62.555	17.426	3.0389999999999997	2.924	3.592	43.968	65.207	48.56100000000001	61.556999999999995	19.766	3.24	2.591	3.0980000000000003	42.84	66.59899999999999	49.851000000000006	53.394	20.513	1.685	2.375	2.591	2.6689999999999996	4.931	19.105	2.989	31.203000000000003	3.6180000000000003	3.4019999999999997	4.038	7.066	16.502	3.549	28.855999999999998	3.358	3.034	3.3789999999999996	3.5210000000000004	3.824	3.4610000000000003	24.763	3.012
79.17683	3.0580000000000003	44.56	62.955	50.42100000000001	62.699	18.0	3.0869999999999997	2.641	3.739	43.762	65.416	48.631	61.581	19.745	2.5380000000000003	2.641	2.8689999999999998	42.457	66.47800000000001	49.891999999999996	53.589	20.732	1.912	2.398	2.572	2.009	5.135	18.872	3.34	31.221999999999998	3.88	3.575	5.082	4.955	16.057000000000002	2.9389999999999996	29.354	3.802	3.386	3.1289999999999996	4.564	3.6639999999999997	3.782	24.956999999999997	2.855
79.34344	5.4510000000000005	44.593	62.831	50.663000000000004	62.876000000000005	17.686	2.84	2.9339999999999997	3.3680000000000003	44.007	65.17	48.903999999999996	61.306999999999995	19.969	2.411	2.783	2.342	42.61	66.382	49.983000000000004	53.708999999999996	20.445999999999998	2.266	2.1180000000000003	2.7960000000000003	2.237	5.216	18.737000000000002	3.0610000000000004	31.201999999999998	3.6910000000000003	3.7760000000000002	3.9610000000000003	4.586	16.764	3.111	28.975	3.1919999999999997	3.3480000000000003	4.713	3.7739999999999996	4.047	3.7739999999999996	24.699	2.906
79.51019	2.662	45.268	63.148	50.768	62.861999999999995	17.993	2.9939999999999998	3.208	4.275	44.29	65.578	48.556999999999995	61.655	20.067	2.655	2.306	2.891	42.894	66.64	50.178000000000004	53.663999999999994	20.694000000000003	2.269	2.213	3.465	2.694	5.22	19.195	3.366	31.151999999999997	3.515	4.292	3.515	4.59	16.23	3.025	28.924	2.926	2.8710000000000004	4.537	3.8680000000000003	3.87	3.988	24.978	3.181
79.67677	3.878	45.617	62.918	50.455	63.172	17.883	3.403	2.897	3.3569999999999998	43.771	65.796	48.335	61.604	20.164	2.523	3.045	2.596	42.763000000000005	66.767	50.195	53.98	20.730999999999998	2.0180000000000002	2.5	2.539	2.345	5.657	19.022000000000002	2.873	31.213	4.103	5.599	3.4410000000000003	4.8180000000000005	16.329	3.162	29.076	3.4530000000000003	3.188	3.804	3.795	5.24	3.525	24.831999999999997	3.287
79.84349	3.3739999999999997	45.503	62.915	50.644	63.02	17.659000000000002	3.279	2.7710000000000004	3.1239999999999997	44.041000000000004	65.92	48.763999999999996	61.783	20.219	2.73	2.4730000000000003	2.984	43.218999999999994	66.472	49.873999999999995	54.235	20.875999999999998	2.103	2.3209999999999997	4.011	2.298	4.668	19.345	2.87	31.372	3.622	4.792	3.111	4.246	16.74	2.8310000000000004	29.022	3.095	4.1819999999999995	5.066	3.554	5.751	3.734	24.502	3.109
80.01015	2.737	45.016999999999996	62.948	50.786	62.842	17.583	3.313	2.927	5.459	44.131	65.255	48.185	62.114	20.164	2.9139999999999997	2.625	2.596	42.793	66.49600000000001	50.285	53.89	20.701	2.0180000000000002	2.83	3.41	2.585	5.416	18.662	2.9930000000000003	31.573	3.803	3.677	3.0210000000000004	6.71	16.689	2.9219999999999997	29.076	3.423	2.738	4.013999999999999	3.435	4.579	4.216	24.500999999999998	3.167
80.17695	3.862	45.096000000000004	63.258	50.863	62.972	17.863	3.242	3.0669999999999997	3.431	43.461999999999996	65.652	48.893	61.703	20.051	2.782	2.793	2.541	42.571999999999996	66.623	50.093	53.815	20.648000000000003	2.188	2.366	3.054	3.0469999999999997	5.012	19.51	3.582	31.724	3.49	4.713	3.008	4.836	16.368	2.7	29.198	3.4389999999999996	3.115	3.431	3.873	5.767	3.9330000000000003	25.346	3.363
80.34354	3.1519999999999997	45.303000000000004	62.99100000000001	50.621	63.276	18.086	2.679	3.2239999999999998	3.322	43.968	65.658	48.832	61.736999999999995	19.945999999999998	2.4	3.1310000000000002	2.948	42.87	66.689	50.211000000000006	53.845	20.874000000000002	1.895	2.225	3.6710000000000003	1.9480000000000002	4.961	19.105	3.0789999999999997	31.743000000000002	3.888	4.453	4.6080000000000005	4.574	16.592	3.008	29.487	3.5380000000000003	3.0039999999999996	3.6489999999999996	5.742999999999999	4.485	4.152	25.303	3.1919999999999997
80.51028	2.803	45.141999999999996	62.855	50.943999999999996	63.32	18.2	2.888	2.681	3.9360000000000004	43.861000000000004	65.559	49.065	61.542	19.948	2.67	2.8339999999999996	2.443	43.248999999999995	66.742	50.415	53.723	20.936	2.103	2.261	2.958	2.3890000000000002	5.0889999999999995	19.405	2.78	31.462	3.622	4.4910000000000005	3.983	5.2989999999999995	17.101	3.1010000000000004	29.653000000000002	3.365	4.031000000000001	3.502	3.7039999999999997	4.668	3.795	24.712	3.2
80.67691	3.0780000000000003	45.254	63.042	50.754	63.236000000000004	17.986	3.08	2.7539999999999996	3.7889999999999997	44.187	65.741	48.724	61.818000000000005	20.15	2.891	2.513	2.852	42.971000000000004	66.71300000000001	49.953	53.979	20.837	2.116	2.419	2.7060000000000004	2.988	5.125	19.458	4.323	31.683000000000003	3.781	3.866	3.21	5.007	16.944000000000003	3.111	29.065	3.282	3.287	3.812	3.7739999999999996	4.678	4.044	24.939	3.266
80.84351	3.122	45.123000000000005	63.111000000000004	50.832	63.396	17.996	2.859	3.764	3.622	44.238	65.327	49.102	61.857	19.886	2.43	2.591	2.467	43.29	66.779	50.211000000000006	53.965	20.573	2.015	2.465	2.951	2.399	5.2010000000000005	19.555999999999997	2.8689999999999998	31.623	3.678	4.993	4.248	4.934	17.192999999999998	3.3680000000000003	29.427	3.628	2.9139999999999997	3.3489999999999998	3.221	6.346	3.701	24.403000000000002	3.162
81.01035	3.217	45.257	63.038000000000004	51.026	63.323	17.823	4.274	3.017	4.078	44.161	65.675	48.575	61.604	20.164	2.734	2.715	3.196	43.333999999999996	66.857	50.285	53.708999999999996	20.671	2.289	3.341	2.719	2.675	5.416	18.902	2.693	31.183000000000003	3.713	4.127	3.682	5.119	16.239	3.6430000000000002	28.986	3.543	3.4589999999999996	4.013999999999999	4.066	5.0	3.946	24.682	3.017
81.17688	3.467	45.202	63.211000000000006	50.849	63.345	18.125999999999998	2.908	2.733	3.7560000000000002	43.93	65.545	48.699	61.716	20.133	2.3280000000000003	3.509	2.563	42.919	66.605	50.409	53.83	20.94	2.064	2.662	3.556	2.29	4.887	18.903	2.948	31.624000000000002	3.516	4.258	3.6639999999999997	5.672000000000001	16.480999999999998	3.3560000000000003	29.368000000000002	3.3139999999999996	3.0810000000000004	4.147	3.299	4.203	4.199	24.737	3.0580000000000003
81.34368	3.0460000000000003	45.111999999999995	63.391000000000005	50.879	63.015	18.336	3.8089999999999997	2.823	3.846	44.38	65.635	48.909	61.68600000000001	20.343	2.628	2.8789999999999996	2.833	43.519	67.085	49.988	54.01	20.76	2.244	2.392	2.7760000000000002	2.41	5.577000000000001	19.083	3.068	31.684	3.7560000000000002	5.1579999999999995	3.0639999999999996	5.072	15.940999999999999	2.7260000000000004	29.218000000000004	3.0439999999999996	3.111	4.147	3.6889999999999996	4.563	4.409	24.316999999999997	3.3280000000000003
81.51028	2.8480000000000003	45.372	63.346000000000004	51.052	63.27	18.03	2.997	4.1739999999999995	3.6489999999999996	44.483000000000004	65.92699999999999	48.992	61.852	20.165	3.0189999999999997	2.7910000000000004	2.6289999999999996	42.847	67.01899999999999	50.643	53.949	21.033	2.273	2.398	2.662	2.16	5.706	19.112000000000002	3.34	31.673000000000002	3.699	4.417	4.18	5.917000000000001	16.538	3.1189999999999998	29.715	3.802	3.627	4.181	4.143	4.325	3.9619999999999997	25.588	3.486
81.67696	3.0580000000000003	45.672	63.376000000000005	51.052	63.48	18.0	3.057	3.122	3.3489999999999998	44.453	65.836	48.812	61.912	20.165	2.7489999999999997	2.701	2.8089999999999997	43.809	66.959	50.523	54.13	21.183000000000003	2.1830000000000003	2.428	3.264	2.64	5.586	19.323	3.43	31.613000000000003	3.91	4.026	3.97	4.685	16.508	2.818	29.474	4.524	2.966	3.64	4.473	3.694	4.083	24.866999999999997	3.4560000000000004
81.84361	3.557	46.102	63.42100000000001	51.028999999999996	63.345	18.066	3.0580000000000003	3.123	3.846	44.44	66.265	48.818999999999996	61.986000000000004	20.223	2.5980000000000003	2.489	3.463	43.278999999999996	67.055	50.318000000000005	53.83	20.85	2.274	2.392	2.7460000000000004	2.65	5.277	19.083	3.3080000000000003	31.984	4.086	3.988	3.574	5.012	16.660999999999998	3.056	30.178	4.934	2.841	5.4670000000000005	3.6889999999999996	4.113	3.6889999999999996	25.247	3.358
82.01021	2.867	45.523999999999994	63.431999999999995	51.144	63.056000000000004	18.197	2.99	3.205	3.188	44.548	65.98100000000001	49.083999999999996	62.148	20.24	2.6210000000000004	2.963	3.063	43.24100000000001	67.07300000000001	50.403999999999996	54.07	20.747	2.476	2.479	3.5469999999999997	2.267	5.216	18.767	3.091	31.383000000000003	4.172	5.729	4.051	4.947	17.064	3.3810000000000002	29.455	3.612	4.008	5.765	3.6839999999999997	4.5569999999999995	4.164	24.519000000000002	3.3560000000000003
82.17705	3.5180000000000002	45.946999999999996	63.788999999999994	51.29600000000001	63.683	18.003	3.2230000000000003	2.8369999999999997	2.877	44.31100000000001	65.88600000000001	49.356	62.505	20.164	2.7039999999999997	2.595	2.7460000000000004	43.424	67.337	50.285	54.16	20.881	2.108	2.47	2.539	2.495	5.056	19.352999999999998	2.9930000000000003	31.543000000000003	3.773	4.037	4.402	4.548	16.78	3.523	29.587	3.1830000000000003	3.219	3.984	3.585	5.33	4.486000000000001	24.862	4.728
82.34364	2.9339999999999997	45.643	63.56100000000001	51.50899999999999	64.028	17.621	3.127	2.889	3.8	44.626999999999995	65.972	49.238	62.461000000000006	20.733	2.5789999999999997	3.4389999999999996	5.1610000000000005	43.72	66.977	50.62	54.445	21.029	2.041	2.2969999999999997	2.574	2.589	6.542999999999999	19.736	3.745	32.264	4.0169999999999995	4.289	5.195	4.971	17.4	3.225	29.76	4.427	2.742	3.596	3.286	5.876	5.093999999999999	24.993000000000002	3.147
82.51038	3.173	45.298	63.9	51.038000000000004	63.373000000000005	18.264	3.505	2.8480000000000003	3.464	44.26	66.059	49.458999999999996	61.895	20.188	2.595	2.907	2.951	43.976000000000006	66.911	50.538999999999994	54.175	20.935	2.63	2.694	3.075	2.965	5.401	19.855999999999998	2.975	31.783	3.875	3.48	3.875	5.822	16.980999999999998	2.995	29.735	3.437	4.374	6.28	4.048	3.66	3.988	25.249000000000002	3.2710000000000004
82.67696	3.008	45.7	63.318999999999996	51.081	63.483999999999995	18.404	3.275	3.0989999999999998	3.179	44.388999999999996	66.112	49.02	62.457	20.601999999999997	2.7260000000000004	2.92	2.555	43.416000000000004	66.905	50.762	54.34	21.379	2.19	2.677	3.762	2.352	5.776	19.398	3.378	31.813000000000002	4.279	4.396	4.069	4.482	16.913	3.3680000000000003	29.403000000000002	4.4430000000000005	3.395	3.0469999999999997	4.151	3.281	4.272	25.095	3.285
82.8437	3.138	45.343999999999994	63.522	51.294	63.717	18.647000000000002	3.321	2.9939999999999998	3.338	44.638000000000005	65.711	49.263999999999996	62.479	20.09	2.891	2.603	3.033	43.692	66.923	50.403999999999996	54.19	20.807	2.206	2.209	2.9760000000000004	3.319	5.306	19.308	2.971	31.563000000000002	4.111000000000001	4.0169999999999995	4.862	5.367000000000001	16.854	3.3510000000000004	29.605999999999998	3.733	3.978	4.683	4.405	5.038	3.8939999999999997	25.15	3.447
83.01031	3.3369999999999997	45.707	63.549	51.11600000000001	63.563	17.793	3.343	2.747	3.688	44.492	66.096	49.206	62.235	20.224	2.824	2.535	2.7460000000000004	43.604	67.157	50.766000000000005	54.16	20.671	2.379	2.65	3.17	2.705	5.596	19.022000000000002	2.963	31.843000000000004	3.983	4.548	3.952	4.728	16.569000000000003	2.892	29.796999999999997	3.783	4.149	5.335	3.705	5.09	4.0360000000000005	25.733	3.347
83.17703	3.85	45.88	63.83	51.441	63.424	18.524	2.8539999999999996	2.918	4.953	44.479	66.112	49.111000000000004	62.427	20.662	2.7560000000000002	2.6489999999999996	2.555	43.506	66.995	50.732	54.25	21.289	2.22	2.708	2.589	2.563	6.707999999999999	19.518	3.077	31.963	4.008	4.126	4.46	5.806	17.695	2.917	29.824	3.451	3.7260000000000004	5.182	5.053	4.843999999999999	4.272	24.884	3.826
83.3437	3.498	46.125	63.763000000000005	51.775	63.536	19.008	3.17	3.145	4.029	44.608000000000004	66.01100000000001	48.994	62.269	20.660999999999998	2.8310000000000004	3.1439999999999997	3.063	43.361000000000004	67.193	50.614	54.19	20.897	2.266	2.419	2.826	2.5980000000000003	4.975	19.097	3.6919999999999997	31.653000000000002	4.202	3.926	3.51	4.586	16.494	3.3810000000000002	29.275	3.612	3.708	4.533	3.7739999999999996	4.467	4.525	25.15	3.447
83.51038	4.17	45.823	63.857	51.353	63.63	18.21	3.3280000000000003	3.1519999999999997	3.98	44.843999999999994	66.257	49.563	62.603	20.255	3.109	3.1519999999999997	3.08	44.08	67.32	50.703	54.4	21.093000000000004	2.273	2.428	2.542	2.34	5.165	19.293	3.279	32.033	3.91	4.657	4.24	5.346	17.139	3.66	29.835	3.742	3.236	3.76	3.722	6.73	4.263	25.226999999999997	3.486
83.67705	2.908	45.913000000000004	63.826	51.413000000000004	63.3	19.022000000000002	3.448	2.821	4.19	44.873999999999995	66.167	49.413000000000004	62.363	20.105	2.628	2.7910000000000004	2.719	43.388000000000005	67.04899999999999	50.643	54.00899999999999	21.273000000000003	2.6639999999999997	2.668	2.843	2.25	5.315	19.653	3.37	31.883000000000003	4.21	6.19	4.18	6.1579999999999995	16.087	3.359	29.985	3.3810000000000002	3.447	3.64	4.143	4.776	4.353	25.226999999999997	3.6660000000000004
83.84379	3.6239999999999997	45.839	63.538999999999994	51.729	63.523	18.504	3.655	3.509	3.464	44.651	66.33	49.339	62.346000000000004	20.188	2.745	2.727	2.801	43.705	67.422	51.07899999999999	54.535	21.295	2.3890000000000002	2.784	2.7439999999999998	2.694	5.581	19.826	3.5460000000000003	32.053000000000004	3.905	4.833	3.875	5.011	16.680999999999997	3.175	29.645	3.647	4.013	4.477	3.8080000000000003	5.824	4.138999999999999	25.128	3.301
84.01039	2.983	46.556000000000004	63.998000000000005	51.756	63.952	18.410999999999998	3.67	3.162	3.545	44.342	66.461	49.245	62.413999999999994	20.219	2.91	2.713	3.015	43.58	67.28399999999999	51.047	54.596000000000004	21.476999999999997	2.193	2.532	2.958	2.449	5.36	19.345	3.0210000000000004	32.184	4.373	4.401	4.254	5.539	16.559	2.951	30.105	3.4560000000000004	3.58	4.405	4.336	6.742999999999999	4.456	25.915	3.47
84.17719	3.5989999999999998	46.063	63.917	51.623000000000005	63.751000000000005	18.480999999999998	2.997	3.031	3.5589999999999997	44.784	66.317	49.653	62.122	20.406	2.839	2.8819999999999997	2.989	43.93	67.32	50.463	54.58	21.003	2.303	2.338	3.2939999999999996	2.701	5.6160000000000005	20.284000000000002	3.159	31.853	4.3	4.567	3.549	4.775	16.357	2.8480000000000003	29.745	3.562	5.22	4.692	5.285	5.917999999999999	3.9619999999999997	25.618000000000002	4.027
84.34378	3.6180000000000003	46.125	64.063	51.805	64.077	18.257	3.321	3.115	4.029	45.118	66.222	49.354	62.659	20.54	2.891	3.835	2.883	44.232	67.554	50.795	54.61	21.648000000000003	2.4459999999999997	2.3890000000000002	2.7060000000000004	3.4389999999999996	5.9670000000000005	19.758	3.452	32.134	3.6910000000000003	3.7460000000000004	4.171	5.428	16.704	3.5610000000000004	29.636	4.694	4.97	4.353	3.984	5.247999999999999	4.164	25.51	4.198
