	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	acrB-1	metJ_acrB-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	acrB-2	metJ_acrB-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	acrB-3	metJ_acrB-3	metJ_relA_acrB-1	metJ_relA_purT-1	metJ_relA_clsA-1	metJ_relA_rnb-1	metJ_relA_yeaR-1	metJ_relA_treR-1	metJ_relA_treA-1	metJ_relA_acrB-2	metJ_relA_purT-2	metJ_relA_clsA-2	metJ_relA_rnb-2	metJ_relA_yeaR-2	metJ_relA_treR-2	metJ_relA_treA-2	metJ_relA_acrB-3	metJ_relA_purT-3	metJ_relA_clsA-3	metJ_relA_rnb-3	metJ_relA_yeaR-3	metJ_relA_treR-3	metJ_relA_treA-3
55.84185	1.3730000000000002	53.761	62.501000000000005	42.79600000000001	54.778999999999996	14.479000000000001	9.011000000000001	31.859	0.9109999999999999	54.675	62.685	41.123999999999995	54.485	17.605999999999998	4.587	32.215	1.1440000000000001	55.101000000000006	63.033	42.547	54.86600000000001	17.293	5.3229999999999995	33.416	6.312	42.797	5.601	7.815	7.599	11.011	9.751	5.82	39.376	3.7739999999999996	7.284	6.135	8.74	6.961	4.579	28.006999999999998	1.601	8.417	4.314	6.537000000000001	5.462999999999999
56.00856	1.212	53.633	62.291000000000004	42.916000000000004	54.85	14.725	8.853	32.115	0.9520000000000001	54.748999999999995	62.788999999999994	40.986000000000004	54.099	17.654	4.6	31.787	1.385	54.974	63.36600000000001	42.755	55.165	17.656	5.279	33.645	5.814	42.89	5.471	7.487	7.271	11.118	9.541	5.5489999999999995	39.552	3.813	7.8389999999999995	6.154	8.672	7.064	4.218999999999999	28.031999999999996	1.524	8.43	4.011	6.551	5.39
56.17524	1.27	53.832	62.424	42.653999999999996	54.795	14.45	8.789	32.183	0.92	54.685	62.692	41.011	53.988	17.944000000000003	4.736000000000001	32.31	1.121	55.028999999999996	63.323	42.428999999999995	55.08	17.173	5.643	33.623000000000005	5.8870000000000005	42.795	5.381	7.45	7.405	10.919	9.464	5.4270000000000005	39.463	3.841	7.403	6.218	8.937999999999999	7.245	4.303	28.164	1.444	8.537	4.239	6.3420000000000005	5.386
56.34193	1.295	53.846000000000004	62.408	42.728	55.265	14.729000000000001	9.183	32.400999999999996	1.172	54.95399999999999	62.818999999999996	40.971000000000004	54.145	18.222	4.761	32.385999999999996	1.5430000000000001	55.099	63.535	43.013999999999996	55.607	17.877	5.497000000000001	33.87	5.968	43.21	5.49	7.388999999999999	7.315	11.168	9.544	5.992000000000001	39.224000000000004	3.923	7.3420000000000005	6.183	8.448	6.926	4.641	28.298000000000002	1.4980000000000002	8.476	4.236000000000001	6.48	5.439
56.50865	1.329	53.619	62.678000000000004	42.956	55.376999999999995	14.645	9.0	32.524	1.1840000000000002	55.021	62.919	41.196999999999996	54.083999999999996	18.06	4.433	32.31	1.3330000000000002	54.988	63.43899999999999	42.482	55.665	17.949	5.54	33.74	6.105	43.33	5.447	7.776	7.446000000000001	11.125	9.69	5.781000000000001	39.506	3.8739999999999997	7.672999999999999	6.331	8.677999999999999	7.2410000000000005	4.737	28.24	1.385	8.406	4.357	6.527	5.394
56.67533	1.032	53.646	62.519	42.905	54.838	15.200999999999999	9.486	32.411	1.2209999999999999	54.668	62.788000000000004	41.12	53.89	18.066	4.752	32.650999999999996	1.335	55.013000000000005	63.361000000000004	42.648	55.294	18.119	5.403	33.935	6.356	42.843999999999994	5.766	7.295	7.562	11.126	9.475	6.6370000000000005	39.259	3.773	7.645	6.086	8.777999999999999	7.057	4.121	28.253	1.7480000000000002	8.524	4.2	6.471	5.345
56.84202	1.21	53.56100000000001	62.351000000000006	42.898999999999994	55.265	14.9	9.325	32.657	1.0859999999999999	54.67	62.762	41.17100000000001	54.544	17.766	4.647	32.385999999999996	1.173	54.928999999999995	63.278999999999996	42.501999999999995	55.43600000000001	17.762999999999998	5.297000000000001	33.641999999999996	6.395	43.038999999999994	5.6610000000000005	7.731	7.343999999999999	11.055	9.487	5.877999999999999	39.48	4.093	7.825	6.44	8.533999999999999	7.097	4.442	28.355	1.5830000000000002	8.647	4.406000000000001	6.422999999999999	5.382000000000001
57.0086	1.26	53.817	62.69	42.99	55.236999999999995	14.974	9.145	33.122	0.993	54.952	62.902	41.376000000000005	54.032	18.009	4.98	32.395	1.364	54.985	63.332	42.648	55.55	17.834	5.659	33.793	6.468999999999999	43.271	5.653	7.721	7.42	11.382	10.214	6.125	39.629	3.944	8.072000000000001	5.915	8.948	7.227	4.519	28.509	1.834	8.894	4.456	6.642	5.345
57.17542	1.37	54.315	62.56100000000001	42.979	55.393	15.224	9.425	32.828	1.3019999999999998	54.937	62.772	41.023999999999994	54.588	18.088	4.89	32.556	1.7	54.998999999999995	63.571999999999996	42.721000000000004	55.535	17.855999999999998	5.37	34.153	6.265	43.174	5.478	7.546	7.416	11.546	9.611	5.779	39.703	3.912	7.867999999999999	6.108	8.942	7.136	4.601	28.273000000000003	1.575	8.804	4.026	6.466	5.455
57.34204	1.192	53.916000000000004	62.729	42.956	55.365	15.184000000000001	9.074	32.98	0.8959999999999999	54.992	63.025	41.286	54.332	18.500999999999998	4.881	32.907	1.492	54.97	63.79600000000001	42.583	56.047	18.382	5.646	34.56	6.1979999999999995	43.32	5.725	7.593999999999999	7.577000000000001	11.389000000000001	10.025	6.225	40.022	3.9330000000000003	8.03	6.181	8.817	7.38	4.5360000000000005	28.313000000000002	1.3980000000000001	9.08	4.218	6.627999999999999	5.5889999999999995
57.50871	1.38	53.732	62.636	43.269	55.093999999999994	15.327	9.154	33.312	0.887	55.211000000000006	63.047	41.398	54.458	18.222	4.675	33.04	1.3730000000000002	55.356	63.648999999999994	42.73	55.863	18.219	5.468	34.268	6.195	43.153	5.604	7.872999999999999	7.515	11.339	9.743	6.162999999999999	39.964	4.093	7.74	6.468	9.302	7.0120000000000005	4.2139999999999995	28.64	1.64	9.187999999999999	4.236000000000001	6.678999999999999	5.581
57.67547	1.26	54.045	62.747	43.246	55.521	15.485999999999999	9.43	32.866	1.391	54.924	63.158	41.291000000000004	54.288999999999994	18.351	4.752	32.879	1.449	55.07	63.503	42.99	55.748999999999995	18.46	5.4879999999999995	34.391	6.3839999999999995	43.442	5.681	7.807	7.648	11.210999999999999	9.617	6.296	39.885	4.086	8.072000000000001	6.3420000000000005	9.005	7.256	4.548	28.623	1.521	8.894	4.285	6.556	5.431
57.84214	1.3840000000000001	54.401	62.908	43.281000000000006	56.048	15.76	9.244	33.208	1.062	54.998000000000005	63.233000000000004	41.58	54.387	18.826	4.593999999999999	32.68	1.548	55.199	63.806999999999995	42.771	55.876999999999995	18.425	5.757000000000001	34.079	6.115	43.733999999999995	5.608	7.621	7.5760000000000005	11.232000000000001	9.635	6.053999999999999	40.004	4.211	8.001	6.645	9.308	7.017	4.872	28.563000000000002	1.444	9.107000000000001	4.296	6.57	5.614
58.00867	1.287	54.331	62.9	43.224	55.777	15.448	9.296	33.17	0.8540000000000001	55.131	63.141000000000005	41.466	54.74100000000001	18.746	4.787	33.27	1.4569999999999999	55.301	64.002	43.146	56.006	18.633	5.779	34.47	6.341	43.823	5.886	7.843999999999999	7.599	11.439	9.78	6.02	40.117	3.859	8.452	6.135	9.31	7.388999999999999	4.379	28.605	1.43	9.301	4.143	6.678999999999999	5.492000000000001
58.17545	1.189	53.504	62.88399999999999	43.31399999999999	55.692	15.177999999999999	9.866	33.198	0.977	55.147	63.00899999999999	41.36	54.802	18.750999999999998	4.621	32.84	1.686	55.43899999999999	63.723	43.168	56.033	18.430999999999997	5.926	34.351	6.193	43.848	5.891	8.272	7.459	11.695	9.677999999999999	6.192	39.84	4.071000000000001	8.622	6.431	9.664	7.46	4.362	28.56	1.7930000000000001	9.104	4.2139999999999995	6.452000000000001	5.557
58.34204	1.295	54.074	63.034	43.298	55.55	15.498	9.41	32.971	1.229	55.29600000000001	63.18899999999999	41.626000000000005	54.715	19.047	4.59	33.04	2.0269999999999997	55.526	63.706	43.185	56.347	18.304000000000002	5.667000000000001	34.439	6.281000000000001	44.092	6.087999999999999	7.901	7.657	11.51	9.715	6.22	40.135	3.923	8.224	7.037000000000001	8.96	7.325	5.039	28.64	1.526	9.302	4.463	6.5089999999999995	5.61
58.50883	1.285	54.315	63.073	43.406000000000006	55.906000000000006	15.935	9.795	33.483000000000004	0.904	55.278999999999996	63.056000000000004	41.592	54.986000000000004	18.771	5.004	33.097	1.331	55.397	63.68600000000001	42.977	56.133	18.709	5.626	34.637	6.207999999999999	43.885	5.847	7.8870000000000005	7.985	11.402999999999999	9.952	6.49	39.845	4.281000000000001	8.21	6.279	8.942	7.222	5.596	28.842	1.745	9.203	4.225	6.5520000000000005	5.654
58.67543	1.256	53.945	62.845	43.434	55.678000000000004	15.679	9.311	33.198	1.3019999999999998	55.023	63.483000000000004	41.648999999999994	54.872	18.855999999999998	4.833	33.495	1.331	55.426	63.942	42.977	56.133	18.396	5.541	34.836	6.207999999999999	43.771	5.478	8.058	7.643	11.46	9.981	6.462000000000001	40.101	3.94	8.124	6.25	9.113	7.563	4.1739999999999995	28.671	1.347	9.003	4.367	6.381	5.683
58.84219	1.3730000000000002	54.358000000000004	63.231	43.36	55.833999999999996	15.827	9.657	33.464	1.05	55.43600000000001	63.527	41.661	55.0	19.09	4.724	32.907	1.9609999999999999	55.582	64.015	43.217	56.261	19.086	5.858	34.647	6.468999999999999	43.812	6.022	8.205	7.819	11.552999999999999	9.958	6.751	40.198	3.915	8.385	6.37	8.948	7.341	4.178	28.964000000000002	1.492	9.349	4.143	6.727	5.5729999999999995
59.00884	1.26	54.215	63.288000000000004	43.417	55.748999999999995	15.856	9.657	33.378	0.879	55.294	63.271	41.68899999999999	55.256	18.948	5.178999999999999	33.419000000000004	1.25	55.355	63.787	43.586999999999996	56.346000000000004	18.83	5.801	34.675	6.3839999999999995	43.812	5.909	7.892	7.591	11.297	9.902000000000001	6.296	40.311	4.001	8.072000000000001	6.626	8.948	7.768	4.519	28.765	1.577	9.264	4.371	6.727	5.829
59.17554	1.2570000000000001	54.141999999999996	63.062	43.343	55.878	15.630999999999998	9.644	33.376999999999995	1.298	55.128	63.272	41.645	54.788999999999994	19.114	4.713	33.246	1.465	55.36600000000001	63.813	43.218999999999994	55.847	18.679000000000002	5.819	34.728	6.138	44.015	5.7	8.191	7.436	11.432	9.818	6.766	40.352	4.138	8.427	6.627000000000001	8.554	7.372999999999999	4.428	28.944000000000003	1.551	9.392999999999999	3.998	6.372000000000001	5.565
59.34216	1.331	54.101000000000006	63.14	43.4	55.977	16.031	9.695	33.425	0.977	55.29	63.208	41.729	55.086000000000006	19.205	4.792	33.38	1.26	55.43899999999999	63.78	43.082	56.004	18.972	5.727	34.891	6.107	43.99100000000001	5.891	8.385	7.629	11.297	9.877	6.619	40.266	3.986	8.366	6.26	9.266	7.375	5.6979999999999995	29.156999999999996	1.4240000000000002	9.53	4.47	6.622999999999999	5.443
59.50885	1.181	54.443999999999996	63.205	43.696000000000005	56.062	16.323	9.809	33.510999999999996	1.143	55.495	63.531000000000006	41.882	54.743	19.246	4.846	33.439	1.5430000000000001	55.526	64.161	43.498000000000005	56.347	18.845	5.81	35.122	6.452000000000001	44.32	5.86	8.3	7.912999999999999	11.481	10.255	6.675	40.334	3.923	8.594	6.297000000000001	9.017000000000001	7.695	4.356	29.066999999999997	1.669	9.529	4.15	7.021	5.667000000000001
59.67547	1.4380000000000002	54.071999999999996	63.193999999999996	43.604	56.005	15.905	9.686	33.861	1.736	55.202	63.575	41.763999999999996	55.086999999999996	19.447	4.868	33.73	1.393	55.523	63.946999999999996	43.086000000000006	56.68600000000001	18.928	5.69	35.099000000000004	6.779	44.08	6.053	8.632	7.706	11.538	9.95	6.609	40.414	4.064	8.697000000000001	6.7589999999999995	9.31	7.732	4.496	29.254	1.56	9.663	4.207	7.068	5.577000000000001
59.84224	1.2670000000000001	54.271	63.222	43.604	56.318000000000005	16.331	10.311	33.491	0.941	55.343999999999994	63.575	41.963	55.485	19.476	4.953	33.531	1.4780000000000002	55.58	64.17399999999999	43.568999999999996	56.231	19.61	5.917000000000001	35.042	6.779	43.909	5.797999999999999	8.177	8.132	11.34	10.177	6.382000000000001	40.414	4.405	9.067	6.731	9.055	8.073	4.78	28.913	1.5030000000000001	9.663	4.037	6.955	5.832999999999999
60.00879	1.3419999999999999	54.599	63.471000000000004	43.662	56.56	16.191	9.937000000000001	33.938	1.416	55.278999999999996	63.597	41.905	54.701	19.653	4.89	33.95	1.615	55.739	64.283	43.717	56.388999999999996	19.136	5.91	35.604	6.379	44.312	5.6770000000000005	8.542	7.643	12.085999999999999	10.066	6.632999999999999	40.641999999999996	4.4239999999999995	8.551	6.449	9.454	7.335	4.885	29.296999999999997	1.631	9.715	4.31	6.665	5.74
60.17551	1.274	54.357	63.31	43.74100000000001	56.147	16.258	10.093	33.909	0.977	55.545	63.635	41.9	55.456	19.234	4.735	33.921	1.402	55.638000000000005	64.235	43.452	56.63	19.54	5.84	35.516999999999996	6.761	44.275	6.09	8.3	8.084	11.524000000000001	9.877	6.4479999999999995	40.352	4.242	8.736	6.742999999999999	9.18	7.716	4.874	29.328000000000003	1.5659999999999998	10.184	4.271	6.737	5.671
60.34223	1.3419999999999999	54.229	63.158	43.747	56.531000000000006	16.39	10.136000000000001	33.824	1.757	55.506	63.483000000000004	42.104	55.327	19.596	4.805	33.979	1.444	55.766999999999996	64.19800000000001	43.29	56.218	19.307000000000002	5.711	35.433	6.4639999999999995	44.312	6.075	8.712	7.672000000000001	11.716	9.981	6.405	40.556	4.196000000000001	8.978	6.449	9.113	7.307	5.027	29.296999999999997	1.7169999999999999	10.056000000000001	4.481	6.665	5.91
60.50901	1.3530000000000002	54.157	63.364	43.775	56.233000000000004	16.53	10.169	34.23	1.026	55.43	63.66	42.019	55.229	19.533	5.039	33.816	1.507	55.608000000000004	64.259	43.313	56.26	19.213	5.917000000000001	35.326	6.353	44.42100000000001	5.9110000000000005	8.376	7.99	11.425	9.922	6.808	40.755	4.234	9.209	6.731	9.31	7.903	4.4110000000000005	29.339000000000002	1.56	9.663	4.349	6.727	5.803999999999999
60.67554	1.278	54.485	63.326	43.838	56.417	16.122	9.956	34.089	0.981	55.589	63.708	42.251999999999995	55.385	19.809	4.966	34.129	1.577	55.794	64.251	43.777	56.644	19.548	6.442	35.669000000000004	6.539	44.6	5.754	8.362	8.061	11.702	9.968	6.879	40.846	4.331	8.74	6.437	9.158	7.665	4.593	29.28	1.796	9.876	4.218	6.571000000000001	5.76
60.84223	1.335	54.456	63.354	43.751999999999995	56.247	16.662	10.183	33.975	1.493	55.56100000000001	63.565	42.251999999999995	55.783	19.553	4.995	34.044000000000004	1.35	55.823	64.308	43.521	56.986000000000004	19.064	5.93	35.442	6.34	44.628	5.64	8.532	7.747999999999999	11.645	10.537	7.05	40.59	3.99	8.74	6.579	9.613	7.807	4.678	29.45	1.796	10.103	4.445	6.656000000000001	6.186
61.00892	1.4380000000000002	54.356	63.535	44.059	56.288999999999994	16.502	10.112	34.031	1.054	55.6	63.518	42.218	55.428000000000004	19.646	4.527	34.014	1.4780000000000002	55.751000000000005	64.259	43.342	56.771	19.213	6.002000000000001	35.468	6.268	44.762	5.882999999999999	8.687999999999999	7.99	11.850999999999999	10.206	7.035	40.84	4.234	8.726	6.6739999999999995	9.253	7.476	4.923	29.339000000000002	1.475	10.686	4.292	6.898	5.5489999999999995
61.17557	1.435	54.228	63.434	44.132	56.19	16.893	10.306	34.192	1.391	55.698	63.559	42.292	55.583999999999996	19.952	4.949	34.317	1.474	55.651	64.243	43.32899999999999	56.643	19.802	6.055	35.799	7.029	44.324	5.651	8.542	8.042	11.759	10.255999999999998	7.2010000000000005	40.801	4.2589999999999995	8.806000000000001	6.468999999999999	9.134	7.527	5.26	29.471999999999998	1.642	10.765999999999998	4.09	6.779	5.886
61.34233	1.225	54.638999999999996	63.387	43.871	56.602	16.789	10.235	34.361999999999995	1.095	55.652	63.909	42.428999999999995	55.74100000000001	19.874000000000002	5.021	34.231	1.403	55.72	64.109	43.349	56.713	19.779	5.871	35.768	6.502000000000001	44.513999999999996	5.724	8.669	8.113	12.078	10.011000000000001	6.59	41.022	4.163	9.047	6.365	9.286	7.792999999999999	4.68	29.39	1.321	10.837	4.335	6.68	5.816
61.50898	1.4240000000000002	54.923	63.472	44.013000000000005	56.658	16.59	10.434000000000001	34.191	1.124	55.794	63.766999999999996	42.23	55.883	19.988	5.162999999999999	34.145	1.63	55.806000000000004	64.195	43.888000000000005	56.543	19.864	6.07	35.711	6.815	44.542	5.8660000000000005	8.783	7.886	11.68	10.152999999999999	6.931	41.022	4.0489999999999995	8.847999999999999	6.876	9.229	7.792999999999999	5.303999999999999	29.445999999999998	1.605	10.525	4.2780000000000005	6.765	5.902
61.67567	1.5119999999999998	54.599	63.727	44.202	56.303999999999995	16.930999999999997	10.477	34.108000000000004	1.131	55.705	63.597	42.275	55.583	19.766	5.004	33.979	1.53	55.995	64.539	43.888000000000005	56.673	19.676	5.91	35.775	6.806	44.71	6.018	8.883	8.326	12.228	10.322000000000001	6.746	41.04	4.025	9.092	6.449	9.511000000000001	7.6770000000000005	4.715	29.61	1.432	11.137	4.282	6.978	5.597
61.84225	1.715	54.585	63.658	44.128	56.745	16.567	10.283	34.573	1.391	55.778	63.67	42.457	55.768	20.000999999999998	5.15	34.301	1.7619999999999998	55.952	64.35600000000001	43.672	56.943999999999996	19.57	5.858	35.7	6.726	44.751000000000005	6.079	8.916	8.187999999999999	11.979000000000001	10.414000000000001	7.917999999999999	41.08	4.285	9.097000000000001	6.712000000000001	9.261000000000001	7.484	4.975	29.846	2.061	10.8	4.371	6.755	5.829
62.00898	1.1440000000000001	54.79600000000001	63.658	44.053000000000004	56.758	16.71	10.467	34.286	1.042	55.838	63.783	42.497	55.84	19.54	5.053999999999999	34.326	1.465	55.99100000000001	64.40899999999999	43.816	57.239	19.9	5.989	35.949	6.593	44.555	5.87	9.299	8.288	11.773	10.272	6.794	41.232	4.479	9.62	6.797000000000001	9.832	7.601	4.8260000000000005	29.682	1.7209999999999999	10.529000000000002	4.168	6.712999999999999	5.821000000000001
62.17562	1.225	54.468999999999994	63.5	44.211000000000006	56.658	16.619	10.434000000000001	34.333	1.038	55.88	63.852	42.542	55.826	19.930999999999997	5.135	34.231	1.801	56.203	64.422	44.086999999999996	56.88399999999999	19.779	5.899	36.024	6.729	44.77	5.809	8.613	7.943	11.936	9.982000000000001	7.102	40.766	4.39	9.615	6.45	9.627	8.021	4.992	29.39	1.889	10.665999999999999	4.704	7.22	5.957999999999999
62.34241	1.264	55.137	63.917	44.246	56.531000000000006	16.893	10.789000000000001	34.846	1.05	55.755	63.843	42.463	55.84	19.81	5.148	34.601	1.5590000000000002	56.162	64.47	44.011	56.927	19.602999999999998	6.4239999999999995	35.998000000000005	6.774	44.38	5.736000000000001	8.797	8.127	11.929	10.285	7.372000000000001	40.971000000000004	4.1739999999999995	9.744	7.122000000000001	9.418	7.641	5.43	29.614	1.955	11.448	4.261	6.808	5.914
62.50907	1.6440000000000001	54.751999999999995	63.696000000000005	44.443999999999996	56.82899999999999	16.919	10.509	34.541	1.3430000000000002	55.906000000000006	63.934	42.604	55.883	19.974	5.211	34.495	1.536	56.088	64.47399999999999	44.20399999999999	56.968	19.679000000000002	6.117999999999999	35.833	6.577000000000001	45.028999999999996	6.1979999999999995	9.369	8.047	12.177	10.254000000000001	6.922000000000001	41.198	4.382	9.463	6.778	9.359	7.782	4.899	30.025	1.4	11.253	4.186	6.955	5.638
62.67582	1.314	54.568000000000005	63.601000000000006	44.535	56.786	16.597	10.439	34.57	1.383	56.00899999999999	63.726000000000006	42.525	56.096000000000004	20.25	5.053999999999999	34.439	1.379	55.961999999999996	64.267	43.73	57.181999999999995	19.73	5.961	36.062	6.564	44.555	5.898	8.703	8.033	11.943	10.074	7.447	40.863	4.223	9.705	6.456	9.917	7.601	4.57	29.853	1.466	10.984000000000002	4.5089999999999995	7.196000000000001	6.132999999999999
62.84238	1.2930000000000001	54.907	64.018	44.409	56.36	16.758	10.607999999999999	34.823	1.104	55.831	63.83	42.711999999999996	55.841	20.123	5.084	34.777	1.5219999999999998	55.988	64.483	43.93899999999999	57.066	19.827	5.877000000000001	36.001	6.872999999999999	44.481	6.355	8.929	7.9479999999999995	11.872	9.952	7.617000000000001	41.248000000000005	4.683	9.703	6.504	9.283999999999999	7.934	5.455	29.885	1.5330000000000001	11.124	4.572	6.912000000000001	5.597
63.009	1.474	54.979	63.81	44.5	56.82899999999999	16.777	11.134	34.853	1.087	55.849	63.876999999999995	42.576	56.223	20.229	5.012	34.466	1.3659999999999999	56.003	64.56	44.062	56.769	19.935	6.202999999999999	36.400999999999996	6.718999999999999	45.0	6.056	9.256	8.388	12.177	10.765	8.085	41.623000000000005	4.297	9.889	6.9479999999999995	9.274	7.922999999999999	4.814	29.94	1.7690000000000001	11.764000000000001	4.356	7.04	5.865
63.17577	1.273	55.273	64.008	44.481	56.615	17.033	10.579	34.708	1.136	56.192	64.075	42.81399999999999	56.323	20.053	5.285	34.575	1.495	56.211000000000006	64.556	43.92100000000001	57.318999999999996	19.583	6.276	36.45	7.436	44.805	6.017	9.297	7.92	12.112	10.0	7.559	41.095	4.434	9.078	6.6370000000000005	10.183	8.152999999999999	4.864	29.776999999999997	1.771	11.775	4.324	6.7989999999999995	6.026
63.34243	1.5490000000000002	55.162	63.876000000000005	44.57899999999999	56.81399999999999	16.815	10.607999999999999	34.965	1.189	55.945	64.085	42.882	56.351000000000006	20.378	5.1979999999999995	34.89	1.636	56.243	64.653	44.195	57.095	19.77	6.218	36.597	6.646	45.077	6.127999999999999	9.184	8.288	12.241	10.15	7.276	41.135	4.314	9.959	6.702999999999999	9.539	7.735	5.398	29.914	1.4480000000000002	11.805	4.402	6.94	5.711
