evolved_compound,grown_compound,tray,strain,repl,growth_rate,exp_name
adipate,"1,2-propanediol",11,ADIP6-3,2,0.3535890277908415,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-10,1,0.44290132027110385,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-7,2,0.36103001889614084,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-14,0,0.3860133293634806,adipate_012415
NA,"1,2-propanediol",11,MG1655,3,0.37327267324637886,adipate_012415
adipate,"1,2-propanediol",11,ADIP1-6,3,0.4479390958409287,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-6,1,0.444045781311605,adipate_012415
adipate,"1,2-propanediol",11,ADIP3-2,2,0.44414740595083096,adipate_012415
adipate,"1,2-propanediol",11,ADIP3-8,3,0.5351768193480115,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-8,1,0.38109520527476887,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-5,2,0.29632415301436815,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-2,1,0.35048409840453487,adipate_012415
adipate,"1,2-propanediol",11,ADIP6-3,3,0.3962411749806962,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-10,2,0.4644855731614153,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-7,3,0.4156837231284149,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-15,0,0.29443846752327435,adipate_012415
NA,"1,2-propanediol",11,MG1655,4,0.3651132601183702,adipate_012415
adipate,"1,2-propanediol",11,ADIP1-9,1,0.4096074765512556,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-6,2,0.4375700983608494,adipate_012415
adipate,"1,2-propanediol",11,ADIP3-2,3,0.3800929439838335,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-1,1,0.37511541008608995,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-8,2,0.34103204704257306,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-5,3,0.3770261155273141,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-2,2,0.37767435645939174,adipate_012415
adipate,"1,2-propanediol",11,ADIP6-9,1,0.35108824957827434,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-10,3,0.4808223816474247,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-10,1,0.36729138737560024,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-16,0,0.336945728667711,adipate_012415
NA,"1,2-propanediol",11,MG1655,5,0.3617316118891458,adipate_012415
adipate,"1,2-propanediol",11,ADIP1-9,2,0.43841212307652244,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-6,3,0.455405254920868,adipate_012415
adipate,"1,2-propanediol",11,ADIP3-4,1,0.438880569523377,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-1,2,0.3423469480113959,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-8,3,0.37253059929781557,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-6,1,0.41384354020521685,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-2,3,0.3260953913948865,adipate_012415
adipate,"1,2-propanediol",11,ADIP6-9,2,0.380193722501039,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-3,1,0.4027954815755181,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-10,2,0.4134400913723794,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-17,0,0.35873507472714516,adipate_012415
adipate,"1,2-propanediol",11,ADIP1-1,1,0.40061899958815783,adipate_012415
adipate,"1,2-propanediol",11,ADIP1-9,3,0.416284849230753,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-10,1,0.4058391646016219,adipate_012415
adipate,"1,2-propanediol",11,ADIP3-4,2,0.40667996476680973,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-1,3,0.36775348682251036,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-2,1,0.2960597143992602,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-6,2,0.4093878883730921,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-5,1,0.4096930862974827,adipate_012415
adipate,"1,2-propanediol",11,ADIP6-9,3,0.3527275860509485,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-3,2,0.3370501168439691,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-10,3,0.4022954377916632,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-18,0,0.3531365216615213,adipate_012415
adipate,"1,2-propanediol",11,ADIP1-1,2,0.47371724353408734,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-5,1,0.45911141215718115,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-10,2,0.4578538653656212,adipate_012415
adipate,"1,2-propanediol",11,ADIP3-4,3,0.42833645305374546,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-4,1,0.3853176129108795,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-2,2,0.3711456706568882,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-6,3,0.374632714253084,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-5,2,0.47226485692539005,adipate_012415
adipate,"1,2-propanediol",11,ADIP6-10,1,0.384574532407279,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-3,3,0.43953571974691213,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-11,0,0.37573960997656,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-19,0,0.4032218682579355,adipate_012415
adipate,"1,2-propanediol",11,ADIP1-1,3,0.4221159201222116,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-5,2,0.39022834947954194,adipate_012415
adipate,"1,2-propanediol",11,ADIP2-10,3,0.4379543075762756,adipate_012415
adipate,"1,2-propanediol",11,ADIP3-8,1,0.4053310585235626,adipate_012415
adipate,"1,2-propanediol",11,ADIP4-4,2,0.4103508022140237,adipate_012415
adipate,"1,2-propanediol",11,ADIP5-2,3,0.3075290280815943,adipate_012415
adipate,"1,2-propanediol",11,ADIP6-3,1,0.43800029109851407,adipate_012415
adipate,"1,2-propanediol",11,ADIP7-5,3,0.3997281761282781,adipate_012415
adipate,"1,2-propanediol",11,ADIP6-10,2,0.353874382085241,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-7,1,0.40496219288415286,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-12,0,0.39168982666458424,adipate_012415
adipate,"1,2-propanediol",11,ADIP8-20,0,0.3602186202672675,adipate_012415
NA,NaCl,12,MG1655,1,0.17990640683924045,adipate_012415
adipate,NaCl,12,ADIP1-6,1,0.2638523249005324,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
NA,NaCl,12,M9 blank,0,0.0,adipate_012415
adipate,NaCl,12,ADIP8-13,0,0.0,adipate_012415
NA,NaCl,12,MG1655,2,0.07360037376695272,adipate_012415
adipate,NaCl,12,ADIP1-6,2,0.0,adipate_012415
adipate,NaCl,12,ADIP2-5,3,0.2157665295623923,adipate_012415
adipate,NaCl,12,ADIP3-2,1,0.29438764399194645,adipate_012415
adipate,NaCl,12,ADIP3-8,2,0.30909377661888904,adipate_012415
adipate,NaCl,12,ADIP4-4,3,0.16084998903665734,adipate_012415
adipate,NaCl,12,ADIP5-5,1,0.1516126684867811,adipate_012415
adipate,NaCl,12,ADIP6-10,3,0.31942120079429437,adipate_012415
adipate,NaCl,12,ADIP6-3,2,0.28889652503118257,adipate_012415
adipate,NaCl,12,ADIP7-10,1,0.29860423104604267,adipate_012415
adipate,NaCl,12,ADIP8-7,2,0.0,adipate_012415
adipate,NaCl,12,ADIP8-14,0,0.12802321138546502,adipate_012415
NA,NaCl,12,MG1655,3,0.14278311694983975,adipate_012415
adipate,NaCl,12,ADIP1-6,3,0.0,adipate_012415
adipate,NaCl,12,ADIP2-6,1,0.0,adipate_012415
adipate,NaCl,12,ADIP3-2,2,0.0,adipate_012415
adipate,NaCl,12,ADIP3-8,3,0.0,adipate_012415
adipate,NaCl,12,ADIP4-8,1,0.30927903515104377,adipate_012415
adipate,NaCl,12,ADIP5-5,2,0.15213626733699626,adipate_012415
adipate,NaCl,12,ADIP7-2,1,0.1862567443936618,adipate_012415
adipate,NaCl,12,ADIP6-3,3,0.30422906115758563,adipate_012415
adipate,NaCl,12,ADIP7-10,2,0.22985347612284326,adipate_012415
adipate,NaCl,12,ADIP8-7,3,0.16495184927354226,adipate_012415
adipate,NaCl,12,ADIP8-15,0,0.24191124118326132,adipate_012415
NA,NaCl,12,MG1655,4,0.08342896916451747,adipate_012415
adipate,NaCl,12,ADIP1-9,1,0.0,adipate_012415
adipate,NaCl,12,ADIP2-6,2,0.1455553972658264,adipate_012415
adipate,NaCl,12,ADIP3-2,3,0.0,adipate_012415
adipate,NaCl,12,ADIP4-1,1,0.33373034114676364,adipate_012415
adipate,NaCl,12,ADIP4-8,2,0.30463818229034617,adipate_012415
adipate,NaCl,12,ADIP5-5,3,0.16208343931226737,adipate_012415
adipate,NaCl,12,ADIP7-2,2,0.18253767252206318,adipate_012415
adipate,NaCl,12,ADIP6-9,1,0.32408702123353933,adipate_012415
adipate,NaCl,12,ADIP7-10,3,0.2250645806229399,adipate_012415
adipate,NaCl,12,ADIP8-10,1,0.17383639312350002,adipate_012415
adipate,NaCl,12,ADIP8-16,0,0.16304118197160303,adipate_012415
NA,NaCl,12,MG1655,5,0.09620437740358341,adipate_012415
adipate,NaCl,12,ADIP1-9,2,0.0,adipate_012415
adipate,NaCl,12,ADIP2-6,3,0.0,adipate_012415
adipate,NaCl,12,ADIP3-4,1,0.0,adipate_012415
adipate,NaCl,12,ADIP4-1,2,0.2905223952937221,adipate_012415
adipate,NaCl,12,ADIP4-8,3,0.29772257293291543,adipate_012415
adipate,NaCl,12,ADIP5-6,1,0.0,adipate_012415
adipate,NaCl,12,ADIP7-2,3,0.1654429221745911,adipate_012415
adipate,NaCl,12,ADIP6-9,2,0.3177388370991037,adipate_012415
adipate,NaCl,12,ADIP8-3,1,0.10746175472340393,adipate_012415
adipate,NaCl,12,ADIP8-10,2,0.14100334445593188,adipate_012415
adipate,NaCl,12,ADIP8-17,0,0.17568188039122917,adipate_012415
adipate,NaCl,12,ADIP1-1,1,0.0,adipate_012415
adipate,NaCl,12,ADIP1-9,3,0.0,adipate_012415
adipate,NaCl,12,ADIP2-10,1,0.0,adipate_012415
adipate,NaCl,12,ADIP3-4,2,0.0,adipate_012415
adipate,NaCl,12,ADIP4-1,3,0.3272787404844737,adipate_012415
adipate,NaCl,12,ADIP5-2,1,0.2825493849814327,adipate_012415
adipate,NaCl,12,ADIP5-6,2,0.18453849783405382,adipate_012415
adipate,NaCl,12,ADIP7-5,1,0.20602463400119253,adipate_012415
adipate,NaCl,12,ADIP6-9,3,0.3390993146980284,adipate_012415
adipate,NaCl,12,ADIP8-3,2,0.18922477227976797,adipate_012415
adipate,NaCl,12,ADIP8-10,3,0.16172776984845003,adipate_012415
adipate,NaCl,12,ADIP8-18,0,0.16557050545311708,adipate_012415
adipate,NaCl,12,ADIP1-1,2,0.0,adipate_012415
adipate,NaCl,12,ADIP2-5,1,0.0,adipate_012415
adipate,NaCl,12,ADIP2-10,2,0.0,adipate_012415
adipate,NaCl,12,ADIP3-4,3,0.0,adipate_012415
adipate,NaCl,12,ADIP4-4,1,0.15555181596104756,adipate_012415
adipate,NaCl,12,ADIP5-2,2,0.16877103944461763,adipate_012415
adipate,NaCl,12,ADIP5-6,3,0.0,adipate_012415
adipate,NaCl,12,ADIP7-5,2,0.24837094046477579,adipate_012415
adipate,NaCl,12,ADIP6-10,1,0.2924316420298277,adipate_012415
adipate,NaCl,12,ADIP8-3,3,0.0,adipate_012415
adipate,NaCl,12,ADIP8-11,0,0.2619803437990235,adipate_012415
adipate,NaCl,12,ADIP8-19,0,0.25646921583761517,adipate_012415
adipate,NaCl,12,ADIP1-1,3,0.0,adipate_012415
adipate,NaCl,12,ADIP2-5,2,0.4432357341865581,adipate_012415
adipate,NaCl,12,ADIP2-10,3,0.0,adipate_012415
adipate,NaCl,12,ADIP3-8,1,0.0,adipate_012415
adipate,NaCl,12,ADIP4-4,2,0.0827824292703301,adipate_012415
adipate,NaCl,12,ADIP5-2,3,0.25227248201685293,adipate_012415
adipate,NaCl,12,ADIP6-3,1,0.3688846382957546,adipate_012415
adipate,NaCl,12,ADIP7-5,3,0.2623791171451223,adipate_012415
adipate,NaCl,12,ADIP6-10,2,0.2842549335945651,adipate_012415
adipate,NaCl,12,ADIP8-7,1,0.14975850504379223,adipate_012415
adipate,NaCl,12,ADIP8-12,0,0.1635930770011162,adipate_012415
adipate,NaCl,12,ADIP8-20,0,0.15474951071869547,adipate_012415
NA,coumarate,2,MG1655,1,0.41595639999151396,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-4,1,0.6962048265556132,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.6273951288831993,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.6854252749825993,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.520274142502604,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,MG1655,2,0.38480798117144643,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-4,2,0.6346667783173706,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-3,3,0.5734008408737908,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-1,1,0.701600836150595,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-9,2,0.6148891669601885,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-7,3,0.35652107132752314,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-8,1,0.39416920393725924,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-4,2,0.40777483605017595,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-9,3,0.6259390528160956,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-4,1,0.3427075182047775,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-2,2,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,MG1655,3,0.3932530336672082,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-4,3,0.7110407589564761,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-9,1,0.5474721097711707,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-1,2,0.6908315288346816,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-9,3,0.5977392723933069,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-10,1,0.805094969189439,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-8,2,0.43006029988939204,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-4,3,0.40164185206500397,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-2,1,0.3893500084983047,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-4,2,0.3288901687622728,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-2,3,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,MG1655,4,0.40102722699065635,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-5,1,0.7301287910552137,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-9,2,0.5128963447139686,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-1,3,0.6560325038367447,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-4,1,0.0,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-10,2,0.7653015505180795,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-8,3,0.3732805105075487,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-7,1,0.4718223947839311,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-2,2,0.46617345611824645,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-4,3,0.32856877315179894,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-5,1,0.8984106501437737,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,MG1655,5,0.42946943809985116,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-5,2,0.6437287104716494,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-9,3,0.500853328089486,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-7,1,0.6710356277617621,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-4,2,0.7265837455296172,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-10,3,0.5578390612035937,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-10,1,0.38615590167050323,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-7,2,0.4418436951146357,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-2,3,0.629448368314725,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-1,1,0.42613707869764883,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-5,2,0.6995910588682519,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.7470762431898745,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-1,1,0.743450635703699,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-5,3,0.6294494307137508,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-10,1,0.5793870616475492,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-7,2,0.6079355362185783,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-4,3,0.6483430548235131,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-7,1,0.35566320047272443,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-10,2,0.42972763727281554,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-7,3,0.5819534162112145,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-3,1,0.3719883808310397,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-1,2,0.5660243555389775,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-5,3,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.7098777538951602,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-1,2,0.7560760844636111,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-3,1,0.5264297605150207,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-10,2,0.5192891235589744,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-7,3,0.5857323738874548,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-7,1,0.7857110053424894,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-7,2,0.336273841703773,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-10,3,0.36578672397719847,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-9,1,0.43206267672470283,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-3,2,0.5644286124260806,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-1,3,0.0,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-5,4,0.5512813232120014,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
hexanoate,coumarate,2,HEXA1-1,3,0.6002351029379915,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-3,2,0.5762025632247343,hexanoate_redoplates
hexanoate,coumarate,2,HEXA2-10,3,0.4981990786180771,hexanoate_redoplates
hexanoate,coumarate,2,HEXA3-9,1,0.5951698565702932,hexanoate_redoplates
hexanoate,coumarate,2,HEXA4-7,2,0.7311093222613549,hexanoate_redoplates
hexanoate,coumarate,2,HEXA5-7,3,0.40502800139577005,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-4,1,0.3984325760147166,hexanoate_redoplates
hexanoate,coumarate,2,HEXA6-9,2,0.42377258383003186,hexanoate_redoplates
hexanoate,coumarate,2,HEXA7-3,3,0.544276566738602,hexanoate_redoplates
hexanoate,coumarate,2,HEXA8-2,1,0.5901862478445572,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,coumarate,2,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,MG1655,1,0.24634677179622405,hexanoate_redoplates
hexanoate,HMDA,5,HEXA1-4,1,0.3509921244045392,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.22299699096975814,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,MG1655,2,0.26453759947771743,hexanoate_redoplates
hexanoate,HMDA,5,HEXA1-4,2,0.045034336165118524,hexanoate_redoplates
hexanoate,HMDA,5,HEXA2-3,3,0.14820380940181707,hexanoate_redoplates
hexanoate,HMDA,5,HEXA3-1,1,0.18633328004403824,hexanoate_redoplates
hexanoate,HMDA,5,HEXA3-9,2,0.13953988791367278,hexanoate_redoplates
hexanoate,HMDA,5,HEXA4-7,3,0.23971457420937983,hexanoate_redoplates
hexanoate,HMDA,5,HEXA5-8,1,0.2538162435975731,hexanoate_redoplates
hexanoate,HMDA,5,HEXA6-4,2,0.24372600735622593,hexanoate_redoplates
hexanoate,HMDA,5,HEXA6-9,3,0.24874559645738376,hexanoate_redoplates
hexanoate,HMDA,5,HEXA7-4,1,0.2297302409851366,hexanoate_redoplates
hexanoate,HMDA,5,HEXA8-2,2,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,MG1655,3,0.27896852857685606,hexanoate_redoplates
hexanoate,HMDA,5,HEXA1-4,3,0.045399328972037085,hexanoate_redoplates
hexanoate,HMDA,5,HEXA2-9,1,0.3461657457862299,hexanoate_redoplates
hexanoate,HMDA,5,HEXA3-1,2,0.17818296741642614,hexanoate_redoplates
hexanoate,HMDA,5,HEXA3-9,3,0.12009083632695346,hexanoate_redoplates
hexanoate,HMDA,5,HEXA4-10,1,0.35927079423763786,hexanoate_redoplates
hexanoate,HMDA,5,HEXA5-8,2,0.2452745603795983,hexanoate_redoplates
hexanoate,HMDA,5,HEXA6-4,3,0.24045063452007162,hexanoate_redoplates
hexanoate,HMDA,5,HEXA7-2,1,0.2334582291461521,hexanoate_redoplates
hexanoate,HMDA,5,HEXA7-4,2,0.22332946365904363,hexanoate_redoplates
hexanoate,HMDA,5,HEXA8-2,3,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,MG1655,4,0.28838236417545765,hexanoate_redoplates
hexanoate,HMDA,5,HEXA1-5,1,0.2337807518232087,hexanoate_redoplates
hexanoate,HMDA,5,HEXA2-9,2,0.13228531951187614,hexanoate_redoplates
hexanoate,HMDA,5,HEXA3-1,3,0.21467879684922286,hexanoate_redoplates
hexanoate,HMDA,5,HEXA4-4,1,0.12553522616187157,hexanoate_redoplates
hexanoate,HMDA,5,HEXA4-10,2,0.41773089888166254,hexanoate_redoplates
hexanoate,HMDA,5,HEXA5-8,3,0.2463002769279533,hexanoate_redoplates
hexanoate,HMDA,5,HEXA6-7,1,0.25175214414192526,hexanoate_redoplates
hexanoate,HMDA,5,HEXA7-2,2,0.018817630108709373,hexanoate_redoplates
hexanoate,HMDA,5,HEXA7-4,3,0.2203770068612504,hexanoate_redoplates
hexanoate,HMDA,5,HEXA8-5,1,0.25917886215471514,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
NA,HMDA,5,MG1655,5,0.2870905726616973,hexanoate_redoplates
hexanoate,HMDA,5,HEXA1-5,2,0.10264848090192144,hexanoate_redoplates
hexanoate,HMDA,5,HEXA2-9,3,0.03267564151994554,hexanoate_redoplates
hexanoate,HMDA,5,HEXA3-7,1,0.08834711258785109,hexanoate_redoplates
hexanoate,HMDA,5,HEXA4-4,2,0.24437455416840548,hexanoate_redoplates
hexanoate,HMDA,5,HEXA4-10,3,0.24142970705067682,hexanoate_redoplates
hexanoate,HMDA,5,HEXA5-10,1,0.24338256875560238,hexanoate_redoplates
hexanoate,HMDA,5,HEXA6-7,2,0.2476116849291487,hexanoate_redoplates
hexanoate,HMDA,5,HEXA7-2,3,0.0,hexanoate_redoplates
hexanoate,HMDA,5,HEXA8-1,1,0.21557477314376958,hexanoate_redoplates
hexanoate,HMDA,5,HEXA8-5,2,0.0,hexanoate_redoplates
NA,HMDA,5,M9 blank,0,0.0,hexanoate_redoplates
hexanoate,HMDA,5,HEXA1-1,1,0.19700807563828887,hexanoate_redoplates
hexanoate,HMDA,5,HEXA1-5,3,0.1621482676415778,hexanoate_redoplates
hexanoate,HMDA,5,HEXA2-10,1,0.18636107097818003,hexanoate_redoplates
hexanoate,HMDA,5,HEXA3-7,2,0.10527278670216858,hexanoate_redoplates
